"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","stable_scenario_seeds","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","viroli_normalize_each_draw","viroli_min_scale","canonical_min_scale","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","refine_normalize_factor_scale","refine_normalize_factor_location","refine_factor_score_bound","canonical_normalize_ours","store_refinement_step_history","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_convergence_reason","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",23,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,1501398263,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.14,0.29,0.51,0.77,0.91,26,50,0,30,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1501398300,TRUE,4,"viroli_laplace_gibbs",0.995534491851894,0.953855972712432,0.993793387036188,0.0940303468740275,0.163610136264548,0.955599539622982,0.202563649134483,0.913811907302833,0.305524737380701,NA,NA,0.0800856097627343,1,161.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138692840634574,0.0893144657523016,0.05694034524584,0.991154290457066,NA,0.932571907109021,0.138692840634574,0.0893144657523016,0.991154290457065,NA,0.926472395317524,0.00905313137110614,0.21528635622378,0.0224673071391823,32,28,"axis_sorted_product",0.949429548745218,"alpha+loading+joint_mu+joint_var+joint_weight",0.949651407294817,0.949572027952129,"alpha+loading+joint_mu+joint_weight",5.86144605150853,168.629536187059,172.254629324845,7.50269452941572,92.4289048633947,5.86144605150853,178.54100007526,650.631643548653,869.369462103448,605.535642215897,901.000672052478,568.987187776535,1000,0.0807958841323853,0.00659799575805664,0.0132529735565186,0.000916004180908203,NA,0.000265121459960938,0.0532329082489014,0.00220847129821777,0.00312447547912598,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep23_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",23,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,372814923,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.11,0.31,0.54,0.77,0.92,17,31,0,82,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,372814960,TRUE,4,"viroli_laplace_gibbs",0.988811291538846,0.960879725707756,0.980350423406713,0.148840998226581,0.222060501738616,0.963844016333843,0.202395820474631,0.950757039440666,0.238426770835879,NA,NA,0.084855345687427,0.232741147013235,102.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418576609570586,0.383377689859746,0.126260315546907,0.993409794392171,0.471896764863273,0.0591526446297374,0.418576609570586,0.383377689859745,0.993409794392197,0.487518283540636,0.0453200245586341,0.00400118700516112,0.670216488053646,0.026561295907504,243,0,"axis_sorted_product",0.928139037647839,"alpha+loading+joint_mu+joint_var+joint_weight",0.847466722156509,0.879172490642396,"alpha+loading+joint_mu+joint_log_var+joint_weight",8.58768040343402,166.453557915106,167.749038592517,11.6451412345764,207.620316556463,8.58768040343402,162.247355904305,73.0814704884117,116.110224923019,26.0060014129315,182.140740109343,39.6538566415518,160.369301739664,0.0511674880981445,0.00332057476043701,0.0108299255371094,0.000915050506591797,NA,0.00029301643371582,0.0318679809570312,0.00132203102111816,0.00158548355102539,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep23_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G3-3-3-3-3_sep2",23,"n100p1000",100,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,1223809918,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.1,0.31,0.57,0.78,0.89,15,28,0,72,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1223809955,TRUE,4,"viroli_laplace_gibbs",0.992036285263594,0.956342980277227,0.984302817145751,0.125571315108523,0.184047764752119,0.961225540194698,0.197514860421604,0.944199961739948,0.253686632572201,NA,NA,0.0852736523946528,0.38404807429664,161.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399661884604883,0.385731093243871,0.113974870921851,0.990042619496393,0.395021258271376,0.410285691109674,0.399661884604883,0.385731093243871,0.990042619496408,0.363956534337324,0.355300381919669,0.00370932966377588,0.614635343826147,0.0241504629636864,243,2,"axis_sorted_product",0.934191232649406,"alpha+loading+joint_mu+joint_var+joint_weight",0.884555744403207,0.870466775512959,"alpha+loading+joint_mu+joint_log_var+joint_weight",9.63823402501584,184.972518852706,187.4548562544,11.2798469448701,233.069666715342,9.63823402501584,180.198698525435,47.1143851439138,92.9121220440821,39.6972191122644,146.725576183144,12.0923996892099,96.8535034614029,0.0806624889373779,0.00660789012908936,0.0134284496307373,0.000960111618041992,NA,0.000300884246826172,0.0530253648757935,0.00221991539001465,0.00298357009887695,NA,14,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep23_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",24,"n100p500",100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1883683249,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.17,0.29,0.495,0.7005,0.88,26,50,0,87,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1883683286,TRUE,4,"viroli_laplace_gibbs",0.989401625767562,0.937049361889281,0.986225138239849,0.144861247337676,0.192676769022456,0.937448930096925,0.206312198465147,0.890745466671649,0.342079549780607,NA,NA,0.110602847079132,1,140.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138216431942794,0.11048885109614,0.0559776144693012,0.992155057770749,NA,0.930040753353527,0.138216431942793,0.11048885109614,0.992155057770888,NA,0.908053168312311,0.000485116983332989,0.299205587697118,0.00331644510742278,318,1,"axis_sorted_product",0.9780840089133,"alpha+loading+joint_mu+joint_var+joint_weight",0.96519044923848,0.982048796535389,"alpha+loading+joint_mu+joint_weight",7.59357944964463,142.387097945521,154.066387190566,7.90308003644264,108.500984932636,7.59357944964463,143.231007535309,883.313335716581,1000,831.814839717458,1000,250.08114610815,483.609428090239,0.0705740451812744,0.00347709655761719,0.0114269256591797,0.00150299072265625,NA,0.000395417213439941,0.0482205152511597,0.00156688690185547,0.00293302536010742,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",24,"n100p1000",100,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,334401924,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.14,0.34,0.53,0.75,0.92,32,50,0,92,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,334401961,TRUE,4,"viroli_laplace_gibbs",0.993333465279814,0.94009761766539,0.989164472338287,0.114890115962901,0.152638837315389,0.944686970040967,0.194059338438227,0.92514608929042,0.279924846280856,NA,NA,0.104490502388185,1,233.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110700326102913,0.0966257867883781,0.0384824314876825,0.997949886461153,NA,0.975035836480939,0.110700326102913,0.0966257867883782,0.997949886461284,NA,0.96299334721258,0.000363574209557679,0.203426047224757,0.00462869892443334,346,0,"axis_sorted_product",0.977370480527316,"alpha+loading+joint_mu+joint_var+joint_weight",0.965096782382895,0.980630640459517,"alpha+loading+joint_mu+joint_weight",6.03833312288951,153.589748782876,159.179310334867,6.74123403870249,97.1969024362502,6.03833312288951,156.219316155037,911.838476887494,1000,882.758610584469,985.95312193795,394.013656706722,813.491608159845,0.117123484611511,0.00679993629455566,0.0140969753265381,0.00155448913574219,NA,0.00039982795715332,0.0846540927886963,0.00261545181274414,0.00574100017547607,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",24,"n100p500",100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,233477559,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.12,0.3,0.53,0.7405,0.85,17,28.5,0,100,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,233477596,TRUE,4,"viroli_laplace_gibbs",0.982888858471506,0.940489518467724,0.965498155370067,0.184065369438194,0.22976044319463,0.942785887782684,0.209195548309167,0.9254465206786,0.295510882251113,NA,NA,0.119430517945422,NA,140.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45071025963254,0.469946215756762,0.117901954274693,0.994471203373817,0.493329739416684,0.328744395585262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",7.6420224459307,136.867705324112,143.298613322305,7.6420224459307,180.621061979323,8.13204348284271,135.051869319935,45.8682481354951,113.516662674762,62.80277193874,160.448190253159,51.6878784470879,210.597866008701,0.0704704523086548,0.00342202186584473,0.011447548866272,0.00160098075866699,NA,0.000455856323242188,0.0478770732879639,0.00159645080566406,0.00302600860595703,NA,27,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",24,"n100p1000",100,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,831679234,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.12,0.31,0.61,0.8,0.98,10,30,0,98,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,831679271,TRUE,4,"viroli_laplace_gibbs",0.988426704929367,0.938540185950459,0.978370719976025,0.151377423151057,0.239301282493067,0.941447191496561,0.207572971295977,0.91890491024462,0.365210385850553,NA,NA,0.113790358083169,NA,231.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413674715933525,0.426827391633119,0.116050460608841,0.991047877696889,0.257437046082991,0.368121998652495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",7.35361232686311,149.839121590276,153.903398966812,7.82076000073992,156.611333932776,7.35361232686311,149.561771425351,21.9638162099451,83.9262616326758,29.2569261199907,112.662302111351,24.8539146098101,182.156306934929,0.115924954414368,0.00669598579406738,0.0140795707702637,0.00162315368652344,NA,0.000462055206298828,0.0836185216903687,0.00263655185699463,0.00571393966674805,NA,30,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",24,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,896248479,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.13,0.33,0.53,0.7705,0.92,35,50,0,29,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,896248516,TRUE,4,"viroli_laplace_gibbs",0.992885759873512,0.954979421054632,0.990939437347587,0.11868527899637,0.137418493829178,0.954319987930325,0.208247585871712,0.948115580691319,0.242456520335619,NA,NA,0.0805099114504254,1,103.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909601405343209,0.0950421535275074,0.0274194711843964,0.999152626981755,NA,0.989830914657224,0.0909601405343209,0.0950421535275074,0.999152626981753,NA,0.987357908831417,0.0047263631164418,0.108193647596547,0.0170689488560697,32,31,"axis_sorted_product",0.956917095613049,"alpha+loading+joint_mu+joint_var+joint_weight",0.955303298231567,0.95714524880788,"alpha+loading+joint_mu+joint_weight",7.51410331275148,159.437141166543,166.999016467512,9.85536531666395,87.6441672081352,7.51410331275148,168.143863606311,993.408935810042,1000,889.390200118676,1000,353.384558178951,710.692178643494,0.0511200428009033,0.00328600406646729,0.0107640027999878,0.000891447067260742,NA,0.000262022018432617,0.0319740772247314,0.00134706497192383,0.00165486335754395,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",24,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,1494875904,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.15,0.33,0.54,0.79,0.93,31,50,0,26,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1494875941,TRUE,4,"viroli_laplace_gibbs",0.995864268089405,0.950751063933431,0.992955362313049,0.0904917078133539,0.139296792086255,0.953561917450864,0.210882047886183,0.934700259890548,0.267302978590946,NA,NA,0.0794232208985046,1,160.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111444943749094,0.0844179004582538,0.0414168769154939,0.997342130856435,NA,0.967703877253317,0.111444943749094,0.0844179004582537,0.997342130856435,NA,0.963712635804273,0.00684522997162943,0.154876411401164,0.021944607927757,32,31,"axis_sorted_product",0.952183226189029,"alpha+loading+joint_mu+joint_var+joint_weight",0.951304732354493,0.95223604065145,"alpha+loading+joint_mu+joint_weight",4.59112366344515,161.429236508088,163.422623935593,5.46985928975568,79.760799674076,4.59112366344515,171.743403990293,804.161297513588,974.8274685289,782.44748124484,970.075772755169,442.087265241393,1000,0.0805090665817261,0.00644612312316895,0.0134819746017456,0.000934123992919922,NA,0.00026404857635498,0.0529065132141113,0.00221514701843262,0.00307512283325195,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",24,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,618660134,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.14,0.34,0.59,0.7905,0.93,10,35,0,72,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,618660171,TRUE,4,"viroli_laplace_gibbs",0.988730455567753,0.955913572088121,0.981788968850604,0.14937770240517,0.225748794426202,0.957437154785659,0.221380840106684,0.93517161689188,0.287573086540616,NA,NA,0.0866748349752496,0.369435435559503,104.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393504823200147,0.374203878504446,0.119226835841883,0.996466693982693,0.268714865653312,0.294067386529767,0.393504823200147,0.374203878504446,0.996466693982695,0.240302971204305,0.249148723572446,0.00383403897572889,0.633959150729745,0.0260763312201411,243,0,"axis_sorted_product",0.932026960091854,"alpha+loading+joint_mu+joint_var+joint_weight",0.812500217799732,0.884021017177766,"alpha+loading+joint_mu+joint_log_var+joint_weight",12.2182413932547,164.761076528642,169.302418971003,14.3740709600874,193.912696396543,12.2182413932547,161.071069744114,53.9034741938958,112.938115944181,69.275683543066,173.208083203186,27.1329437284906,217.162131757873,0.0516790151596069,0.00338399410247803,0.0107909440994263,0.000921010971069336,NA,0.000292062759399414,0.032291054725647,0.00133752822875977,0.00157642364501953,NA,9,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep24_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
