"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
25,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.56277477229014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.41840106679592,-1.45078972144984,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.27556389023084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.57685381488409,0,0,0,0,-1.56475497793872,0,-1.62224954704288,0,0,0,0,0,0,-1.74509465275332
29,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.58378050511237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.73371654120274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.28590821975376,0,0,0,0,0,0,0,0,0,0,0,1.61230851069558,0,1.43912781134713
32,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.63442501949612,0,-1.42963116313331,0,0,0,0,0,0,0,0,0,0,0,0
33,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.37352952128276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.51321427198127,0,0,0,0,0,0,0,-1.6338303956436,-1.28490065049846,0,0,0,0,0
35,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.72133849596139,0,0,0,0,0,0,0,1.7337272556033,0,0,0,0,0
36,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.73715949081816,0,0,0,0,0,-1.63661240669899,0,0,-1.60791066265665,0,0,0,0
37,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.71922974230256,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.58988992788363,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.57944021828007,-1.58803440874908,0,0,0,0,0,0,0,0,-1.31856360507663,0,0,0
40,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.59891845751554,1.27278530003969,-1.73774794547353,0,-1.40362852392718,0,0,0,0,0,0,0,0,-1.54646711610258,0
41,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.6114474798087,-1.70128861139528,0,0,0,0,0,0,0,0,0,0,0,0
42,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.2616422403371,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.27508263022173,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.63894393958617,0,0,0,0,0,0,0,0,0,0,1.44678181165364,0,0
45,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.28474851045758,0,0,0,0,0,0,0,0,1.33604203618597,0,0,0,0
46,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.32812631491106,0,0,-1.68047673418187,0,0,0,0,0,0,0,-1.57570110773668,0,0
47,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.31771161430515,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38519886531867,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.54036369698588,0,0,0,0,0,0,-1.57936450256966,0,0,0,0,0,0
50,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.25472983554937,0,0,0,0,0,0,0,1.25152597820852,0,0,0,0,0
51,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.65296364866663,0,0,0,0,0,0,0,0,0,0,0,0,-1.7405091089895
52,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.64488202263601,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.63693560520187,0,0,0,0,0,1.59744963399135,0,0,0,0,0,0,0
54,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.3757549066795,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.4710812503472,0,0,0,-1.29479814716615,0,0,0,0,0,0,0,0,0
56,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.42324974096846,0,0,0,0,0,0,0,0,-1.45230211201124,0,0,0,0
57,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.250193796237,0,0,-1.52732025866862,0,0,0,0,0,0,-1.55253011116292,0,0,0
58,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.62061533296946,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.27992514823563,0,0,0,0,0,0,0,0,0,0,0,-1.59633568662684,0
60,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.28917355975136,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.72621551784687,0,0,0,0,0,0,0,0,0,0,-1.44592597754672,0,0
62,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.2788357201498,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.38945232983679,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.62000802613329,0,0,0,0,0,0,-1.53048737975769,0,0,0,0,0,0
65,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.25241705286317,0,0,0,0,0,-1.32439966849051,0,1.63893610739615,0,0,0,0,0
66,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.30911867925897,0,0,-1.73987166932784,-1.5682566834148,0,0,0,0,0,0,0,0,-1.34427369909827
67,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.61746415414382,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.74127136229072,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.36785662220791,0,0,0,0,0,0,0,0,0,0,0,0
70,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.56039590074215,0,0,0,0,0,-1.31382212042809,0,0,0,0,0,0
71,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49364924430847,0,0,1.4141007673461,0,0,0,0,1.31188255210873,0,0,0,0
72,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.45063414890319,0,0,0,0,0,0,0,0,0,-1.62831877497956,0,0
73,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.63715535448864,-1.35943641397171,0,0,0,0,1.40744567860384,0,0,0,0,0,0
74,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.46110674540978,0,-1.73924220248591,0,1.47895553603303,0,0,0,0,0,0,0,0
75,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.30820546112955,0,0,0,0,0,0,0,0,0,0,0,0
76,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.56583391304594,1.6792316873325,0,0,0,0,0,0,1.67938636173494,0,-1.62649856228381,0,0,0
77,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.45600826677401,1.72730323672295,1.39242041797843,0,0,1.34792845963966,0,0,0,0,0,0,0,0,0
78,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.72299848345574,0,-1.7046846767189,0,0,0,0,-1.7121534247417,0,0,0,0,0
79,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49782936344855,1.48965592484456,0,0,0,0,0,0,0,0,0,0,0
80,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.57373904704582,0,0,-1.43929528130684,0,0,0,0,1.31662743084598,-1.49849192774855,0,0,0
81,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.59961800510064,0,0,0,0,0,0,0,0,0,0,0,0
82,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.6455446294276,0,0,0,0,0,0,0,0,0,0,0,0
83,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.54648263251875,0,0,0,0,0,0,0,0,0,0,0,0
84,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49979324266315,0,0,0,0,0,0,0,0,0,1.3758647571085,0,-1.65197093354072
85,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.41529549914412,1.47337070351932,0,0,0,0,0,0,0,0,0,0,0,0
86,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.3491631107172,0,0,0,-1.56803070753813,0,0,0,0,0,0,0,0
87,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.51262183371,0,0,0,0,0,0,0,0,0,0,0,0
88,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.30752679181751,0,1.639836102142,0,0,0,0,0,-1.72583609097637,0,0,0,0,0,0
89,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.52478674717713,0,0,0,0,0,0,0,0,0,0,0,0
90,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.66836836817674,0,0,0,0,0,0,0,0,0,1.39305246900767,0,0
91,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.60328302765265,0,0,0,0,0,0,0,0,0,0,0,0
92,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.73569998913445,0,0,0,0,0,0,0,0,0,0,0,0
93,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.66187774331775,0,-1.25282977556344,0,0,0,0,0,0,0,1.7426875239471,0,0
94,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.36171617696527,1.51855943037663,0,0,0,0,0,0,0,0,0,0,0,0
95,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.27810215286445,0,0,0,0,0,0,0,0,0,0,0,0
96,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.49672408844344,0,0,0,0,0,0,0,0,0,0,0,0
97,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.72167413763236,0,0,0,0,0,0,0,-1.35591975576244,0,0,0,0
98,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.58687919238582,0,0,0,0,0,0,0,0,0,1.57317966187838,0,0
99,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.27953242068179,1.45956202049274,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.45382509427145,0,0,0,0,0,0,-1.51693263777997,0,0,0,0,0
101,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.63010507775471,1.48634492396377,1.69112534285523,0,0,0,0,0,0,0,1.30318793118931,1.52273381326813,0,0,0
102,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.73906113451812,0,1.47115738189314,0,0,0,0,0,1.43794455460738,0,0,0,0,0,0
103,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.45568343019113,0,0,0,0,0,0,0,0,0,0,0
104,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,1.41218563460279,1.31193129182793,0,0,0,0,0,0,0,0,0,0,-1.37926943646744
105,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.72184407897294,0,0,0,-1.37398740998469,0,0,0,0,0,0,0
106,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.38183430326171,0,0,0,0,0,0,0,0,1.31673007190693,0,0
107,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.70540372293908,0,0,-1.557644636021,0,0,0,0,0,0,0,1.30859389330726
108,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,-1.29764699528459,1.32260808011051,0,0,0,0,0,0,0,0,0,0,0
109,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.42251102195587,0,0,0,0,0,0,1.33349359896965,0,0,0,0
110,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.59215528971981,0,0,0,0,0,0,0,0,-1.48997610842343,0,0
111,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.61724797810894,0,0,1.54615722619928,0,0,0,0,0,0,0,0,0,0,0
112,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.4052431951277,0,0,0,0,0,0,0,0,0,0,0
113,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.72729396761861,-1.25907721975818,1.46951574890409,0,0,0,0,0,1.43228652945254,1.52428785210941,0,0,0,0
114,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.4597554882057,0,0,0,0,0,0,0,0,0,0,0
115,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.44200971210375,0,0,0,0,0,0,0,0,0,0,0
116,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.64342308999039,0,0,1.40859162539709,0,0,0,0,0,0,1.43217410612851,0,0,0,0
117,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.6863367165206,0,0,1.67167572490871,0,0,0,0,0,1.42743345338386,0,0,0,0,0
118,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.3153367479099,0,0,1.43845955154393,0,0,0,-1.65592665108852,0,0,0,0,0,0,0
119,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.59774475963786,0,0,0,0,0,0,0,0,0,0,0
120,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.35579472477548,0,0,0,0,0,0,0,0,0,0,0
121,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.43695980939083,0,0,0,0,0,0,0,0,0,0,0
122,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.74091275990941,0,0,0,0,0,-1.71866041352041,0,0,0,0,0
123,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.43505363271106,0,1.33058925031219,0,0,1.71159308671486,0,0,0,0,0,0,0,-1.6445290009724
124,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.73643425514456,0,0,0,0,0,0,0,0,0,0,0
125,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,-1.28217620740179,0,0,1.31617752427701,0,0,1.3517758861417,0,1.43672160268761,0,0,0,0,0,0
126,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.40581054205541,0,0,0,0,0,0,0,0,0,0,0
127,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.58643950510304,0,1.53971770009957,0,0,0,0,0,0,1.69196643936448,0,0,0,1.48277350480203
128,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.27197097497992,0,0,0,0,0,0,0,0,0,0,0
129,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.74536308832467,0,0,0,0,0,0,0,0,0,0,0
130,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.66465367807541,0,0,0,0,0,0,0,0,0,-1.43468191742431,0
131,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.45620904653333,0,0,0,0,0,0,0,0,0,0,0
132,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.53468422277365,0,0,0,0,0,0,0,0,0,0,0
133,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.50720286276191,0,0,0,0,0,0,0,0,0,0,0
134,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,-1.54860632831696,1.66186421690509,0,0,1.73393639747519,0,0,0,0,0,0,0,0
135,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.50730349938385,0,0,0,0,0,0,0,0,0,0,0
136,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.31071022944525,1.26907672989182,0,0,0,0,0,0,0,0,0,0
137,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,1.36062017164659,0,0,0,1.68582597619388,0,0,0,0,0,0,0,0,0,0
138,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,1.2842968160985,0,0,1.27506806934252,0,1.3662040757481,1.6988642627839,0,0,0,0,0,0,0
139,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,-1.63737939682323,1.54599644301925,0,0,-1.29824001761153,0,0,0,0,0,0,0
140,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,-1.60343096824363,1.31212527421303,0,0,0,0,0,0,0,0,0,0
141,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.28436761128251,0,0,0,0,0,0,0,0,0,1.65100674051791
142,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.46797781158239,0,0,0,0,0,0,0,0,0,0
143,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.34147239523008,1.27379335253499,0,0,-1.37711422436405,0,0,0,0,-1.65545750700403,0
144,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.53072987787891,0,0,0,0,0,0,0,0,0,0
145,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.57916274096351,1.43824143428355,0,0,0,0,1.52969705953728,0,0,0,0
146,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.51451769436244,0,0,0,0,0,0,0,0,0,0
147,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.2861545503838,0,0,0,0,0,0,0,0,0,0
148,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.44746215897612,0,0,0,0,0,0,0,0,0,0
149,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.28421122930013,0,0,0,1.54959110519849,0,0,0,0,0,0
150,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.33861198823433,0,0,0,-1.62742608960252,0,0,0,0,0,0
151,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.56320421479177,0,0,0,0,0,0,0,0,0,0
152,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.64349664642941,1.56989435281139,0,0,0,0,0,0,0,0,0,0
153,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.55002293782309,0,0,0,0,0,0,0,0,0,0
154,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.56747910159174,0,0,0,0,1.73467967298348,0,0,0,0,0
155,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,-1.69247368560173,1.26541545696091,0,0,0,0,0,0,0,0,0,0
156,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.72824619000312,0,0,0,0,0,0,0,0,0,0
157,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,-1.7176009704126,1.74831834854558,0,0,0,0,0,0,0,0,1.6090879496187,0
158,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.62871882400941,0,-1.3546249353094,0,1.27615338319447,0,1.41728404606692,0,0,0,0
159,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.33721417572815,0,0,0,0,0,0,0,0,0,0
160,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.37095079221763,0,0,0,0,0,0,0,0,-1.31329490954522,0
161,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,-1.41512045718264,0,0,1.60010928241536,0,0,0,0,0,0,0,0,0,0
162,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,1.54531992098782,1.69343169534113,0,0,0,0,0,0,0,0,0,0
163,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.57986755098682,1.65847876691259,1.26381922478322,0,0,0,0,0,0,0,0
164,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.37557708960958,0,0,0,0,1.50225860369392,0,0,0,0,0
165,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.29643230699003,0,0,0,0,0,0,0,0,0,0
166,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.4553650028538,0,0,0,0,0,0,0,0,0,0
167,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.53990885603707,0,0,0,0,0,0,0,0,1.44820338615682,0
168,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.59922776010353,1.28465779509861,0,0,0,0,0,0,0,0,1.5635120109655
169,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",15,500,0,0,0,0,1.26320281904191,0,0,0,0,0,0,0,0,0,0
