"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
97,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.49354306655005,0,0,0,0,1.70390985894483,0,0,0
98,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.71661810961086,0,0,0,-1.56240528321359,0,0,-1.51847349351738,0
99,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.27241635567043,1.55891156941652,0,1.51671611925121,0,0,0,0,0,0
100,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.66811907966621,-1.46306569396984,0,0,-1.34944230888505,1.62370134994853,0,0,-1.37193446420133
101,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.48814220598433,0,1.34505473170429,0,0,0,0,0,-1.4360671734903,0
102,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.71912304719444,0,1.74098302761558,0,0,0,0,0
103,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.4249334099004,1.50708254089113,0,0,0,0,0,0,0
104,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.39252763078548,0,0,0,0,0,-1.47645499871578,-1.43816993886139
105,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.41672457172535,-1.25633206265047,0,0,0,-1.67303084256127,0,0
106,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.50770344748162,0,0,0,0,0,0,0
107,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.35961263417266,0,-1.37108038808219,0,0,0,0,0
108,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.49760901078116,1.49668295518495,0,0,-1.68851163459476,0,0,0,0
109,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.71683027932886,0,0,0,0,0,0,0
110,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.59972600964829,0,-1.56602147035301,0,0,0,1.49296117865015,0
111,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.53521500795614,0,0,0,0,0,-1.52690240042284,0
112,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.39316110801883,0,0,1.61874516226817,0,0,0,0
113,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.31164878746495,0,1.35136490024161,0,0,0,0,0
114,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.40354044281412,0,0,0,0,0,0,0
115,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.33739839144982,0,1.37682603404392,1.36442943487782,1.37179026810918,0,0,0
116,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.3944841674529,0,1.34802703605965,0,0,0,1.64023205055855,0
117,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.26799074921291,0,1.67671839008108,1.52406938688364,0,-1.33162979618646,0,0,0,0
118,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.70360183576122,0,-1.33698941918556,0,0,0,0,-1.30989709473215
119,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.66339199594222,0,0,0,0,1.51647323195357,0,0
120,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.6637070850702,-1.55666393891443,1.31394076393917,1.66935703228228,-1.62196663755458,0,0,0,0,0
121,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.69952895876486,1.45909407094587,1.27158938825596,0,0,0,0,0,0,0
122,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,-1.58002113574184,1.66876824980136,0,0,0,0,0,1.74889626004733,0
123,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.49020521261264,0,0,0,0,0,0,0
124,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.5773577161599,1.69969642313663,-1.37214250990655,0,-1.43842344079167,1.54135332012083,0,0,1.411524422816
125,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.34049401048105,0,1.49670951219741,0,0,0,0,0,0,0
126,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.56285425717942,0,1.67210108879954,0,0,0,0,0,0,0
127,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.68876998499036,0,0,0,0,1.59810457355343,0,-1.28252092096955
128,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.41543311136775,-1.60742548923008,1.41439696610905,0,0,0,1.46617058000993,1.52829072286841,0,1.698616679525
129,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.33086328906938,0,-1.51224211312365,1.28929819981568,1.63304642552976,0,0,0
130,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.5411620195955,0,0,0,0,0,1.67735527048353,1.43683277454693
131,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.71475875272881,0,0,1.2915116463555,0,0,0,0
132,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.64122163283173,0,0,0,0,0,0,-1.50016605015844
133,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.4867483410053,0,0,0,-1.66991178016178,0,0,1.2690210720757
134,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.46696819830686,1.41276739118621,-1.38781322806608,0,0,0,0,-1.68790808529593,0
135,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.51285378437024,0,0,0,1.54197674733587,0,0,0
136,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.68239183921833,0,0,0,0,0,1.57038541219663,0
137,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.29982253815979,0,0,0,0,0,0,0
138,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.48811312683392,0,-1.46671575552318,0,0,0,0,1.67858222301584
139,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.52919319481589,0,1.36064877733588,0,0,0,0,0
140,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.29802818095777,0,0,0,0,0,0,1.47892539668828
141,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.42517573793884,-1.25763345742598,0,0,-1.45370074314997,0,0,0
142,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.51081772253383,0,1.3584405957954,0,0,0,0,0,1.68153583817184,0
143,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.6574164974736,0,0,0,0,0,0,1.7384289969923
144,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.74660432478413,0,1.61994289164431,0,0,0,0,0,0,0
145,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.44827714562416,0,0,0,0,0,0,0
146,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.3125455576228,1.60981724539306,0,-1.40067698736675,1.52091923670378,-1.56267365277745,-1.47287093219347,0
147,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.48743908444885,0,0,-1.26232671365142,0,0,1.41887145803776,0
148,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.69305481214542,0,0,-1.31555894785561,0,0,0,0
149,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.53560942329932,1.54200430226047,1.74341316660866,0,-1.25830114015844,0,0,0,0,0
150,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.49247216235381,0,0,0,0,1.30642119434197,0,0
151,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.30551785870921,0,0,-1.74272058112547,-1.55774503503926,-1.61399213341065,-1.42776973324362
152,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.31950575415976,1.59667060745414,1.48247650475241,1.63800230505876,0,1.4252203394426,0,1.51117515901569,1.47838034422603,0
153,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.49970461591147,0,0,1.30379437713418,0,1.45498906623106,0,0,0,0
154,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,-1.41548739233986,1.38465408177581,0,0,0,1.37356868898496,0,0
155,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.47279446932953,0,0,1.43817289953586,0,0,0,0,0,-1.45410397672094
156,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.59724811313208,0,0,0,0,0,-1.59327463479713
157,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.61375051818322,0,-1.33518625050783,1.6705726115033,0,1.2867849849863,0,0,0,0
158,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.3201340775704,1.4002993083559,1.46282961638644,0,-1.39543472672813,0,0,0,0
159,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.31738747563213,0,0,0,0,0,0
160,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.4081446727505,1.27567965711933,0,1.39871267660055,0,0,0,0
161,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.3173185599735,0,0,0,0,0,0
162,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.34419734391849,0,0,0,0,0,0
163,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.6843325085938,0,0,1.52636775537394,0,-1.59076123754494,-1.26026156253647,0,0,0
164,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.72525136126205,0,0,1.69235430227127,0,0,0,0,0,0
165,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.65452002314851,0,0,1.56689657992683,0,0,0,-1.34984585689381,0,0
166,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.29330586467404,0,1.6456824184861,-1.70116121240426,0,0,0,0,0
167,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.37221778568346,0,0,-1.70807774306741,0,1.39708195475396,0
168,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.55276086530648,0,0,0,0,0,0
169,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,1.61272866034415,0,1.39854554308113,0,0,0,1.42192711110692,0,-1.48423196654767
170,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.62633013818413,1.25606082053855,0,0,0,0,1.33957322745118
171,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.37330623762682,0,0,0,0,0,0
172,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.53259360592347,0,0,1.37964600219857,1.51322932739276,0,0,0,1.34324007225223,0
173,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,1.6845430805115,1.63844693021383,0,0,-1.27766754804179,0,0,0
174,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,-1.58457340486348,0,1.31234419881366,-1.42420826165471,1.32148911245167,1.26579696394037,0,0,0
175,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,-1.68352185760159,0,0,1.72670032258611,0,0,0,0,0,0
176,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.74768300913274,0,0,0,0,0,-1.41435752366669
177,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.37657424947247,0,0,0,0,1.36084715405013,0
178,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.62611810059752,0,0,0,-1.26185160095338,0,1.33186710556038
179,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,0,0,0,1.68547029118054,0,0,0,0,0,0
