"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
41,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.76617903867736,2.53928406897467,0,0,0,0,-2.50362718047109,0,0,0
42,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82914983551018,0,0,0,0,0,-2.8398288374301,2.50633674836718,0,0
43,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.88215417345054,0,0,0,0,2.74114224372897,0,0,0,0
44,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.86857942654751,0,0,0,2.64169381023385,2.99084025260527,0,2.53414850390982,-2.60344192106277,0
45,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.65407700277865,0,0,0,0,0,0,-2.94091397966258,0,0
46,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.70084613352083,0,0,0,0,0,0,0,0,2.79173495562281
47,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91428602940869,0,-2.6211319246795,0,0,0,0,0,0,0
48,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89622857340146,-2.6335235494189,0,-2.75642180221621,0,0,0,0,0,-2.6956367730163
49,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.76540416269563,0,2.86159584391862,-2.97858092328534,0,0,2.9000457044458,0,0,0
50,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.6187448425917,-2.59558346192352,0,0,2.79527328407858,0,0,0,0,0
51,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.5003230588045,0,2.55227058520541,0,0,0,0,-2.7787280898774,0
52,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.91323742491659,0,0,0,0,0,0,2.82172201422509,0
53,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.50457744160667,2.74866403220221,0,0,0,0,0,2.82543415261898,0
54,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.92952969390899,0,0,0,0,-2.8445442749653,0,0,0
55,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.67758058023173,0,0,0,-2.62376306403894,0,0,0,0
56,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.8831545219291,0,0,0,0,0,0,0,0
57,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.7072698083939,2.68964661716018,0,0,0,0,-2.97249137435574,2.82130088843405,0,-2.52013910585083
58,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.63219383510295,0,0,0,2.74723762529902,0,0,0,-2.84555116517004
59,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.98065513710026,2.66860356531106,0,0,2.79981724102981,-2.57003864075523,0,0,0
60,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.98938434163574,0,-2.79858538985718,0,0,2.97062310774345,0,0,2.84084134874865
61,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.77818008442409,0,-2.79760021297261,0,0,0,-2.74588574666996,0,0
62,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.51539389265236,0,-2.64548337692395,0,0,0,0,0,0
63,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.93230320909061,0,0,0,2.78877652157098,0,0,0,2.94638976058923
64,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.95064906380139,0,0,0,0,0,0,-2.80886529118288,0
65,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.58434535178822,0,0,0,0,0,0,0,0
66,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.55069978605025,0,0,0,-2.92636728426442,0,0,0,0
67,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.50736341485754,2.66493695799727,2.81721400865354,0,0,0,0,0,2.75975637848023,0
68,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.60147839027923,2.64453688228969,0,0,0,0,-2.53747362329159,0,0,0
69,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.92051782202907,0,0,0,0,0,0,0,-2.97608015092555
70,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.94419007597025,0,2.75991031527519,0,0,0,0,2.85412705189083,0
71,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.81230399548076,0,0,0,0,0,0,0,0
72,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.97448793321382,0,-2.69267474208027,0,0,0,0,0,0
73,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.85582559916656,0,0,0,0,0,0,0,0
74,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89804435579572,2.93618950340897,-2.86716029362287,0,0,0,0,-2.60746401397046,0,0
75,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.88497689878568,0,0,0,0,0,0,0,0
76,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.97086038952693,2.91643080557697,0,0,-2.98278492281679,0,-2.56904614437371,0,0
77,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.68201395636424,0,-2.67724416847341,0,0,-2.79515892756172,2.65164504374843,0,0
78,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.81445138528943,0,0,-2.8922609416768,0,0,2.77894684777129,0,0
79,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.81383912404999,0,0,-2.88290871074423,2.93594178592321,0,0,0,0
80,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.99026891996618,-2.59370338451117,0,0,0,2.57404317671899,-2.70562817819882,0,2.91408968449105
81,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.59061085933354,0,0,0,0,0,0,0,0
82,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.89816052257083,0,0,0,0,-2.71095002477523,0,-2.78804560552817,0
83,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.71970940381289,0,0,0,0,0,0,0,0
84,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.57012139027938,2.9346875596093,0,0,0,0,0,0,0,-2.85175504744984
85,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.96285241760779,2.76051665726118,0,0,0,0,0,0,0
86,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.70512944331858,0,2.61624250130262,0,0,0,0,0,0
87,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.58282189664897,2.68736379675101,-2.7869280698942,0,0,0,0,0,0,0
88,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.53546689404175,-2.92885105323512,0,0,0,0,0,0,0
89,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.71717611921486,0,0,0,2.86167465837207,0,0,0,2.9333041763166
90,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.78283760126214,-2.76412936870474,0,0,0,0,0,0,0
91,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.50923177029472,0,-2.77624482102692,-2.84342936822213,0,0,0,0,0
92,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.70043120416813,0,0,0,-2.54014013812412,0,0,0,0
93,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.54609307541978,2.89279735530727,0,0,2.79321526258718,2.93308801227249,0,0,0
94,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.68487552856095,-2.65303672687151,0,0,0,0,0,0,0
95,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.65630237874575,0,0,0,0,2.65234253043309,0,0,0
96,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.77183522400446,0,0,0,0,0,0,0,0
97,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.91052332369145,0,0,2.75842580210883,0,-2.68003472068813,0,0,0
98,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.8704237320926,0,0,0,0,0,0,0,-2.75890109059401
99,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.97406544606201,2.60576885484625,0,-2.63112089200877,0,0,0,0,0,0
100,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.79156461067032,2.80808167543728,0,-2.92720566422213,0,0,2.87877646298148,0,-2.80308594158851,0
101,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.60549855977297,0,0,0,0,0,0,0
102,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.81170198426116,0,0,0,-2.77648452285212,0,0,0
103,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.56034480233211,0,2.89924038457684,0,-2.79281085263938,0,0,0,0,0
104,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.82763626915403,2.53294488508254,-2.76466354040895,0,-2.89161172218155,0,0,-2.70471040753182,0
105,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.86435339716263,0,-2.58865496353246,0,0,0,2.67689190327656,0
106,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.71483449370135,0,0,0,0,0,0,2.52914529503323
107,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.97622968780342,0,0,2.86689326353371,0,0,0,0
108,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.71719505405053,2.85167137521785,2.88744557090104,0,0,2.78990025841631,0,0,0,0
109,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.90382099116687,0,2.53545686160214,0,2.8717536428012,0,2.79476853855886,0
110,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.7724594946485,0,0,2.69900903990492,0,0,0,-2.64260612125508
111,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.91724184388295,0,0,-2.62050870875828,0,0,0,0
112,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.69369506684598,2.68144345772453,0,0,0,0,0,2.51325571804773,0
113,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.67244234727696,2.81335585052148,0,0,0,2.70863401028328,2.74046787677798,0
114,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.80841747636441,0,2.83875590050593,-2.95644698699471,0,0,0,-2.62544394470751,0,0
115,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.66667991864961,-2.74031648179516,0,0,2.57915829343256,-2.60709338833112,0,0
116,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.55333913315553,2.74235467985272,0,2.87499437318183,-2.7146702806931,0,0,0,0
117,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.71731520758476,2.68962200928945,0,0,0,0,0,2.57255965925287
118,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.66714175010566,0,2.95925033488311,0,0,0,0,0,0,0
119,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.53285261825658,0,0,0,0,-2.69918581855018,-2.91776646685321,0
120,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.52207950118463,2.61939631961286,0,0,0,0,0,0
121,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.71665926801506,0,0,0,0,0,0,0
122,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.97250905237161,0,2.54110091656912,0,0,0,-2.56048427789938,0,0,0
123,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.71398396405857,2.56219609105028,0,0,0,0,2.94139831664506,-2.5280929292785,0
124,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.8627528733341,0,2.61707660648972,2.79626407031901,0,0,0,0
125,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.6049689053325,-2.64779573795386,2.93049647868611,0,0,0,0,0
126,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.77289821126033,0,0,0,0,0,0,-2.83338674786501
127,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.93452831462491,0,2.8702881115023,0,0,0,0,0,0,0
128,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50393201119732,0,2.54471259331331,0,0,0,0,2.68392935115844,0,0
129,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.71152018406428,0,0,0,-2.84619140496943,-2.75629253755324,0,-2.86199217883404
130,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50408855755813,0,2.76506091339979,0,0,0,0,0,2.52005423151422,0
131,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.69739680213388,2.61950359365437,0,0,0,0,0,0,0
132,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.63660768209957,0,0,0,0,0,0,0
133,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.85268556489609,-2.92454089177772,0,0,0,0,0,-2.85987327666953
134,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.97077641577926,0,2.59538821212482,0,0,-2.53393572045024,0,2.65870047197677,0,0
135,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.97986430674791,2.92065869085491,0,0,-2.98497367789969,0,0,2.55353286373429,0
136,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.83703292079736,2.74821272818372,0,0,2.83049919817131,0,0,-2.61247335909866
137,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.8728878662223,0,2.86946370778605,0,0,0,0,-2.79308273235802
138,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.76765399368014,0,2.97243960713968,0,0,0,0,0,0,2.71587881678715
139,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.5396466498496,2.53095159144141,0,0,0,0,0,0,0
140,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.70178864046466,0,0,0,0,0,0,0
141,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.75234673090745,0,2.51716094033327,-2.9286127052037,0,0,0,0,2.62088716845028,0
142,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.675231522182,0,0,0,0,0,0,0
143,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.9384445376927,0,0,2.80397185136098,-2.71453847538214,0,0,0
144,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81581710244063,0,2.79991913959384,0,2.89153308270033,2.61105427611619,0,2.5361251574941,0,0
145,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.55163344834,0,2.72406061145011,0,0,0,0,0,0,0
146,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.85039414116181,0,0,0,2.57443074567709,0,0,0
147,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.96541143744253,0,0,0,0,0,0,2.76372845098376
148,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.8046306950273,0,0,0,0,0,0,0
149,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.65248586179223,2.99676388548687,0,0,0,0,0,-2.74171419406775,2.68529546447098
150,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.86990999628324,0,0,0,0,0,0,0
151,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64211553754285,-2.86637632909697,0,2.88028498901986,0,0,0,0,0,0
152,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.53847244963981,0,-2.75646863738075,0,0,0,0
153,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,2.90205626061652,2.65287509560585,0,-2.74455881421454,-2.87356370000634,0,0,0
154,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59707338921726,2.65257484361064,0,2.56494134839159,0,0,-2.96608544315677,-2.52048410743009,2.78451963677071,0
155,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.87503878644202,0,0,0,0,-2.9913877438521,0
156,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.59543638129253,0,0,0,2.53124393883627,0,0
157,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.62405471666716,-2.91719748626929,0,0,0,2.72812755801715,0
158,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.95214588579256,0,0,0,0,0,0
159,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.868687791517,-2.76067855290603,0,2.68704700050876,0,2.73241892398801,2.89279150194488,0,2.67269266874064,0
160,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.57450108951889,0,2.52937673521228,0,-2.78750117716845,0,0
161,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.84275694622193,0,0,0,0,0,0
162,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.55591824557632,0,0,0,2.70082481007557,0,0
163,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.83947916468605,0,0,2.81560505530797,0,0,0,2.78492266417015,0,-2.59514581621625
164,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.72833095234819,0,0,-2.7537357948022,0,0,2.58565949567128
165,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.75484115409199,0,0,2.85596484190319,0,0,0,0,0,0
166,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.97588900476694,0,0,-2.92249941255432,0,0,0
167,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89726997422986,0,0,2.79817387694493,0,0,0,0,0,-2.91294856334571
168,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.95505545113701,0,2.76647120167036,0,2.98103934701066,0,0,0,0
169,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.52983002190012,2.64214411680587,0,2.5293408529833,0,-2.70103383471724,0,0,0,0
170,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.89619783707894,0,2.55348925443832,-2.6342935510911,0,0,0,2.90158878907096,0
171,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,-2.88736105000135,2.595608531381,0,0,0,0,0,0
172,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.56096225511283,0,-2.55524084076751,2.54822292912286,0,0,0
173,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.70980008819606,0,2.82651478506159,0,2.83200217597187,2.59978075907566,0,0,0
174,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.85399354842957,0,0,-2.94278221472632,2.5735768150771,0,0
175,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.6573664448224,0,0,0,0,0,0
176,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,2.75153629959095,0,0,2.97621862229425,0,0,0,0,0,0
177,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.88676337210927,0,2.55818783107679,0,0,0,0,0,0
178,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.67231231578626,0,2.94345709646586,0,0,0,0,0,0
179,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.97263919201214,0,-2.52316754928324,-2.93965763121378,0,-2.72330617671832,0
180,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.80963623290882,0,2.73020724905655,0,0,0,2.77243304357398,2.71819540462457,0
181,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.5346926060738,-2.91923703998327,0,2.94752016232815,-2.62573163921479,0,2.83316727273632,2.84374775411561,0,0
182,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.64285095687956,0,2.61320209351834,0,0,0,0
183,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.9146442618221,0,0,0,0,0,0
184,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.77303130656946,0,0,0,0,0,0
185,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,-2.94989011110738,0,0,2.93040528183337,0,0,0,0,0,0
186,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.54830321401823,0,0,0,0,0,0
187,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,-2.86727242416237,0,2.9182388135232,0,-2.72486710781232,0,0,0,0
188,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.93615056318231,0,0,0,0,0,0
189,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,0,2.77733632246964,0,-2.65612708299886,0,0,0,0
190,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,2.67192218406126,0,2.57251002348494,0,0,-2.89737848739605,0,2.62961193860974,0
191,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",10,500,0,0,-2.87854864518158,2.56166457477957,0,0,0,0,0,0
