"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
14,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.72580150759313,0,-2.69270090025384,0,2.98466360091697,0,0,0,0,0,0,0,0,0,0,-2.95224027498625,0,0,0,2.88745750370435
15,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.99298703309614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9927584703546,2.91108766268007,0
16,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.75569777656347,0,0,0,-2.57574635685887,0,0,0,0,0,0,0,0,0,0,0,-2.83698105369695,0,0,0
17,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.8639707370894,0,0,0,0,0,0,0,0,0,0,0,0,-2.53864684642758,0,0,-2.75138242391404,0,-2.73491383995861,0
18,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.76981773797888,0,0,0,0,0,0,0,0,0,-2.51307383319363,0,0,0,0,0,0,0,2.95578307565302,0
19,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.67710995487869,0,0,2.80522129358724,0,0,0,0,0,0,0,0,0,0,0,0,-2.85089960321784,0,0,0
20,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.60058682446834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.78140494739637,0,0,0,0,0,0,-2.90966036752798,0,0,2.51303735654801,0,0,0,-2.69009543966968,0,0,0,0,0
22,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.90374858572613,0,0,0,0,0,0,0,2.59078233002219,0,0,0,0,0,0,0,0,0,0,0
23,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.57160821848083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66547734825872,0,0,0
24,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.52979269763455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.52752685197629,0,0,0,0,0,0,-2.59008055122104,0,0,0,0,0,0,-2.56950193212833,0,0,0,0,0
26,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.71913288463838,0,0,2.59850706311408,0,0,0,2.98467722954229,0,0,0,0,0,0,-2.57231337961275,0,0,0,0
27,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.62152494199108,0,0,0,0,0,0,0,0,0,0,0,2.93898199114483,-2.70974332687911,0,0,0,0,0
28,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.70550725224894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.75962321367115,0,0,0,0,0,0,0,0,0,0,0,0,2.85914643458091,0,0,0,0,0
30,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.6284317135578,0,0,0,0,0,0,0,0,2.95358335110359,0,0,0,2.76314682501834,0,-2.54438163130544,0,0,0
31,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.90394225367345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876460082829,0,-2.9612193898065,0
32,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.8023887417512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.57942453329451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.50385599234141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.62583903758787,0,0,0,-2.95318330358714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.89457234891597,2.82565182750113,0,-2.83784584526438,0,0,0,2.90874799154699,0,0,0,0,0,0,0,0,0,0,0,0
37,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.61955656297505,0,0,0,-2.68711247388273,-2.64655313093681,0,0,0,0,0,0,0,0,0,0,0,0,2.83465742855333
38,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.81952997599728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69656096864492,0,0,0
39,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.92554166400805,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73348677519243,0,0,0,0
40,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.91456023440696,2.66017645352986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.93231854587793,0,0,0,0,0,0,0,0,0,0,0,0,2.6900534016313,0,0,0,0,0
42,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.71339551196434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.77717783267144,0,0,2.98349429573864,0,0,0,0,-2.7160191766452,0,0,0,0,0,0,0,0,0,0
44,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.78795681812335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91601053229533,0,0,0
45,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.53617887874134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.79118110367563,0,0,0,0,2.84469959174749,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.69277271279134,2.59505629865453,0,0,0,0,0,0,0,0,0,-2.81423596560489,0,0,0,0,0,0,0
48,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.62547772924881,2.81275678914972,0,2.67811776767485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.50011744303629,0,0,0,0,0,0,-2.6976343493443,0,0,0,0,0,0,0,0,2.5285050610546,0,0
50,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.77876824093983,0,0,-2.53222260717303,0,0,2.79852595191915,0,0,0,0,0,0,0,0,0,0,0,0
51,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.90708914166316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.921850985731,0,2.7468855320476,0,0,0,0,0,0,0,-2.57508484099526,0,0,0,0,0,0,0,0,0
53,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.99018298869487,0,0,0,0,0,2.61136225017253,0,0,0,0,-2.64963584975339,0,0,0,0,0,0
54,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.97012120613363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71290220948867,0
55,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.96747433010023,0,0,0,0,0,2.637757069082,0,0,-2.85911319253501,0,0,0,0,0,0,0,0
56,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.97398016240913,0,2.68815876671579,0,0,0,0,0,0,0,0,0,0,0,0,2.8282357143471,0,0,0,0
57,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.72504532756284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.5126668966841,0,0,0,0,0,0,2.53075226524379,0,0,0,0,0,0,0,0,0,0
59,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.70460902503692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81189112970605,2.95443769579288
60,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.82606112072244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54698413051665,0,0
61,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.52756951306947,0,0,0,0,-2.99588198226411,0,0,0,0,0,0,0,0,2.84695708053187,0,0,0
62,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.71075416181702,0,-2.63012867653742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.99088531709276,0,0,0,2.71664812229574,0,0,0,0,0,0,2.55211804166902,0,0,0,0,0,0
64,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,2.87659891298972,2.69160324602854,0,0,0,0,0,2.7089361831313,0,0,0,0,0,0,0,0,0,0,0
65,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.51006404694635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.55780431150924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.54920593451243,0,0,0,0,0,0,0,0,0,0,-2.68131633475423,0,0,0,0,2.73514295136556,0
68,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.88393305125646,0,0,-2.88596606103238,2.75318260851782,0,0,0,0,0,0,0,0,-2.62342438695487,0,0,0,0
69,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.77471638110001,0,2.84624134725891,0,0,0,2.62826211005449,0,0,0,0,0,0,0,0,0,-2.91413934587035,-2.81713156588376,0,0
70,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.51733705634251,2.64647296140902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.56338231521659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98222713393625,0,0
72,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.73590693227015,0,0,2.71267129736952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.52697010023985,0,0,0,0,0,0,-2.9872056231834,0,0,0,0,0,0,0,0,0,0
74,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.83196781831793,0,0,0,0,0,0,0,0,0,0,-2.76423946069553,0,0,0,0,0,0
75,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.84214226691984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.98796754551586,0,0,0,0,0,0,0,0,2.80453723075334,0,0,0,0,0,0,0
77,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.89766219083685,-2.52152258041315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.64545538031962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.56862186617218,0,0,0,0,0,0,0,0,2.51977610855829,0,0,-2.76840306608938,0,0,0,0
80,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.97082076466177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.80721926176921,0,0,0,0,0,0,0,0,-2.52991922793444,0,0,2.99634728953242,0,0,2.50829266570508,0
82,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.82490926305763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75069651764352
83,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.76519184070639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.55256471852772,2.80527099571191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.84124407765921,0,0,0,2.7449427958345,0,0,0,0,0,0,0,0,0,0,0,0
86,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.78881580254529,0,0,0,0,0,2.62736986414529,0,0,0,0,0,0,0,0,0,0
87,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.88029348081909,0,2.98292302142363,0,0,0,-2.65204666333739,0,0,0,0,0,0,0,0,0,0
88,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.85648303292692,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77448410179932,0,0
89,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.5359381318558,0,0,0,0,0,0,0,0,2.65242043393664,0,0,0,-2.88539751665667,0,0,0
90,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.83055620547384,0,0,0,2.61166884831619,0,0,0,0,0,0,0,0,0,0,0,0
91,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.56776228791568,0,0,0,0,-2.51312637783121,0,0,0,0,0,0,0,0,0,0,0
92,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.80053313507233,0,0,0,0,0,0,0,0,-2.96433547360357,0,0,-2.90291039855219,0,0,0,0
93,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.89347721775994,0,0,0,0,-2.58698572102003,0,0,2.61663861281704,0,0,0,0,0,0,0,0
94,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.73835190152749,0,0,0,0,0,-2.58023074246012,0,2.89124257257208,0,0,0,0,0,0,0,0
95,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.95952173636761,0,0,0,0,0,2.85025902674533,0,0,0,0,0,0,0,0,0,0
96,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.55826301104389,0,0,0,0,0,0,2.92355194978882,-2.87879835639615,0,0,0,0,0,0,0,0
97,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.84844713460188,0,0,0,0,0,0,2.65008718520403,-2.90022250183392,0,2.56929379887879,0,0,0,0,0,0
98,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.81520652840845,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95591478643473,0,0
99,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,2.9927305530291,0,0,0,0,0,0,0,0,0,0,-2.75067863170989,0,0,0,0,0
100,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.61320474010427,2.82349281362258,0,0,0,0,0,-2.96689175104257,-2.63994987751357,0,0,0,0,0,0,0,0,0
101,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.65856134332716,0,-2.61004035593942,0,0,0,-2.96648350567557,0,0,0,0,0,0,2.74905455915723,0,-2.78434428607579
102,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.78641985519789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.86735071078874,0,0,0,2.77024623390753,0,0,0,-2.91786535806023,0,0,0,0,0,0,0,0,0,0,0
104,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,-2.84673909668345,2.55210540280677,0,-2.85481560882181,2.74416317581199,0,0,0,0,0,0,0,0,0,0,0,0
105,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.81650194094982,0,0,0,2.92363966139965,2.67102621274535,0,0,0,0,0,0,0,0,0,0
106,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.55164651467931,0,-2.53470201394521,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.85179517755751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.62535162677523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.9483029890107,0,0,0,0,0,0,0,0,0,0,-2.52804245217703,0,0,0,0
110,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,-2.57988691609353,2.50178257515654,0,0,0,0,0,0,0,0,0,2.82470521191135,-2.51273558370303,0,0,0,0
111,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.85235204116907,0,0,-2.72659818618558,0,0,0,0,0,2.56972289865371,0,0,0,0,2.56025631795637,0
112,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,-2.7068923888728,2.82848508353345,0,2.61380992957857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,-2.86320656072348,0,0,2.52629533538129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,-2.62294745061081,2.75400199741125,0,0,0,0,-2.6521707107313,0,0,0,0,0,0,0,0,0,0
115,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.85229497647379,0,0,0,0,-2.95847819407936,0,0,-2.8504357204074,0,0,0,0,0,0,-2.89622689399403
116,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.68042883696035,0,0,0,0,-2.78782195935491,0,0,0,0,0,0,0,0,-2.88649127585813,0
117,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.62633525964338,0,0,0,-2.68820066167973,0,0,0,0,0,0,0,0,0,0,0
118,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,-2.55699921178166,0,0,0,2.85590123315342,0,0,0,0,0,0,0,0,0,0,-2.7204457137268,2.88854905229528,2.61679448082577,0,0
119,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.56141276808921,0,0,0,0,-2.94888421089854,0,0,0,0,0,0,0,0,0,0
120,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.99828996229917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.50830010161735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.917202697834
122,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.65870206139516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.8309920693282,0,0,0,2.99442282505333,0,0,0,0,0,-2.51988426642492,0,0,0,0,0,0,0,0,0
124,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.83535033569206,0,0,0,0,0,0,0,0,0,0,0,0,-2.71306714904495,0,0
125,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.58766311837826,0,0,0,0,-2.76681796880439,0,-2.57335061777849,0,0,0,0,0,0,0,-2.95684903627262
126,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.68759327521548,2.85659692785703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,-2.70237466273829,2.92189557070378,-2.58982820087112,0,0,0,0,0,0,0,0,0,0,0,0,0
128,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.53874241618905,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60330888547469
129,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.77743697084952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.5944746468449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.65284999052528,0,0,0,0,0,0,0,0,0,2.50657395669259,0,0,0,0
132,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.5066920700483,0,0,0,0,0,0,2.59595511760563,0,2.57173804880586,0,0,0,0,0
133,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.92025171697605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.55900765652768,0,0,0,0,0,0,0,-2.61336452839896,0,0,0,0,-2.82805175019894,0
135,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.58324246678967,0,0,0,0,0,0,0,0,-2.67771010287106,0,0,0,0,0
136,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.50639146065805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.87071010435466,0,0,-2.89173175184987,0,0,0,0,0,-2.95591797283851,0,0,0,0,0
138,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.68450985278469,0,0,0,0,0,0,0,0,0,0,-2.66011091403197,0,0,0
139,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,2.85342356958427,2.86352986714337,0,0,0,0,0,0,0,0,0,0,-2.82748866139445,0,0,0
140,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.66249040525872,0,2.80807376489975,0,0,0,0,0,0,0,0,0,0,0,0
141,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,2.6357392705977,0,0,0,0,2.58700910315383,0,2.94006745971274,0,0,0,0,0,0,-2.89737790008076,0,0,0,0,0
142,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.55175158404745,0,0,0,0,0,0,0,2.99205821496435,0,0,0,0,0,0
143,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.8167952549411,0,0,0,0,0,0,0,0,2.71334499272052,0,0,0,0,0
144,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,-2.51603263174184,0,0,2.85286411922425,0,0,0,0,0,-2.53285288321786,0,0,0,0,0,0,0,2.91098839917686
145,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.69886888551991,0,0,0,0,0,0,0,0,0,0,0,0,-2.94822741800454,2.80719607253559
146,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.71811700251419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,-2.80530710797757,0,0,0,2.66410142055247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.76624982547946,2.9296072605066,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.80840363015886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,2.74518627254292,0,0,0,0,0,0,0,0,2.76725820056163,0,0,0,0,0
151,7,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,0,0,0,0,2.82932110410184,0,0,0,0,0,2.62014463660307,0,0,0,0,0,0,0
152,7,"balanced","strong",2.5,3,2.5,3,0.075,"random",20,500,0,0,2.65407186071388,0,0,0,2.85618723079097,0,0,0,0,0,0,-2.97366628644522,0,0,0,0,2.97693526966032,0
