"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
27,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.87171950843185,0,0,2.8882280504331,0,0,0,0,0,0
28,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.82726878777612,0,0,0,0,0,0,0,0,0
29,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.61330792645458,0,0,0,0,0,0,0,0,0
30,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.76087803172413,0,0,0,0,0,0,0,0,0
31,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.93093751382548,0,0,0,0,0,0,0,0,0
32,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.67168970021885,0,0,0,0,0,0,0,0,0
33,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.50861548737157,0,0,0,0,0,0,0,0,0
34,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.69088103529066,0,0,0,2.67541667609476,0,0,0,0,0
35,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.5500102393562,0,0,0,0,0,0,0,0,0
36,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.68718436057679,0,0,0,0,0,0,0,0,0
37,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.50464916497003,-2.69502064271364,0,0,0,0,0,0,-2.57972301461268,0
38,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.89251807553228,0,0,0,0,0,0,0,0,0
39,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.59984424791764,0,-2.77739244583063,0,0,0,0,0,-2.93564885028172,0
40,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.61573056783527,0,0,0,0,0,0,0,0,0
41,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.96934334374964,0,0,0,0,0,0,0,0,0
42,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.62357331824023,0,0,0,0,0,0,0,0,0
43,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.9875985175604,0,0,0,2.5851358420914,0,0,0,0,0
44,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.90895083965734,0,0,0,0,0,0,0,0,0
45,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.7655032183975,0,0,0,0,0,0,0,0,0
46,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.94596263195854,0,0,0,0,0,0,0,0,0
47,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.96984130435158,0,0,0,2.72613022208679,0,0,0,0,0
48,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.84892358293291,0,0,0,0,0,0,0,0,0
49,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.53825044434052,-2.86681545374449,0,0,0,0,0,0,0,0
50,1,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.56850678706542,0,0,0,0,0,0,0,0,2.75707571639214
51,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.7536503309384,2.60222601960413,0,0,0,0,0,0,0
52,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.94723603478633,0,0,0,0,0,0,0,0
53,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.53173836274073,0,0,0,0,0,0,0,0
54,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.60263360664248,2.71326800843235,0,0,0,0,0,0,0
55,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.67635837325361,0,0,0,0,0,0,0,0
56,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.59060664533172,0,0,0,0,0,0,0,-2.85017289908137
57,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.6366653899895,0,0,0,0,0,0,0,0
58,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.80529666505754,0,0,0,0,0,0,0,0
59,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.66230037284549,2.93861015257426,0,0,0,0,0,0,0,0
60,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9187717292225,0,0,0,0,0,0,0,2.97717258916236
61,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.70306131069083,0,0,0,0,0,-2.70952010864858,0,0
62,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.66264424577821,0,0,0,0,0,0,0,0
63,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.88921389228199,0,0,0,0,0,0,0,0
64,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.83702726243064,-2.88371932622977,0,0,0,0,0,0,0
65,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.98883493838366,0,0,0,0,0,0,0,0
66,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.63161708484404,0,0,0,0,0,0,0,0
67,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.86229655751958,0,-2.9581156084314,0,0,0,0,0,0
68,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.53239080798812,0,0,0,0,0,0,0,0
69,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.97592223668471,0,0,0,0,0,0,0,0
70,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.67537301802076,2.7826933003962,0,0,0,0,0,0,0,0
71,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.71636254887562,0,0,0,0,0,0,0,0
72,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9323466566857,0,0,0,0,-2.80700310261454,0,0,0
73,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.50741045596078,0,0,0,0,0,0,0,0
74,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.99093868280761,0,0,0,0,0,0,0,0
75,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.9807171234861,-2.79681598569732,0,0,0,0,0,0,-2.96702684357297
76,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.68612945068162,0,0,0,0,0,0,0,0
77,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.95410070661455,0,0,0,0,0,0,0,0
78,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.73963394807652,2.75014917028602,0,0,2.53788804681972,0,0,0,0
79,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.88464686309453,0,0,0,0,0,0,0,0
80,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.91294929140713,0,0,0,0,0,0,0,0
81,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.98473757144529,0,0,-2.71778013929725,0,0,0,0,0
82,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.91777367901523,0,0,0,0,0,0,0,0
83,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.58280317985918,0,0,0,0,0,0,0,0
84,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.57444402016699,-2.76272987248376,0,0,0,-2.95708300906699,2.90074892179109,0,0
85,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.53867180063389,0,0,0,0,0,0,0,0
86,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.75871807592921,0,0,0,0,0,0,0,0
87,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.83946942584589,0,0,0,0,0,0,0,0
88,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.51053649210371,0,0,0,-2.54319149209186,0,0,0,0
89,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.58997063466813,0,0,0,0,0,0,2.50689460616559,0
90,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.7798316932749,0,0,0,0,0,0,-2.81774996675085,0
91,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.80002480559051,0,0,0,0,0,0,0,0
92,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.75971373764332,0,0,0,0,0,0,0,0
93,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.71785554930102,0,0,0,0,0,2.71305066300556,0,0
94,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.53899465897121,0,0,0,0,0,0,-2.81134362216108,0
95,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.99582135200035,0,0,0,0,0,0,0,0
96,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.83209906111006,0,0,0,2.93687096249778,0,0,2.97633753728587,0
97,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.90112154057715,-2.80266601475887,0,0,0,0,0,0,0
98,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.67391986248549,0,0,0,0,0,0,0,0
99,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.63836927700322,2.83075712295249,0,0,0,0,0,0,0
100,2,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.84929390740581,0,0,0,0,0,0,0,0
101,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.74654369079508,0,0,0,0,0,0,0
102,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.84800199687015,0,2.6516447190661,2.59465174726211,0,0,0,0,0,0
103,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.6924601837527,0,0,0,0,0,0,0
104,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.83885930420365,0,2.81173339649104,0,0,0,0,0,0,0
105,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.87696371099446,0,0,0,0,0,0,0
106,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.99708301073406,0,0,0,0,0,0,0
107,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.57296833861619,2.56541320215911,0,0,0,0,0,0,-2.84866710007191
108,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.79885929054581,0,2.92372539197095,0,0,0,0,0,0,0
109,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.97026781458408,0,2.53958867816254,0,0,2.58505245973356,0,0,0,0
110,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.96743225643877,0,0,0,0,0,0,0
111,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.83704332017805,0,0,0,2.60948853706941,0,0,0
112,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.85515208228026,0,0,0,0,0,0,0
113,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.7139391383389,0,0,0,0,0,0,0
114,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.59690112457611,0,0,0,0,0,0,0
115,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.50718945683911,2.82419290975668,0,0,0,0,0,0
116,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.94271810806822,0,0,0,0,0,0,0
117,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.64662647142541,0,0,0,0,0,0,0
118,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.69261030026246,0,0,0,0,0,0,0
119,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.50347839877941,0,2.66537217202131,0,0,0,0,0,0,0
120,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.88665770250373,0,0,0,0,0,0,2.84803423436824
121,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.66205231787171,0,2.86195628740825,0,0,0,-2.83133664843626,0,0,0
122,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.52806572872214,0,0,0,0,0,0,0
123,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.64320818439592,0,0,0,0,0,0,0
124,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.81236673600506,0,0,0,0,0,0,0
125,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.96334308048245,0,0,0,0,0,0,0
126,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.92854245821945,0,0,0,0,0,0,0
127,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.87073237611912,-2.82097305438947,0,0,0,0,0,0
128,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.53430601605214,0,0,0,0,0,0,0
129,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.84199090511538,2.67648945061956,0,0,0,0,0,0
130,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.53777205734514,0,0,0,-2.86599075479899,0,0,0
131,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.51859165250789,0,0,0,0,0,2.84551264322363,0
132,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.55048171256203,0,0,0,-2.93857050209772,0,0,0
133,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.93402051820885,0,2.59149634512141,0,0,0,2.5576365160523,0
134,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.82811527280137,2.97140794992447,0,-2.58847078634426,0,0,0,0,0
135,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.55258842685726,0,0,0,0,0,0,0
136,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.60775637673214,0,0,0,0,0,-2.9288674632553,0
137,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.94972036639228,0,0,0,0,0,0,0
138,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.62388932879549,0,-2.7486455301987,0,0,0,0,0
139,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.82921091630124,0,0,0,0,0,0,0
140,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.59542071260512,2.97411893587559,0,0,0,0,0,0
141,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.64861169690266,0,0,0,0,0,0,-2.54770145996008
142,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.73877213534433,0,0,0,0,0,0,0
143,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.92337587533984,0,0,0,0,0,0,0
144,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.56286157353316,0,0,0,0,0,0,0
145,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.90548447566107,0,0,0,0,0,0,0
146,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.79783200577367,0,2.74830716755241,0,0,2.8414697595872,0,0,0,0
147,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.59752160473727,0,0,0,0,0,0,0
148,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.66167277761269,2.55734730930999,0,0,0,0,0,0
149,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.60611028049607,0,0,0,0,0,2.68444627185818,0
150,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.8877909273142,0,0,2.81855619302951,0,0,0,0
151,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.91043049364816,2.66075276699848,0,0,0,0,0,0
152,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.78840974799823,0,0,0,0,-2.83699878293555,0
153,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.52871248160955,2.91931047325488,0,0,0,0,0,0
154,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.65559185994789,0,0,0,0,0,0
155,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.70084205945022,2.65997234603856,0,0,0,0,0
156,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.85895645362325,0,0,0,0,0,0
157,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.5698392840568,2.65617475984618,0,0,0,0,0,0
158,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.74256645119749,0,0,0,2.51250613643788,0,0
159,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.91441436856985,0,0,2.84384698129725,0,0,0,0,0,0
160,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.88490580860525,0,0,0,0,0,0
161,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.59523168648593,0,0,0,0,0,0
162,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.60911139321979,0,0,2.87605604738928,0,0,0,0,0,0
163,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.71821316529531,0,0,2.577832975192,0,0,0,0,0,0
164,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.55811970261857,0,0,0,0,0,0
165,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.87708928762004,0,0,0,0,0,0
166,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.50786783010699,0,0,0,0,0,0
167,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.70127302291803,0,0,0,0,0,0
168,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.55620394879952,0,0,0,0,0,0
169,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.81798359600361,0,0,0,0,2.50666440546047,2.61230645712931
170,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.77059948001988,0,0,-2.79268581315409,0,0,0
171,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.54570006066933,0,0,0,2.87643806566484,0,0
172,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.76052205264568,0,0,0,2.83522706793156,0,0
173,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.54517581744585,0,0,0,0,0,0
174,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.56400542345364,0,0,0,0,0,0
175,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.64128017076291,0,0,0,0,0,0
176,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.86401718400884,0,0,0,0,0,0
177,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.70852868619841,0,0,0,0,0,0
178,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.84555989061482,0,-2.71632958261762,0,0,0,0
179,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.61732400092296,0,0,0,0,0,2.64473529276438
180,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.89327289408538,0,0,2.79724118940067,0,0,0,0,0,0
181,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.55388928134926,0,-2.96111112518702,0,0,0,0
182,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.6190569519531,0,0,0,0,0,0
183,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,-2.85388510662597,2.93147521407809,0,0,0,0,0,0
184,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.5085108600324,0,0,0,0,0,0
185,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,-2.5553273082478,2.65573116403539,2.9168016606709,0,0,0,0,0,0
186,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,-2.65019778092392,0,0,2.57318876357749,0,0,0,0,0,0
187,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,-2.91072856553365,2.98751501331571,2.73010524886195,0,2.68479647405911,0,0,0,0
188,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.70496861240827,2.79653685423546,0,0,0,0,0,0
189,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,2.85578087461181,2.88321289711166,0,0,0,0,0,0
190,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.82951121462975,0,0,0,0,0,0
191,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.78631185775157,0,0,0,0,2.60818178823683,0
192,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,2.82131523673888,0,2.58079132076818,0,0,0,0,-2.69697098317556,0
193,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.75871869700495,0,0,0,0,0,2.96948129974771
194,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.63619384367485,0,0,2.86443513492122,2.98374759941362,-2.83968373795506,0
195,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.79982621152885,-2.86105568055063,0,0,0,0,0
196,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,2.75661124824546,0,0,2.72042349469848,0,0,0,0,0,0
197,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.9309229493374,0,-2.66754956019577,0,0,2.67369773355313,0
198,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.60131765075494,0,0,0,0,0,0
199,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.55460130341817,0,0,0,0,0,-2.6418264118256
200,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.56589657696895,0,0,0,0,0,0
201,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.83059664361645,0,0,0,0,0
202,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.51874150393996,0,0,0,0,0
203,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.91331298556179,0,2.66475928295404,0,-2.53907197911758,0
204,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.76623023406137,0,0,0,0,0
205,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,2.61889089399483,2.81082096800674,0,0,0,0,0
206,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.75986449746415,0,0,0,-2.63391089963261,0
207,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.68640171282459,0,0,0,0,0
208,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.52435895893723,0,0,2.84728676616214,0,-2.53557361382991
209,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.9450327680679,0,0,0,0,0
210,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.68687586230226,0,0,0,0,0
211,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.50766530516557,0,2.940660562017,2.84663314512,0,0
212,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",10,500,0,0,0,0,2.72957577137277,0,0,0,0,0
