"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
21,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.27579364611302,-1.43653940898366,0,0,0,-1.32939356041607,-1.28958825906739,-1.38597223896068,0,1.33283715927973
22,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.6343853919534,0,0,0,0,1.40939304418862,0,0,0,0
23,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.70196556625888,0,0,-1.42692131467629,0,0,0,1.55022506113164,-1.32966616202611,0
24,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.29440027975943,1.695828243508,0,0,0,1.38394924171735,0,0,0,1.71346067765262
25,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.57010832836386,0,0,1.37694386031944,0,0,0,0,1.73584083351307,0
26,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.33260082663037,0,0,0,0,0,0,0,0,1.40791974461172
27,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.74583970301319,0,0,0,0,1.3993943821406,0,0,0,0
28,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.53990305308253,0,0,-1.68027563369833,0,0,0,1.63733657926787,0,0
29,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.72610346635338,1.36322618287522,0,0,0,0,1.50681379321031,0,0,0
30,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.5201779063791,0,0,0,0,-1.62459893710911,0,0,0,0
31,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.56730905862059,-1.52542432514019,0,0,1.35317796515301,0,0,0,1.36561392759904,0
32,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67082984000444,-1.56932376720943,0,0,0,0,-1.60848761722445,-1.28201721038204,0,0
33,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67944547301158,0,0,-1.7248654543655,0,0,-1.26625039207283,0,0,0
34,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.49023377383128,0,0,0,-1.28202035126742,0,0,0,0,-1.46665921597742
35,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.25226001185365,0,0,-1.41082465811633,0,0,0,0,0,0
36,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52987746044528,0,0,0,0,0,0,0,-1.68394966190681,0
37,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.48638672125526,0,1.62040683208033,0,0,-1.7252451517852,0,0,0,0
38,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.41555095370859,0,0,1.29102607385721,0,-1.69825053599197,0,0,0,-1.28076050244272
39,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.33765896968544,0,-1.72709834785201,0,0,0,0,0,0,0
40,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.47384795814287,0,-1.68313945515547,0,-1.49722638737876,0,0,0,1.4713598821545,-1.65772826212924
41,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.72123279678635,-1.73922101070639,0,-1.46057540120091,0,0,1.54722374328412,1.33238545712084,0,-1.55850894795731
42,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.74782109586522,0,0,0,-1.39930124604143,0,0,0,-1.67995744012296,0
43,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.38071181101259,1.71936319826636,0,0,0,0,0,0,0,-1.421074812999
44,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.50883504888043,0,0,0,0,0,1.74336290708743,1.72980406577699,0,0
45,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.42833303881343,0,0,0,0,0,0,0,0,0
46,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.30926888959948,0,1.3086173342308,0,0,0,0,0,0,0
47,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.39612170739565,0,0,0,0,0,0,-1.52796271047555,0,0
48,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67592834669631,1.46034223528113,0,0,-1.42248807742726,0,0,0,1.5805714315502,0
49,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.30161358742043,0,-1.39327102457173,0,-1.45680578355677,1.50583941687364,0,0,-1.71153056528419,0
50,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.69845014181919,0,0,1.44163542659953,0,0,0,0,0,0
51,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.37807277624961,1.51922059815843,0,0,1.62577865854837,0,1.72291434532963,0,-1.2965490143979,0
52,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.49262315186206,0,0,0,0,0,0,0,0,0
53,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.5940287890844,0,0,0,1.64953166514169,0,-1.35344648000319,0,0,0
54,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.3383918175241,0,0,0,0,0,0,1.40348508860916,0,1.63179832755122
55,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.42855001916178,0,0,0,0,0,0,-1.3691530713113,0,-1.5224966466194
56,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.41153097804636,0,0,0,1.50972591061145,0,0,0,0,-1.34891935449559
57,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.57155305310152,0,0,0,-1.36367208044976,0,0,0,-1.34589059161954,-1.41894557431806
58,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.71035797195509,-1.72974091779906,0,-1.53970832610503,0,0,0,0,0,1.40416761860251
59,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.73083441727795,0,0,0,0,0,1.64553322445136,0,0,1.73690153448842
60,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.45193704904523,1.59951914602425,0,0,0,0,0,0,0,1.36426970129833
61,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.68048774194904,0,0,0,1.43333495338447,0,0,0,1.3214323730208,0
62,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67709172342438,0,0,0,0,-1.27221229404677,0,0,0,0
63,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63646187842824,0,0,1.72578820411582,0,0,0,0,1.50108218681999,-1.7006353281904
64,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26007849292364,0,0,-1.49284533178434,0,0,0,0,0,1.32729562721215
65,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.55762164632324,0,-1.51776074175723,1.69954403082374,0,0,0,0,0,-1.55956465250347
66,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.54276844626293,0,0,0,1.6785154142417,0,0,0,0,0
67,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.39636168640573,0,0,0,0,-1.30197619192768,0,0,0,0
68,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63764783518855,0,0,-1.60800842801109,0,0,0,1.42156559054274,1.74584778095596,0
69,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.25501072173938,-1.27171775966417,0,-1.64508169528563,0,0,0,1.29507931170519,0,0
70,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.47390210605226,0,0,0,0,0,0,0,0,0
71,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.61795022292063,0,-1.46298226399813,1.64417161012534,0,0,0,0,-1.4534112343099,-1.32276679715142
72,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.33508081466425,0,1.43161502643488,1.29401871026494,0,0,0,0,0,0
73,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.53713450510986,-1.71260587975848,0,0,0,-1.32951706531458,0,0,0,-1.74901098222472
74,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.34203966939822,0,0,0,0,0,0,0,0,0
75,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.74206819583196,0,0,0,0,-1.5684857867891,0,0,0,0
76,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63789208210073,0,0,-1.41087059944402,0,0,0,0,-1.64290087926202,0
77,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.40223841706757,0,1.25225925527047,1.45572427334264,1.43201533134561,0,0,-1.44719409919344,0,0
78,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52550839737523,-1.44163427653257,0,0,0,0,0,-1.60082828276791,0,0
79,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.4155564053217,0,0,0,0,0,0,0,0,1.36632561136503
80,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.64149989560246,-1.71318653074559,0,0,0,0,0,1.57809096388519,0,1.71509667020291
81,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.53168588667177,-1.72291784745175,0,0,0,-1.68299441121053,0,0,0,0
82,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.55661239195615,0,-1.66522747243289,0,0,0,0,0,0,0
83,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.5692001520656,0,0,0,0,0,1.59312094654888,0,0,0
84,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.61729013954755,0,0,0,-1.64863714145031,0,0,-1.7198076499626,0,0
85,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.62604576465674,0,1.65432370360941,0,0,-1.52233377611265,0,0,0,0
86,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.69167624227703,0,0,0,0,0,0,0,0,0
87,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26619735895656,-1.27500815025996,0,0,0,0,0,0,0,0
88,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.64640832843725,0,0,0,0,0,0,0,0,-1.27526379167102
89,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.44882529845927,0,0,0,0,0,0,0,0,0
90,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.28835878672544,0,0,-1.55698848562315,0,0,0,0,1.32536427536979,0
91,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.45945485588163,0,0,0,0,0,0,0,0,-1.74267294816673
92,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.36562705412507,0,0,0,0,0,-1.43902787973639,0,0,0
93,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.69518679357134,0,0,1.30490460118745,0,0,0,0,0,0
94,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.7398588785436,0,-1.47571092587896,0,0,1.30172853195108,0,-1.25319116865285,0,0
95,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63202007731888,-1.26089217548724,1.74563631752972,0,0,0,0,0,-1.33071039163042,0
96,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26371173735242,1.44332402956206,0,-1.46683228353504,0,0,0,1.40332542709075,0,0
97,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.55512755818199,0,0,0,0,1.72655143891461,0,0,0,0
98,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.6104875204619,0,0,0,0,1.67854444519617,0,1.49916870088782,0,0
99,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52072235068772,0,0,0,0,0,0,-1.61687095509842,0,0
100,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.3650037831394,0,0,0,0,0,0,0,0,0
101,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.68713229394052,0,0,-1.46788132761139,0,0,1.33612866909243,0,0,0
102,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.61608874681406,0,0,0,0,0,0,0,-1.63512813625857,1.51448901090771
103,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.56492325942963,0,1.62588786589913,-1.72773898753803,-1.40323216037359,-1.25791768636554,0,0,0,0
104,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.47898042213637,0,-1.71112558362074,0,0,0,0,0,0,0
105,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.5268367578974,0,0,1.37531302787829,0,0,0,0,0,0
106,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.43615840631537,-1.37635152461007,0,0,0,0,0,1.63914956257213,1.38392225897405,0
107,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.61182664136868,0,0,0,0,0,0,0,0,0
108,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.59577695082407,0,0,0,0,0,0,0,0,0
109,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.48107322899159,1.62804895313457,0,0,0,0,0,0,0,0
110,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.44173903518822,0,0,1.73281430616044,0,0,-1.30379729706328,0,0,0
111,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67852678429335,0,0,0,0,0,0,0,0,-1.41835371183697
112,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.25991703243926,0,0,-1.39639297209214,0,0,0,0,0,0
113,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.25926240417175,-1.59014502447098,-1.49737736443058,0,0,0,-1.43621154641733,0,0,0
114,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.66447749990039,0,0,0,0,0,0,0,0,0
115,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.39941866102163,0,1.36727764317766,-1.73792922170833,0,0,0,0,-1.57807236840017,0
116,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.3037680516718,0,0,0,0,0,0,1.34042206848972,0,0
117,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.44903102121316,1.27959203231148,0,0,-1.50390043039806,0,0,0,0,-1.32266490720212
118,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.41181630524807,1.66005133104045,0,0,0,0,0,0,0,0
119,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.32686711486895,0,0,0,0,0,-1.62774936016649,0,0,0
120,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.28360320313368,0,0,1.39131493074819,0,0,0,0,0,-1.64719789172523
121,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.39877631771378,0,0,-1.37700658477843,0,0,0,0,0,1.27167350891978
122,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.32118876534514,1.5348992216168,0,-1.53284814034123,0,1.28118731547147,0,0,0,1.41833332017995
123,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.49778039939702,-1.29724145878572,0,0,0,0,0,0,0,-1.6595129549969
124,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.57833803445101,0,0,1.6273933929624,0,0,0,0,0,0
125,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.68627980654128,1.68929005274549,0,0,0,0,0,0,0,0
126,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.72951089404523,0,0,0,0,0,0,0,0,0
127,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.34100944804959,0,0,0,0,1.72744059970137,0,0,0,0
128,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.65171402879059,0,-1.61425859620795,0,0,0,0,0,-1.49883263849188,0
129,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.44962234806735,0,0,0,0,0,0,0,0,0
130,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26142848143354,0,0,0,0,-1.27010324981529,0,0,0,1.42838958569337
131,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.74044729105663,1.32145853841212,0,0,0,0,-1.45631440915167,0,0,0
132,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.33157750940882,0,0,0,0,-1.3038031833712,0,0,0,0
133,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67276632471476,0,0,0,0,0,0,-1.31155943463091,0,0
134,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.28031344572082,0,0,-1.63748396933079,0,1.27137012674939,0,0,0,0
135,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.2576162442565,0,1.57365564501379,1.54546715680044,0,0,0,0,1.31242620688863,0
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.39921979827341,0,0,0,0,0,0,0,0,-1.55067646619864
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.33051986200735,0,0,0,-1.27796319709159,1.28147034428548,0,0,0,0
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.38052496791352,0,0,0,0,1.71706387086306,0,0,1.59170972113498,0
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.35761431255378,1.26413133065216,0,0,0,0,0,1.4032367275795,0,-1.51271311880555
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.67300256306771,0,0,0,0,0,0,0,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52464252989739,0,0,1.50448080839124,0,1.36149546841625,0,0,0,0
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.31394186918624,0,0,0,0,0,0,1.70963507611305,0,0
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.60841705149505,0,0,0,1.6694448805647,1.30714581825305,0,0,1.49222883908078,-1.54806672059931
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.41734370181803,0,0,-1.3340431638062,0,0,1.46479233889841,0,0,0
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63097812642809,0,0,1.39257108827587,0,0,0,0,-1.7115152424667,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.48131012986414,0,0,0,0,0,1.60059850220568,0,0,-1.68040698813275
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.57469644560479,0,-1.39708488178439,1.49694497010205,0,0,0,-1.69864425389096,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26588582643308,0,0,0,0,0,0,0,0,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.348044743645,0,0,1.65347462485079,0,0,0,-1.35887645289768,1.38923012651503,0
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.63395089504775,0,0,0,0,0,0,0,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.64057635294739,0,0,0,0,0,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.34455882722978,0,0,0,0,-1.57727579213679,0,0,0,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.27955205156468,-1.26523740414996,1.32690899656154,0,0,0,0,0,0,0
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.37304036237765,1.65495325182565,0,1.32769630965777,0,0,1.33458699565381,0,0,1.49927309295163
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.46863894851413,0,0,0,0,-1.62491479003802,0,0,0,-1.74336732749362
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.53822002117522,0,0,0,0,0,0,0,0,-1.4509129539365
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.55532285221852,0,0,0,0,0,0,1.28732174448669,1.72472473513335,0
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52321440458763,0,-1.30517374339979,0,1.59747392602731,0,0,0,0,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.49173259595409,0,-1.67396250017919,0,0,0,0,0,0,1.57158823881764
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.64698924054392,0,0,0,0,0,0,0,0,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.42376675107516,0,0,0,0,0,0,-1.59067545027938,1.6813516386319,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.40866203035694,0,0,0,0,0,1.51038269011769,1.40454899251927,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.65974000352435,0,1.7181000810815,0,0,0,0,1.4020798758138,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.41989756561816,-1.72060151828919,-1.40732145740185,0,0,0,0,0,-1.44353304756805,-1.36551047570538
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.72352222329937,0,0,0,0,0,0,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.26858861674555,0,0,0,0,0,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.29932864417788,0,0,0,0,-1.67082124005537,0,0,-1.53622927353717,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.3952199795749,0,0,0,0,0,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.47787307645194,0,0,0,0,0,-1.48810156527907,0,0,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.37905290618073,1.45552057516761,0,1.72567399626132,0,0,0,0,0,1.29633930011187
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.52107366744895,0,0,0,-1.52326105698012,0,1.70353401172906,0,1.52082513878122,0
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.44676546636038,0,0,0,0,0,0,0,0,-1.55625361623242
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",10,500,1.59488670353312,-1.66016215749551,0,0,1.29744279780425,0,0,-1.63070749526378,0,0
