"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
66,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.55432422982994,0,0,0,0,0,0,0,1.62304844148457
67,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.43976061162539,0,0,0,0,0,0,-1.34067938989028,0
68,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.57621147483587,0,0,0,0,0,0,0,0
69,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.6105906200828,0,0,0,0,0,-1.63716241903603,0,0
70,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.51782036421355,0,0,0,0,0,0,0,0
71,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.7001081375638,0,0,0,0,0,-1.26236619439442,-1.25777184159961,0
72,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.30132999725174,1.32058599032462,0,0,0,0,0,0,0,1.55731734645087
73,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.57630827790126,0,0,0,1.48519597866107,0,1.37770458147861,0,0
74,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.66321056266315,0,0,0,0,0,0,1.43273779237643,0
75,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.5100353040034,0,0,0,0,0,0,0,0
76,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.63523647573311,0,0,0,0,0,0,0,0
77,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.42413393128663,0,0,0,0,0,0,0,0
78,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.45391403743997,0,0,-1.26678719988558,0,0,0,0,0
79,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.52331145165954,0,0,0,0,0,0,0,0
80,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.5265669535147,0,0,0,0,0,0,-1.47038964892272,0
81,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.42400947678834,0,0,0,0,0,0,0,0
82,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.47064797044732,0,0,0,0,0,0,0,0
83,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.73398818797432,0,0,0,0,0,0,0,0
84,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.72456341609359,0,0,0,0,0,0,0,0
85,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.30454088712577,0,0,-1.47685194911901,0,0,0,0,0
86,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.25638884888031,0,0,0,0,0,0,0,1.73763844976202
87,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.72898466896731,0,0,0,0,0,-1.66626415215433,-1.32215958449524,0
88,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.2597826103447,0,0,0,0,0,0,0,0
89,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.35046426521149,1.38181522022933,0,0,0,0,0,0,0
90,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.44933686626609,-1.60721589974128,0,0,0,0,0,0,0
91,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.64076738408767,0,0,0,0,0,0,1.36956897040363,0
92,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.62145908456296,0,0,0,0,1.40863984660245,0,0,1.51072166196536
93,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.67053370806389,0,0,0,0,0,0,0,0
94,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.65461279812735,0,0,-1.66567733231932,0,0,0,0,0
95,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.5607945030788,0,0,0,0,0,0,0,0
96,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.34327164280694,1.68039986910298,0,0,0,0,0,0,0,0
97,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.66650158260018,0,0,0,0,0,0,0,0
98,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.50793467415497,0,0,0,0,0,0,0,0
99,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.66370851476677,0,0,-1.44067000458017,0,0,0,0,0
100,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.42932881705929,0,0,0,0,0,0,0,0
101,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.74253749800846,0,0,0,0,0,0,0
102,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.46049800002947,0,-1.5886144109536,0,0,0,0,0
103,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.5267875570571,0,1.45384789188392,0,0,0,0,0,0,0
104,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.67038926016539,0,1.61973490472883,0,0,0,0,0,0,0
105,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.70402242476121,0,1.33977060241159,0,0,0,0,0,0,0
106,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.46297894138843,0,0,0,0,0,0,0
107,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.44829101325013,-1.29698612063657,0,0,0,0,0,0
108,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.32404491468333,0,0,0,0,0,0,0
109,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.35526033560745,0,0,0,0,0,0,0
110,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.38273354619741,0,0,0,0,0,0,0
111,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.72792777768336,0,0,0,0,0,0,0
112,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.53682032460347,0,0,0,0,0,0,0
113,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.27123212860897,0,0,0,0,0,0,0
114,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.62405099009629,0,0,0,0,0,0,0
115,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.46872921322938,0,0,0,-1.5050396482693,0,0,0
116,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.60687299759593,0,0,0,0,0,0,0
117,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.29095305909868,0,0,0,0,0,0,0
118,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.54359745082911,0,-1.59635482938029,0,0,0,0,0
119,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.51436704245862,0,0,0,0,0,0,0
120,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.43031586799771,0,0,0,-1.51832676457707,0,0,0
121,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.40115882735699,0,0,0,-1.41114853613544,0,0,0
122,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.51568788837176,1.56588133121841,0,0,0,0,0,0,0
123,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.47398937609978,0,0,-1.4702570810914,0,0,0,0
124,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.39898796065245,0,0,0,0,0,0,0
125,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.67691702255979,0,0,0,0,0,0,0
126,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.31618271698244,0,1.61562569451053,0,0,0,0,0
127,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.41147853364237,0,0,0,0,0,0,0
128,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.45156417251565,0,0,0,0,0,0,0
129,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.6393883099081,0,0,0,0,0,0,0
130,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.32638804451562,1.50604578910861,0,0,1.53318907751236,0,0,0,0
131,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.30075269262306,0,0,0,0,0,0,0
132,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.29014364199247,0,0,0,0,0,0,-1.65687933249865
133,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.38384048675653,1.28051832795609,0,0,0,0,0,0
134,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.3061055818107,0,1.60176501586102,0,0,0,0,0,0,0
135,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.45846538804471,0,0,0,0,0,0,0
136,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,-1.66468456573784,1.44144937128294,0,0,0,0,0,0,0
137,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.38163863017689,0,0,0,0,0,0,0
138,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.30466663697734,-1.70317153446376,0,0,0,0,0,0
139,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,-1.42327053949703,1.5210163508309,0,0,0,0,0,-1.74575426301453,0
140,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.69111335033085,0,0,0,0,0,0,0
141,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.31019801506773,0,0,0,0,0,0,0
142,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.65494017675519,0,0,0,0,0,0,0
143,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.46361992915627,0,1.72073544131126,0,0,0,0,0
144,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.59571780951228,0,0,0,0,0,-1.39144563570153,0
145,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.37332315079402,0,-1.47205905651208,0,0,0,1.68748079787474,0
146,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.74140080239158,0,0,0,0,0,0,0
147,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.5265626788605,0,0,0,1.56984047044534,0,0,0
148,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.35638462274801,0,1.38787816057447,0,0,0,0,0
149,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.26588557125069,0,1.48829961463343,0,0,0,0,0,-1.56525452970527,0
150,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.6322542859707,0,0,0,0,0,0,0
151,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.41886862763204,1.546702008578,0,0,0,0,0
152,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.44585982873105,0,0,0,0,1.47495805949438,0
153,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.25400756159797,0,0,0,0,0,0
154,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.57511019159574,0,0,0,0,0,0
155,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.48377450765111,0,1.7170127046993,0,0,0,0
156,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.63522922014818,0,-1.30408980080392,0,0,0,0
157,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.52367806283291,0,0,0,0,0,0
158,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.35031902359333,-1.59617149538826,0,0,-1.48424613953102,1.4052052438492,0
159,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.46545453357976,0,0,0,0,0,0
160,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.38076385005843,0,0,0,0,0,0
161,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.56888580729719,0,0,0,0,1.40739123593085,0
162,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.34322194766719,1.3484582361998,0,0,0,0,0
163,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.71898560109548,0,1.53539678326342,0,0,0,0,-1.70282680459786,0
164,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.3085477319546,0,0,0,0,0,0
165,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.56693425984122,0,0,0,0,0,0
166,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.27795413334388,0,0,0,1.6420351692941,0,0
167,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.46702262025792,0,-1.71062169130892,1.63852887379471,0,0,0
168,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.3483660814818,0,0,0,0,0,1.72071554872673
169,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.60684564919211,0,0,0,0,0,0
170,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.72704817983322,1.6112777168164,0,0,0,0,0,0
171,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.38058100722264,0,0,0,0,0,0
172,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.65072524966672,0,0,1.33198715373874,0,0,0,0,0,0
173,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.38298541156109,0,0,0,0,0,0
174,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.27259876020253,0,0,0,0,0,0
175,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.53582435788121,0,0,1.57358486182056,0,1.43921101337764,0,0,0,0
176,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,1.58820318977814,0,1.35168930969667,0,0,0,0,0,0
177,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.58752342499793,0,0,0,0,0,0
178,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.29393227538094,-1.29367489577271,1.65389845881145,1.51796593342442,0,0,0,0,0,0
179,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.26866017165594,0,0,0,0,1.26183072139975,0
180,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.48061355168466,0,0,1.25232394784689,0,0,0
181,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,1.72579062194563,1.63868306693621,0,0,0,0,0,0
182,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.46750976913609,1.73897804226726,0,1.37939156184439,0,0,-1.47862566867843
183,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,-1.40561513265129,0,1.36971295322292,0,0,0,0,0,0
184,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,-1.72883372975048,0,1.40266459027771,0,0,0,0,0,0
185,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.56003259797581,0,0,1.48118242714554,0,0,0,0,0,0
186,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.49174988141749,0,0,0,1.42658890516032,0,0
187,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.56892425229307,0,0,0,0,0,0
188,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.28510834847111,0,0,0,0,0,0
189,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.305207463447,0,0,0,1.47512493527029,0,0
190,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,-1.28363943402655,1.49675266828854,0,0,0,0,0,0
191,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.67123793798964,0,0,0,-1.39524537778925,-1.63860404037405,-1.55467391258571
192,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.54794914321974,0,0,0,0,0,0
193,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.58557966561057,0,0,0,0,0,0
194,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,-1.65969648608007,0,0,1.29170626972336,0,0,0,0,0,0
195,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.60467707703356,0,0,0,0,0,0
196,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.63469211559277,1.53351534204558,0,0,0,0,0
197,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,0,0,1.56159186828882,0,0,0,0,0,0
198,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,0,-1.57598050718661,0,1.6935529075563,0,0,0,0,0,0
