"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
75,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.5323447000701,0,0,0,0,0,1.61252848757431,0,0,0
76,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.61713308526669,0,0,0,0,0,0,0,0,0
77,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.26419287582394,0,0,0,0,0,0,0,0,0
78,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.72327281883918,0,0,0,0,0,0,0,0,0
79,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.27153705852106,1.66808217100333,0,0,0,0,0,0,0,0
80,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.36394351779018,0,0,0,0,0,0,0,-1.68070735607762,0
81,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.41858235304244,0,0,0,0,0,0,0,0,0
82,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.71646968391724,0,0,0,0,0,0,0,0,0
83,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.2545131695224,0,0,0,0,0,0,0,1.38421642512549,0
84,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.74152804433834,0,0,0,0,0,0,0,0,0
85,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.31696115212981,-1.29558289714623,0,0,0,0,0,-1.68463644431904,0,0
86,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.27703450759873,0,0,0,0,0,0,0,0,0
87,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.53453169460408,0,0,0,0,0,0,0,0,-1.46943045966327
88,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.41066039761063,0,0,0,0,0,0,0,0,0
89,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.55232354835607,0,0,0,0,0,0,0,0,0
90,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.62339219404384,1.46138980658725,0,0,0,0,0,0,0,0
91,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.52178790909238,0,0,0,0,0,0,0,0,0
92,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.39006866433192,0,0,0,0,0,0,0,-1.50874917954206,-1.45098665321711
93,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.74034355091862,0,0,1.67174868250731,0,0,0,0,0,0
94,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.39082079427317,0,0,0,0,0,0,0,0,0
95,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.64514334790874,0,0,0,0,0,1.70448982378002,0,0,0
96,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.323622876429,0,0,0,0,0,0,0,0,0
97,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.34201516944449,0,0,0,0,1.68745413934812,0,0,0,0
98,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.46139585610945,0,0,1.33635792171117,0,0,0,0,-1.39178894169163,0
99,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.50797759741545,0,0,0,0,0,0,0,0,0
100,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.45134381216485,0,0,0,0,0,0,1.69563186145388,0,0
101,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.6722388061462,0,-1.30549450230319,0,0,0,0,0,0,0
102,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.51731486211065,0,0,-1.70564113685396,0,0,0,0,1.65313452295959,0
103,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.63310449221171,0,0,0,0,-1.27640883962158,0,0,0,0
104,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.48741814028472,0,0,0,0,0,0,0,0,0
105,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.62252176064067,0,0,0,0,0,0,0,0,0
106,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.6875510487007,0,0,0,0,0,0,0,0,0
107,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.40760594885796,0,1.47709319088608,0,0,0,0,0,0,0
108,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.3813593746163,0,0,-1.6143151386641,0,0,0,0,0,0
109,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.46863529493567,0,-1.5821435485268,0,0,0,-1.49913358758204,0,0,0
110,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.67969951347914,0,0,0,0,0,0,0,0,-1.66032945958432
111,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.66346583969425,0,0,0,0,0,0,0,0,0
112,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.65961355925538,0,0,0,0,0,0,0,0,0
113,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.59428282058798,0,0,-1.29384228971321,0,0,0,0,0,0
114,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.52945802430622,0,1.40149470535107,1.26199045381509,0,0,0,1.44273837388027,0,0
115,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.71667506359518,0,0,0,1.35945638420526,0,0,0,0,0
116,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.4451382025145,0,0,0,0,0,0,0,0,0
117,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.74545479123481,0,0,0,0,0,0,0,0,0
118,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.39312449423596,0,0,0,0,0,0,0,0,1.5866908247117
119,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.38611818279605,0,0,0,0,0,0,0,0,0
120,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.3913197478978,0,0,0,0,0,0,0,0,0
121,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.41235701960977,0,0,0,-1.39146611501928,0,0,0,0,0
122,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.27473749534693,0,0,0,0,0,0,0,0,0
123,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.6573215671815,0,0,0,-1.60433150222525,0,0,0,0,0
124,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.65489198348951,0,0,0,0,0,0,0,0,0
125,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.44858223351184,0,0,0,0,0,0,0,1.54665631451644,0
126,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.57899144303519,1.4061532394262,0,0,0,0,0,0,0,0
127,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.56781490868889,0,0,0,0,0,0,0,0,0
128,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.33486078761052,0,0,0,0,0,0,0,0,0
129,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.53882984549273,0,0,0,0,0,0,0,0,0
130,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.6376609193394,0,0,0,0,0,0,0,0,0
131,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.34331909264438,0,0,0,0,0,0,0,0,0
132,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.37516999826767,0,0,0,1.34762009361293,0,0,0,0,0
133,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.45570035313722,0,0,0,0,0,0,0,0,0
134,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.38650615850929,0,0,0,0,0,0,0,0,-1.40222228260245
135,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.3293862164719,1.638735449058,-1.65494864864741,0,0,0,0,0,-1.43610483093653,0
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.51166880235542,1.65584772487637,0,0,0,0,0,0,0,0
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.66168418573216,0,0,0,0,0,0,0,1.44426157802809,0
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.28087110910565,0,0,0,0,0,0,0,0,0
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.35947369120549,0,0,0,0,0,0,0,0,0
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.46491536614485,0,0,0,-1.36115933954716,0,0,0,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.60485529282596,-1.44907711399719,0,0,0,0,0,0,0,0
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.56341975461692,0,0,0,0,0,0,0,1.65163412527181,0
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.29933641804382,0,0,0,0,0,0,0,-1.68800705345348,0
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.52500296384096,0,0,0,0,0,-1.31342512485571,0,0,0
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.73291145672556,0,0,0,0,0,0,0,0,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.52967883017845,0,1.35405838373117,0,0,0,0,0,0,0
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.27445867622737,0,0,0,0,0,0,0,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.45617840450723,0,0,0,0,0,0,0,0,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.53254360705614,0,0,0,0,0,0,0,0,0
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.60891594225541,0,0,0,0,0,0,0,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.55846819130238,1.58675170992501,0,0,0,0,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.36390627664514,0,0,0,0,0,0,0,0,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.41837190068327,0,0,0,0,0,1.40840645169374,0,1.55035421520006,0
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.33190302934963,0,0,0,0,-1.38237417838536,0,0,0,0
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.72916096937843,0,0,0,0,0,0,0,0,0
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.62391688604839,0,0,0,0,0,0,0,0,0
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.6388449993683,0,-1.53536957548931,0,0,0,0,0,0,-1.42475863453001
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.43923819833435,0,0,0,0,0,0,0,0,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.58036678645294,0,0,0,1.65829664841294,0,0,0,0,0
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.50844360410701,0,0,0,0,0,0,0,0,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.30429759481922,0,0,0,0,0,0,-1.36585635156371,0,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.54025751340669,0,0,0,0,0,0,1.37184908904601,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.68727561098058,0,0,0,0,0,0,0,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.41005314921495,0,0,0,0,0,0,0,0,0
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.43016140512191,0,0,0,0,0,0,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.64556600991637,0,0,0,0,0,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.39932045468595,1.31469773547724,1.48740499385167,0,0,-1.33738954726141,0,0,0,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.47481619985774,0,0,-1.26951865444425,0,1.28157342015766,0,0,0,-1.54678783426061
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.33036635641474,0,0,0,0,0,0,0,0,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.58522078348324,0,0,0,0,0,0,0,0,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.51843647600617,0,0,0,0,0,0,0,0,0
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.57015696703456,0,0,0,0,0,0,0,0,1.41541168605909
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.55892811121885,0,0,0,0,0,0,0,-1.37196274963208,0
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.36896201514173,-1.57782475627027,0,0,0,0,0,0,0,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.36600197921507,0,0,0,0,0,0,0,0,0
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.692506953259,0,0,0,0,0,0,0,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.28962115733884,0,0,0,0,0,0,-1.63229090091772,0,-1.67031839571428
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.64471634791698,1.49584431969561,0,0,0,0,0,0,0,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.2937241246691,0,-1.68077603215352,0,0,0,0,0,0,0
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.61316204618197,0,0,0,0,0,0,0,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.36032519838773,0,0,0,0,0,-1.73351077653933,0,1.67926520726178,0
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.4530255405698,0,0,0,1.51664955657907,0,0,-1.26133046555333,0,0
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.57473760691937,0,0,0,0,0,0,0,0,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.55088818212971,0,0,0,0,0,0,0,0,0
185,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.61081541213207,-1.58474887907505,0,0,0,0,0,0,0,0
186,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.25057557632681,0,0,-1.49475114967208,-1.28871424193494,0,0,0,0,0
187,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.43503745540511,0,-1.36422629922163,0,0,0,0,0,-1.40824463183526,0
188,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.68792177899741,0,0,0,1.62098712683655,0,0,0,0,0
189,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",10,500,1.27743747120257,0,0,0,0,0,0,0,0,0
