"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
93,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78512726014014,0,0,0,0
94,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77733604924288,0,0,0,0
95,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.7627792811254,0,0,0,0
96,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58024008234497,2.51345484692138,0,0,0
97,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70670060743578,0,0,0,0
98,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.98912647925317,0,2.89111954334658,0,0
99,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73016670788638,0,0,0,-2.89909671247005
100,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53197288420051,0,0,0,2.90578408003785
101,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.52168954722583,0,0,0
102,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.95393810898531,2.51975171617232,0,0,0
103,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.5487215052126,0,0,0
104,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.55417199502699,0,0,0
105,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.57657124486286,2.90592448390089,0,0,0
106,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.87376297428273,0,-2.7556669433834,-2.99589443975128
107,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.79246325325221,2.87786894710734,0,0,0
108,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.57394079666119,0,0,0
109,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.56611004215665,0,0,2.58794005739037
110,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.94574012269732,0,0,0
111,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.54248659091536,0,0,2.77792488585692
112,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.95010878809262,0,0,0
113,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.8297236104263,0,0,0
114,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.63300288596656,-2.79751801362727,0,2.97984706261195
115,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.75241757323965,0,0,0
116,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.50260393938515,-2.64300960756373,0,0
117,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.95396126504056,-2.94448743504472,0,-2.5268904735567
118,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.956321334932,0,-2.78637618501671,0
119,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.76188138918951,0,0,0
120,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.68789049086627,0,0,0
121,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.65398108330555,0,0,-2.61213200329803
122,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.98376672202721,0,0,0
123,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73184982594103,2.9153636834817,0,0,0
124,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.55918216693681,0,0,0
125,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.97913650947157,0,0,0
126,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8164812453324,2.67698518291581,0,0,0
127,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.64911317906808,0,0,0
128,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.69391314033419,0,0,0
129,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.54651803220622,0,0,0
130,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.73117408051621,0,-2.79125006182585,0
131,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.75046300049871,2.98733971570618,0,0
132,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.7095559759764,2.51970978151076,0,0,0
133,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.97361873858608,0,0,0
134,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.73431404260918,0,0,0
135,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.99825228971895,2.94712375663221,0,-2.79160263040103
136,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.69368345115799,2.73581338103395,0,0,0
137,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.96987814351451,0,0,0
138,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.67206068651285,0,0,0
139,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.99821684113704,0,0,0
140,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.96430966141634,0,0,0
141,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58278241823427,2.82641702913679,0,0,0
142,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.91288882982917,0,0,0
143,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91556946700439,2.57024428504519,0,0,0
144,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.59135265648365,0,0,0
145,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.798232251429,0,2.74150667735375,0
146,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.73333775193896,2.65676181612071,0,0
147,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.59061084885616,0,0,0
148,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.80604537983891,-2.93793243705295,0,0
149,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.99584252852947,2.76358304929454,0,0,0
150,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.61968787491787,0,0,2.58838433516212
151,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.7312928653555,0,2.53828543913551,-2.77341796923429
152,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.85335387755185,0,0,0
153,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.52719403023366,0,0,0
154,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.65196319890674,-2.89737488364335,2.58856426435523,0
155,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.62560555024538,0,0,0
156,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.75117049075197,0,0,-2.88724289264064
157,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.69156821351498,2.95724083378445,0,0,0
158,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.99193401215598,-2.86168776568957,0,0
159,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.86112932441756,0,0,0
160,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.67171196779236,-2.9517624072032,-2.84186132263858,0
161,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.53239616833162,0,0,0
162,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.64093978330493,0,0,-2.90659525920637
163,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.81757734285202,0,0,0
164,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.99998149310704,0,0,-2.77522965834942
165,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.81288107577711,0,0,2.60521106049418
166,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.78710182465147,0,0,0
167,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.68381135410164,-2.792177016614,2.98976371332537,0
168,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.86713956564199,0,0,2.63973071496002
169,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.93103606882505,0,0,-2.8267809220124
170,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.76975219289307,2.80552844097838,0,2.51666414050851,0
171,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.51335012726486,2.91769133880734,0,0
172,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.56765502179042,2.8026839743834,2.50059202080593,-2.53002885263413,0
173,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.74294163519517,0,0,0
174,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.5372158047976,0,0,2.97586300340481
175,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.68755464442074,0,2.89037364255637,0
176,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.72090482024942,-2.91456362628378,0,0
177,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.80945985158905,0,0,0
178,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54479308065493,2.73371058399789,-2.83977717976086,0,0
179,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.5783583370503,0,0,0
180,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.67687756568193,2.58587210590485,0,0,2.65249093156308
181,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.95117252902128,0,0,0
182,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.72679539967794,0,0,0
183,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.860605203663,-2.92927152884658,-2.88842860714067,0
184,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73468912485987,2.547064944054,0,0,0
185,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.99208210932557,0,0,0
186,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.95616261730902,-2.86608838487882,0,0
187,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.52860583667643,2.88879274891224,2.69575758290011,0,0
188,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.50955062860157,0,0,2.93600596534088
189,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.89782512758393,2.92942454887088,0,0,2.80196677159984
190,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.77109860512428,0,0,0
191,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.52670786285307,-2.5305012796307,0,0
192,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.57610954460688,0,0,0
193,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.60145178472158,0,0,0
194,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.9172795334598,0,0,0
195,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.68631717388052,2.95340575184673,0,0
196,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.63358959311154,0,0,0
197,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.95963588182349,0,0,-2.51126440172084
198,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.71079294953961,0,-2.57185169123113,0
199,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.79365977516863,0,2.75231277244166,0
200,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.61384175135754,0,0,0
201,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.75393240805715,0,0
202,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.9455734504154,0,2.99586735281628
203,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.69081409613136,0,2.55248958209995,0,0
204,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.65764239651617,-2.82514768489636,0
205,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,-2.90930392278824,2.93401597102638,0,0
206,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.70621115213726,0,2.50247138622217,0,0
207,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.79151261341758,-2.60130857001059,0
208,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.81000325805508,2.97839300776832,-2.59525305801071
209,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.97304991062265,0,2.58607867185492,0,0
210,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.92609070171602,0,0
211,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.63462050922681,0,0
212,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.6141797658056,0,0
213,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,-2.73780456010718,2.8797778589651,0,0
214,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.64754594594706,2.98997027927544,0
215,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.58227833022829,0,0
216,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.85359893168788,2.86754632310476,0
217,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.74810140114278,2.99946173839271,0,0
218,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,2.85989284899551,2.75587497255765,0,0
219,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.94884603447281,0,-2.8376056374982
220,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.56941144983284,0,0
221,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.55498668109067,0,0
222,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.83075614226982,2.53670857322868,2.77696411858778,2.68255977949593,0
223,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.96788108954206,0,2.55735933361575
224,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.61212333338335,0,0
225,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.83348724991083,2.61839040869381,0
226,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.66162518749479,-2.7885443525156,0
227,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.76159467361867,0,0
228,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,-2.59017266356386,-2.54062744416296,2.95238247746602,0,2.64272516127676
229,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.83930530201178,0,0
230,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.97037076216657,0,2.86438890360296
231,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.81479324446991,0,0
232,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.79780416889116,0,0
233,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.91354378103279,0,0
234,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.70198281505145,0,-2.81702026515268
235,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.97662344004493,0,0
236,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.87905366870109,0,0
237,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.55061807273887,0,0
238,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.53994185267948,0,0
239,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.83667798247188,0,0
240,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.65098016848788,2.82997764879838,2.99935396318324,0,0
241,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.84180448984262,0,0
242,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.74252144922502,0,0
243,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,-2.80578468344174,2.56302537128795,0,0
244,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.90001969935838,0,0
245,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.85756057954859,0,0
246,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.76264027517755,-2.83478315419052,0
247,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81039648572914,0,2.58843624789733,-2.75180498650298,0
248,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",5,500,0,0,2.57009870139882,2.52838730241638,0
