"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
45,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.80599088186864,0,0,-2.9524474372156,0,0,0,0,-2.85120580985676,0,0,0,0,0,0
46,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.62373156810645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.82072589511517,0,0,-2.60521402675658,0,0,0,0,0,2.70917749090586,0,0,0,0,0
48,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.75674147997051,0,2.50476990127936,0,0,0,0,0,2.76871024037246,0,0,0,2.8910846185172,-2.92911564419046,-2.74263647734188
49,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.58096688927617,0,-2.89901306829415,0,0,-2.74168619944248,0,-2.82292495947331,2.86006462469231,0,2.94148989126552,0,2.54945578263141,0,0
50,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.56671484129038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.57545780960936,0,0,0,0,0,2.94014799431898,0,0,0,0,-2.91679842909798,0,0,0
52,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.54314962134231,0,0,-2.79053421295248,0,0,0,0,0,0,0,0,0,2.91482509986963,0
53,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.62004620325752,0,0,0,0,0,0,0,0,-2.89551292173564,0,-2.83947229152545,0,0,0
54,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.68981626909226,0,0,-2.56814906338695,2.7467610295862,0,0,2.73997850052547,0,0,-2.83625397318974,0,0,0,0
55,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.64086633827537,0,0,0,0,2.60277921101078,0,0,0,-2.97005616477691,-2.72273277246859,0,0,0,0
56,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.78194635629188,0,0,0,0,0,0,0,0,-2.94430395867676,-2.8183016089024,0,0,0,0
57,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.95482773659751,-2.60583049186971,-2.91537176375277,2.72892430494539,0,2.98873516765889,0,0,0,0,0,0,0,0,-2.56283917836845
58,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.68187410663813,0,0,0,0,2.52520806307439,2.79890397144482,-2.73286526603624,0,-2.76614012767095,0,0,0,0,0
59,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.86120304150973,0,0,2.62759053963237,0,0,0,0,0,0,0,0,0,0,2.82809689256828
60,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.68729724106379,0,0,-2.68267019453924,0,0,-2.95229340775404,0,0,0,0,0,0,0,0
61,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.62899403320625,0,-2.58862004661933,0,0,0,0,0,-2.64349049585871,0,0,0,0,0,0
62,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.6355852514971,0,0,0,0,0,0,0,0,0,0,0,0,2.70031671319157,0
63,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.83453526324593,0,0,0,0,0,0,0,0,0,2.92028622108046,0,0,0,0
64,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.89661493850872,0,0,0,0,0,0,0,0,0,0,0,0,-2.51749015855603,2.63367566035595
65,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.75092882674653,0,0,-2.5983059424907,-2.5069148321636,0,0,0,0,0,-2.60033919184934,0,0,0,0
66,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.97380515036639,0,2.61110462341458,0,0,0,0,0,0,-2.83178243180737,0,0,0,0,0
67,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.65234461356886,-2.65822027355898,0,2.92347122507636,0,0,0,0,0,0,0,0,-2.83188368449919,-2.87293028808199,0
68,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.5933035275666,0,-2.58318314701319,0,-2.59465773275588,0,0,0,0,0,0,0,2.7782964236103,2.9163553143153,0
69,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61853138916194,0,0,0,0,2.95361414889339,0,0,0,0,0,0,0,0,0
70,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.93395425018389,0,0,0,0,0,0,-2.51134541200008,0,2.96492491080426,0,0,0,0,0
71,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.83105601463467,0,0,0,0,0,-2.62546871241648,2.69840643648058,0,0,0,0,0,2.7743673218647,0
72,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.97418298153207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.80850221426226,0,0,0,0,0,0,0,2.7122039727401,0,0,0,0,0,0
74,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.59302600158844,0,0,0,-2.74254860857036,0,0,0,0,0,0,0,0,0,0
75,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.69450699829031,-2.91562000755221,0,0,-2.75451846607029,0,0,-2.80305601586588,0,0,0,0,-2.80442555178888,0,0
76,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61624353739899,0,-2.58680014719721,0,2.68844270019326,0,0,-2.9520249357447,0,0,0,0,0,0,0
77,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.87843146454543,0,0,2.5856889130082,0,0,0,-2.91631818318274,0,0,0,0,0,-2.70399670512415,0
78,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.93883522262331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.82328035368118,0,-2.72558253991883,0,0,0,0,0,0,0,-2.97550262673758,0,0,0,0
80,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.58363713580184,0,0,2.62336965545546,2.67606775229797,0,0,0,0,2.77831218077336,0,0,0,2.93362010573037,0
81,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.87942961987574,0,0,0,-2.95525551133323,0,0,0,0,0,0,0,0,0,-2.73251196823549
82,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.5889176831115,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73102747939993
83,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.62202146311756,-2.98183297761716,0,0,0,0,0,0,0,0,0,0,0,2.61319799860939,0
84,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.78780542034656,0,0,0,0,0,2.68409415974747,0,2.76460264855996,-2.5254054145189,0,0,-2.62273687974084,0,0
85,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.77385791623965,0,0,0,0,2.60212842898909,0,0,0,0,0,2.96547976112925,0,0,0
86,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.64601450215559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.57960439648014,0,0,0,0,0,2.70165950292721,0,0,0,0,0,0,0,0
88,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.56382590450812,0,0,2.60574642964639,0,-2.93881470279302,0,0,2.73283686989453,0,0,0,0,0,0
89,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.76108351792209,0,0,0,0,0,0,-2.72911559208296,0,0,0,-2.83163255651016,0,0,0
90,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.96640456386376,0,0,0,0,0,0,0,0,0,0,0,0,2.98385092115495,-2.71636860608123
91,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.78928695630748,-2.74261014454532,0,0,0,0,2.72766423632856,-2.92991393723059,0,0,0,0,0,0,0
92,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.96158491633832,2.86584200698417,0,0,2.79374370723963,-2.83147916500457,0,0,0,0,0,2.79040869628079,0,0,-2.54745021066628
93,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.88122377323452,0,0,0,0,0,2.60175681917462,0,0,0,0,0,0,0,0
94,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.82710954127833,0,2.58086222631391,0,0,0,-2.64367330854293,0,0,-2.76166969724,0,2.72210725210607,0,0,2.81209800380748
95,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.52894921053667,0,0,2.76618315128144,0,0,0,0,2.95118498732336,0,0,0,0,0,-2.77299196191598
96,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61235761945136,0,2.79437562590465,0,0,0,0,0,2.75826429692097,0,0,0,0,0,0
97,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.5587549675256,0,-2.92981137218885,0,0,-2.8242359716678,0,0,0,0,0,0,-2.6252571271034,0,0
98,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.84098682331387,2.94195704103913,0,-2.93282006820664,0,0,0,-2.66196479415521,0,0,0,0,0,0,0
99,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.78812355897389,0,0,0,2.70219905406702,0,0,0,0,-2.76090600469615,0,0,-2.9004632413853,0,0
100,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.75687451905105,0,0,0,-2.82169833150692,2.91065776266623,0,0,2.96983683051076,0,0,0,0,0,0
101,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.67123501328751,0,0,0,0,2.8414464892121,0,0,0,0,0,2.6535683888942,0,0,-2.5496305830311
102,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.72333190939389,0,0,0,0,0,0,0,2.57225273561198,2.98598670354113,-2.5441583681386,0,0,2.7005238221027,0
103,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.92798603186384,0,0,-2.91378782701213,0,0,0,0,0,2.76422810170334,-2.78046580741648,0,0,0,0
104,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.905746057746,2.99034713802394,0,-2.74399043491576,0,0,0,0,0,0,0,0,0,2.805007477873,-2.56007756688632
105,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.63532358640805,0,0,0,0,0,0,0,0,0,0,0,2.7115534117911,0,0
106,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.68253309931606,0,0,0,2.8760415003635,0,0,0,0,0,-2.58421991777141,-2.74220453202724,0,0,0
107,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.72941187315155,2.58860848145559,0,-2.67496135213878,2.74025887472089,-2.85884748992976,0,-2.70981065288652,0,0,0,0,0,0,2.76665519294329
108,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.6040550271282,0,0,-2.8647569110617,0,0,-2.62594505981542,0,0,0,0,0,0,2.70177981234156,0
109,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.6955111969728,0,0,0,0,0,2.54665071400814,0,0,-2.50784283562098,0,0,0,0,0
110,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.91968348540831,0,0,0,2.52510289626662,0,0,2.61906282254495,0,2.51960745605174,2.74984049296472,0,-2.86754798772745,0,-2.96822030912153
111,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.67172029346693,0,0,0,0,0,-2.80872466450091,0,0,0,2.75972232292406,0,0,0,0
112,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.97379349521361,2.88287608860992,2.95503858698066,0,0,0,0,0,0,-2.65565238881391,0,0,-2.98681097617373,0,0
113,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.8750684306724,0,0,0,0,2.99938352394383,0,-2.76957700168714,0,0,0,0,0,0,0
114,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.84647449490149,2.71513757051434,0,0,0,0,0,0,0,-2.58505816757679,0,0,0,0,-2.96244036499411
115,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.6441961931996,-2.96352961391676,0,0,0,2.74226599407848,0,0,0,0,0,0,0,0,2.82683007419109
116,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.65218632703181,0,0,2.84865728137083,0,-2.9726052134065,0,0,2.84243462141603,0,-2.79514042520896,0,0,-2.7870720148785,0
117,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.68503313779365,0,0,0,0,2.82248809013981,0,0,-2.50100823107641,0,0,0,0,0,0
118,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.77793066634331,0,0,0,0,-2.61870385624934,0,0,0,0,0,0,2.87840970803518,0,0
119,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61844674008898,0,0,0,0,0,0,0,0,0,2.93341116351075,0,0,0,0
120,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.63868300011382,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88677185704
121,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.76130332204048,0,0,-2.93340274796356,0,-2.50761735497508,2.68805086996872,2.89463094552048,0,0,0,0,0,2.8797738730209,0
122,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.60808733932208,-2.8326519606635,0,0,-2.99369740509428,0,0,2.56838757102378,0,0,0,0,-2.91730660421308,-2.50279033277184,0
123,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.66811953717843,0,0,0,-2.51540030213073,0,0,2.83022739191074,0,0,0,0,2.76012900134083,0,0
124,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.99917131999973,0,0,0,0,2.92862717772368,0,-2.63597711373586,-2.59370975603815,-2.59941335732583,0,0,0,0,0
125,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.60468965931796,0,0,-2.74688294227235,0,2.93385275732726,0,0,2.87921135150827,2.7667632882949,0,-2.95672616024967,0,0,0
126,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61330995545723,0,0,2.8383946424583,0,2.99074653722346,2.88868899003137,0,0,0,2.64483314123936,-2.95334866375197,0,2.71753667900339,0
127,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.98774144100025,0,0,0,2.94377050036564,-2.79246798995882,2.74910083180293,0,0,0,0,0,2.95117101084907,0,0
128,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.62982927670237,2.8984393220162,0,-2.74388988432474,0,0,2.50897502165753,0,0,-2.74459540413227,0,0,0,0,0
129,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.69897701102309,2.92489611089695,0,2.52424126130063,0,-2.56988435680978,0,0,0,0,-2.81206758029293,0,0,0,0
130,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.81229837087449,0,0,-2.81339686410502,0,0,0,0,0,0,-2.67150946171023,0,0,0,0
131,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.80686627316754,0,0,0,0,0,0,0,0,0,2.52625260094646,0,0,-2.5738434183877,2.74435237934813
132,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.61978065490257,0,0,0,-2.67976626148447,0,0,0,0,0,0,2.98591237713117,0,0,2.6567449090071
133,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.65686233027373,0,0,0,-2.57322730263695,0,0,0,0,0,0,0,0,0,0
134,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.8768768318696,0,0,-2.66475810448173,0,2.62110048136674,0,-2.57848311308771,0,0,0,0,0,0,0
135,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.59970301866997,0,2.86047398135997,-2.53438873472624,0,0,0,0,0,0,0,0,0,0,0
136,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.67084411578253,-2.71494767884724,-2.55780619569123,0,0,0,0,0,0,0,0,0,0,-2.53483868634794,0
137,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.83434120251331,0,0,0,0,0,0,0,0,-2.50425119220745,0,0,2.54179312288761,0,0
138,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.75105474877637,0,0,0,-2.82044894446153,0,0,0,-2.81298804830294,0,0,2.60915484861471,0,0,0
139,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.75233821186703,0,-2.94742083211895,0,0,0,2.50716085592285,2.8412329130806,2.60005415498745,0,0,0,2.67115172848571,2.91818559530657,0
140,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.66662582440767,0,-2.74490251159295,0,2.53799289709423,-2.75377467554063,0,0,0,0,0,0,0,2.98123669705819,0
141,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.95791979145724,0,0,0,0,0,0,0,0,0,2.95543732878286,0,0,0,0
142,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.54323871666566,0,0,2.93981937749777,0,0,0,0,2.9749902166659,-2.64132211613469,0,0,-2.52708624431398,0,0
143,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.91295320098288,2.92799683811609,0,0,0,0,0,0,0,-2.5330203884514,2.73495730024297,0,-2.54243712185416,0,2.52022289880551
144,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.70155164191965,-2.61202067602426,2.85184259316884,0,0,0,2.9296307771001,-2.97050506761298,0,0,0,0,0,-2.76724385318812,0
145,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.84036991279572,0,0,0,0,0,2.62490796518978,0,0,2.91694425523747,0,-2.51596168114338,0,2.77981483470649,0
146,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.9931022831006,0,2.94174275849946,0,0,0,2.832429886912,0,0,0,0,0,0,0,0
147,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.8501279031625,-2.81932202680036,0,0,0,0,0,0,2.91832265409175,0,0,0,0,0,0
148,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.74152651568875,2.63125864195172,0,0,0,-2.91151188616641,2.64239033299964,0,0,0,0,0,-2.70191312162206,0,0
149,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",15,500,2.95147890492808,2.81914209073875,0,0,-2.91076886747032,0,0,0,0,0,0,-2.5160540943034,0,-2.92734276677947,0
