"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
11,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.64938434399664,0,0,1.73422940669116,0,0,0,0,0,0,1.47798042884097,0,0,0,0,0,0,0,0,1.34614219877403
12,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.47375104739331,0,-1.4317046571523,0,0,0,-1.55493803834543,0,0,0,0,0,1.26802542817313,0,0,0,0,0,-1.58733614743687,1.50798591424245
13,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.41260180983227,1.6721088840859,0,0,0,0,1.45254614483565,-1.41833904886153,0,-1.72411080542952,0,0,-1.57399411243387,1.71590471081436,0,0,1.53974456526339,0,0,0
14,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.53269894758705,0,0,0,1.30950767057948,0,-1.40626102476381,0,0,-1.49122993380297,0,0,0,0,0,0,1.3954136694083,0,0,0
15,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.3261402923381,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35183075757232,0,0,0,0,0
16,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.29336439236067,0,0,0,0,0,0,0,0,0,-1.5162066151388,0,0,0,0,0,1.48664301971439,-1.32140923698898,-1.55339884979185,-1.57271094480529
17,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.48149480775464,0,0,0,0,0,1.31234513863456,0,0,-1.29843691212591,0,0,0,0,0,1.44381299160887,0,-1.56936691270676,0,0
18,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.53968335723039,0,0,0,0,0,0,0,-1.56864323990885,-1.55343179753982,-1.62128281733021,0,0,0,0,0,1.47539931628853,1.4738500273088,0,0
19,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.72522739332635,1.33503621816635,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26423782343045,0,0,0,0
20,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.68275439366698,-1.28174695197958,-1.71307889581658,0,0,0,0,0,0,0,-1.58992050250527,0,0,0,0,0,0,0,0,-1.31818878406193
21,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.67725604155567,0,0,0,0,0,0,0,-1.71675546723418,0,0,-1.55820464983117,0,0,1.52844971988816,0,0,0,0,0
22,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.68369976989925,-1.53006414882839,0,0,0,0,0,0,0,-1.69206456257962,0,0,-1.46642685146071,0,0,1.40308339521289,0,0,1.55717169388663,0
23,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.25238102232106,0,0,-1.44269301637542,0,-1.42339197313413,0,0,-1.29732750577386,1.55903322738595,-1.34417874517385,0,1.5408767737681,0,-1.72241508599836,0,-1.52765827160329,0,0,0
24,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.53587582765613,0,0,0,-1.50789195799734,0,0,0,0,0,0,-1.42416001565289,0,0,0,0,0,0,1.60354436340276,0
25,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.72467077558395,0,0,0,0,0,0,1.58863070758525,1.64531403919682,0,0,-1.63518061686773,0,-1.2989038664382,0,0,0,-1.50424351030961,0,0
26,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.27808964299038,0,0,0,1.52932846802287,0,0,0,0,0,0,0,-1.7009469368495,0,0,0,0,0,0
27,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.45229579659645,0,0,-1.3193569163559,0,-1.41288143221755,-1.43893438088708,0,0,0,0,0,-1.70440075930674,-1.29165808868129,0,0,0,0,0
28,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.36763810738921,1.45760293293279,0,0,0,0,0,0,0,0,0,0,1.43918848689646,-1.51975798746571,0,0,0,0,0,0
29,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.47057837084867,0,0,0,0,0,0,1.27736424654722,0,0,0,0,-1.50608448777348,0,0,0,-1.73996239155531,-1.43490993720479,0
30,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.56803193688393,1.29346560151316,0,0,0,0,1.72940207470674,0,1.61660004162695,1.52496742026415,0,0,0,0,0,0,0,0,0,0
31,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.55756962555461,0,0,0,1.33793894771952,0,0,0,-1.36132700752933,0,0,0,1.69643462193199,0,0,0,0,0,0
32,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.42982524610125,0,0,0,-1.61003492109012,0,0,0,0,0,0,0,0,0,0,0,-1.40922256407794,0,1.42775370320305
33,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.68471914855763,0,-1.59888570394833,0,0,0,-1.40235300257336,0,0,0,0,0,0,-1.49999226571526,0,0,0,0,0
34,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.38734310201835,0,0,0,0,-1.50036990630906,0,0,1.27439627877902,0,-1.56701358337887,0,-1.71915967564564,0,0,0,-1.49041149462573,0,0
35,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.69130492128897,0,0,1.31979410850909,0,0,0,0,0,0,-1.39115484210197,0,0,0,-1.40535606560297,-1.73604196379893,0,0,-1.54014212358743
36,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.26240713475272,1.43387607659679,0,0,-1.52812238514889,0,1.41052307211794,0,1.4075147327967,0,1.27664740022738,0,0,0,0,0,0,0,0,-1.33306947362144
37,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.45797408139333,0,-1.61612933804281,1.46471149427816,1.56493130500894,0,0,0,1.44176863541361,0,0,0,0,0,0,-1.58899702655617,0,0,0
38,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.47572573216166,0,0,0,1.35292423400097,0,1.72849343356211,-1.50250290543772,0,0,0,1.54549695667811,0,0,0,1.3680651683826,0,1.66441285284236,0
39,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.35710454394575,-1.44756259850692,0,0,0,0,0,0,0,0,0,0,0,0,1.53998812753707,0,0,0,1.26376898644958
40,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.49177244794555,0,-1.68661369453184,0,-1.58383217640221,0,0,-1.40902804874349,0,0,1.33992781979032,0,0,0,0,0,0,0,0
41,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.66337725485209,0,0,0,-1.54917122318875,0,0,0,0,0,0,0,0,0,0,-1.41712304321118,1.33455520961434,0,0
42,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.31480060494505,0,-1.5388988830382,0,0,0,0,0,0,0,-1.72381067334209,-1.64549576980062,0,0,0,1.4461490996182,0,0,0
43,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.65899622929282,1.38182768644765,0,1.32273262087256,0,0,-1.51554733002558,0,0,0,0,-1.4365804301342,-1.28272941568866,1.61035005375743,0,0,0,0,0,0
44,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.41076612554025,0,0,0,0,1.6984288089443,1.49802752316464,0,1.72100325627252,1.37188591342419,0,0,-1.43677337665576,0,1.64370649273042,0,0,1.63611865870189,1.40074962680228
45,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.26500597922131,1.41482881177217,0,0,0,0,0,-1.29030983953271,-1.3115197053412,1.57202486228198,0,1.44367217971012,0,0,0,0,0,1.46887912333477,0,0
46,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.38153969938867,-1.4892761054216,0,0,1.65720235684421,0,0,0,0,1.33602081169374,0,0,0,0,0,0,0,0,0
47,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.32536906027235,1.38197197357658,1.43871835083701,0,0,0,0,0,0,0,0,1.48993204417638,1.48038337798789,0,0,-1.5567744015716,0,0,0
48,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.54642807866912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.43517599941697,0,0,0,0,0,0,1.42717555665877,0,0,0,0,0,0,-1.60299762710929,0,0,1.47387308278121,1.72816382092424
50,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.465956629836,0,0,0,1.44486322754528,0,0,0,0,0,0,0,0,0,0,-1.37591406016145,0,0,0
51,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.5672875844175,0,0,0,0,0,0,-1.63457654300146,0,0,0,0,0,0,0,0,0,0
52,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.49209438438993,0,1.50610824581236,0,1.29932653147262,0,0,0,1.26065283920616,0,0,0,0,0,0,0,1.48194700898603,0,0,-1.73461127106566
53,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.74430921475869,0,0,0,1.60047009948175,0,0,0,0,-1.31894966110121,0,1.50401446595788,0,0,0,0,0,1.35505078209098
54,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.36833694763482,1.64849461009726,-1.51627767237369,0,0,0,0,0,0,-1.6189342046855,0,1.71347753331065,0,0,1.5062849392416,0,0,1.35477733414154,0
55,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.53140842681751,0,0,0,1.29974917089567,0,0,1.49690938566346,0,0,0,-1.64208729704842,0,0,0,0,1.32756314100698,0
56,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.41470595786814,1.43149081035517,0,1.5658453234937,0,0,0,0,0,0,-1.54838593571912,-1.47971686173696,0,0,0,0,0,0,0
57,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.54048067471012,0,0,0,0,0,0,0,0,-1.28845931426622,0,0,0,0,0,0,0,1.69926354137715
58,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.2585469360929,0,0,-1.58634144498501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.68812460300978,0,0,0,0,0,-1.46181262959726,0,0,-1.65651407814585,0,-1.30015312554315,1.41576698271092,0,0,1.73360877693631,0,-1.57627732818946
60,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.53277144802269,1.43011716241017,0,0,0,0,0,0,0,-1.55755446408875,-1.54532267223112,0,0,0,0,1.58413309650496,0,0,0
61,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.47741297062021,-1.3704170252895,0,0,0,0,0,0,0,0,1.27612746402156,0,0,0,-1.56309859943576,0,0,0
62,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.62340117676649,0,1.4511887220433,-1.3555643822765,0,0,0,0,0,0,0,0,0,-1.30716990947258,1.36741308763158,1.66938525880687,0,0,0,0
63,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.4381343673449,0,1.30794587498531,0,0,0,0,0,0,0,0,1.25548085814808,0,0,0,0,-1.69876733026467,0,0,0
64,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.62472903297748,0,0,0,0,0,0,0,0,1.44107684004121,-1.52861360483803,0,0,0,0,0,0,0
65,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.46419041126501,0,0,0,0,0,0,0,0,1.43206246290356,0,0,0,0,0,1.46093442407437,0,0
66,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.43433307798114,1.42787067999598,0,-1.25417697348166,0,0,0,0,0,0,0,0,-1.63468471856322,0,0,0,0,0,0
67,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.52346437750384,0,1.32843386393506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.48518102685921,0,1.44126760365907,0,-1.53654763894156,0,0,0,0,0,0,0,1.66411864955444,0,0,-1.42750797525514,1.714521506452,0,0,1.27818692149594
69,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.36566583509557,1.41327325662132,0,0,0,0,0,0,0,0,0,0,-1.44086918537505,0,1.56480672850739,0,0,0,0
70,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.74079931410961,0,0,0,-1.74824708921369,1.67583394015674,0,0,0,0,0,0,1.28010697290301,-1.45653221546672,0,-1.71757311420515,-1.63739975530189,0
71,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.67854940635152,0,1.60272422037087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62073402758688,0,1.53017946321052
72,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.57864252571017,0,0,1.56938696443103,0,0,1.64680430456065,0,0,0,0,0,0,0,0,0,1.38907067105174,0
73,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,1.65640567394439,0,0,0,0,1.25160989922006,0,-1.74847022024915,1.66705097723752,0,0,0,0,0,0,1.59689103870187,0,1.39783084753435
74,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.31908161530737,1.51261016144417,-1.69031006726436,0,-1.38568274932913,-1.42696107865777,1.67188332066871,0,1.47630597557873,0,0,0,0,0,0,-1.3093689106172,0,-1.74868987908121,0
75,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.57187581167091,1.34046286996454,1.69641282758676,0,0,0,1.64936172217131,0,1.30223701952491,-1.31181394215673,-1.28559890633915,0,0,0,1.52106259937864,1.65059995150659,0,0,0,-1.54394935781602
76,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.37954866280779,0,0,-1.6778023900697,0,0,0,0,1.40022382314783,0,-1.40760511357803,0,-1.54068982286844,0,0,1.53392985160463,1.67550483404193
77,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.4657940507168,0,0,1.42744287243113,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.2789598738309,0,0,0,0,-1.44722531503066,0,0,0,1.58864660840482,0,-1.2625914812088,0,0,0,0,1.74159358581528
79,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.5161434749607,0,1.38985628006049,0,0,0,0,0,-1.4227510484634,0,0,0,0,0,0,0,0,0,0
80,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.57886019977741,0,0,0,-1.39748189796228,0,0,0,0,0,0,1.27111865801271,0,0,0,0,0
81,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.71435300377198,1.28226958855521,0,0,0,0,0,-1.37179729994386,0,1.70768183015753,1.61644775315654,0,-1.64940098882653,0,0,-1.46058972191531,0,0
82,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.48467903654091,0,0,1.31553621543571,0,0,0,-1.6463562179124,0,0,0,-1.60870868642814,1.26309119234793,0,0,-1.5858829151839,0,0,0,0
83,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.36011508933734,1.46817656920757,1.6002484576311,0,1.6177526821848,-1.32828616257757,0,1.67144994053524,0,1.67144962865859,0,0,0,0,0,0,0,0,0
84,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.71263288822956,1.39976475411095,0,1.53348714509048,0,0,0,0,0,1.27826783317141,1.2577801158186,0,0,0,0,0,0,0
85,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.44354237325024,1.34490789449774,0,-1.51947655843105,0,-1.57396175654139,-1.63152000412811,0,0,0,0,0,-1.70658261398785,0,0,0,0
86,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.64047990343533,0,1.70657580101397,0,0,0,0,1.51109518879093,0,0,0,0,0,0,0,0,-1.56682322942652
87,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.35215630289167,1.33984253776725,0,0,1.25841474917252,0,0,0,0,0,0,0,0,0,1.51872710569296,0,0,-1.73282827239018
88,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.51750021264888,0,0,0,0,0,-1.29312234430108,0,0,0,0,1.33453158161137,0,-1.47811000770889,0,0,0
89,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.72033664688934,0,1.25790624006186,0,0,-1.74830284097698,0,1.29115872923285,0,-1.57587837858591,0,0,0,0,0,0,0
90,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.69481590040959,0,0,1.70697337645106,0,0,0,0,0,0,0,0,-1.57204496406484,0,0,0,0
91,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.51054281310644,0,0,0,0,1.68714866158552,1.5396573956823,0,0,0,1.58568560518324,1.56487754161935,-1.46373638988007,0,0,0,0
92,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.55838696483988,0,1.35197036748286,0,0,0,0,0,0,1.45797402376775,0,0,0,0,1.42596274765674,0,1.71995168400463
93,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.26734514103737,0,0,0,0,0,0,0,0,0,0,-1.64920837141108,0,1.39059976488352,0,0,0
94,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.72130441968329,0,0,0,1.43107670918107,0,0,0,0,0,0,0,0,0,-1.55048397928476,0,0
95,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.45028107205871,0,0,0,-1.25400923297275,1.35551595967263,0,0,0,-1.68474266049452,0,0,-1.45911822444759,0,-1.40141996310558,0,0
96,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.58016899647191,1.6688917822903,0,0,0,0,0,0,0,0,0,0,0,-1.55539374228101,0,0,0,0
97,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.32613599987235,0,0,0,0,-1.39270551712252,0,0,-1.32907052629162,0,0,0,0,0,0,0,0
98,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.55849515367299,0,1.70903326652478,1.54692621028516,1.26810396416113,0,0,0,0,0,0,0,1.29873157397378,0,0,0,1.43423088267446
99,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.54289753781632,0,0,1.6456946420949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6948311565211,1.72339910827577
100,4,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.42239615600556,0,0,0,0,0,0,0,0,1.43494753283449,0,0,0,0,1.46266856405418,0,0
101,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.49289940937888,0,0,-1.52024470211472,1.33762813312933,0,0,0,0,0,0,0,0,-1.2986875945935,1.5378963064868,-1.63322085805703,1.36769665498286,0,0,0
102,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.37589447794016,0,1.40291301219258,0,0,0,0,0,0,1.31383570411708,0,0,0,0,0,0,0,1.71482672507409
103,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.62081040942576,0,0,0,0,0,-1.74153866537381,0,1.32914622873068,-1.72954850690439,0,0,0,0,0,0
104,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.53028125746641,0,0,-1.46341604157351,0,1.30491590697784,0,-1.7126362642739,0,0,0,0,0,-1.6805891583208,0,0
105,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.45286512421444,0,0,0,0,0,0,0,0,-1.74905442132149,0,0,0,1.37497879785951,-1.61475316889118,0
106,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.55604458192829,-1.57575179263949,-1.67694479401689,1.67757719533984,1.25755072408356,1.59367088985164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.62899962137453,0,0,0,0,0,0,0,0,-1.63280581717845,0,0,-1.71674931596499,0,0,0
108,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.49103618960362,0,0,0,1.61964855133556,0,-1.26350321841892,0,0,0,0,0,0,0,0,0,1.57930045516696,0,0,0
109,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.34483938163612,0,0,0,0,1.62839269882534,0,0,0,-1.4431359549053,-1.4621330954833,1.55135104968213,0,0,0,0
110,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,-1.40393331297673,0,1.73844064434525,0,0,0,0,0,-1.485256377724,-1.40765816764906,-1.60955500928685,0,1.53241171909031,0,0,0,0,-1.26063834142406
111,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.40509295731317,0,1.30934457026888,0,0,0,0,0,0,0,1.7339238091372,0,1.68531344458461,-1.39994245709386,0,0
112,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,1.33725846628658,1.67161376506556,0,0,0,0,0,0,0,0,-1.54909500258509,1.56865558074787,0,0,0,-1.28635040589143,0
113,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,-1.48874447750859,1.45643168338574,0,0,0,0,0,0,0,0,1.62188411795069,-1.32885549624916,0,0,0,0,0
114,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.6324885195354,0,-1.47687890403904,1.42651977471542,0,1.68017041229177,0,0,0,0,0,0,1.58116557390895,0,-1.58933415298816,0,1.67296442051884,0,1.43273145100102
115,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,1.31507083540782,0,0,1.47872477711644,1.27288500359282,-1.66574848128948,0,0,0,0,0,0,1.71301009634044,0,0,-1.5684098249767,0,0,0,0
116,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.56856826855801,0,0,1.58481251983903,0,0,0,0,0,0,0,0,-1.45514449314214,0,0,0,0,0,0
117,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.49361557315569,0,0,1.31391207419802,0,0,1.26829268038273,0,0,0,0,0,0,0,0,-1.26807054923847,0,0,0
118,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.37638620170765,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69324360718019,0
119,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.52007999550551,-1.5860888735624,0,0,-1.61902566521894,0,0,0,0,-1.44062353193294,0,0,1.52838292042725,1.53680134296883,0,0
120,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,0,0,0,1.50305224605836,0,0,-1.56495342811104,0,0,0,0,-1.73548805434257,0,0,0,0,0,0,0
121,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,-1.39691289316397,0,0,1.35053184162825,-1.53971165511757,0,0,0,0,0,0,0,0,0,0,0,0,-1.28286747809034,0
122,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.69378646253608,0,0,0,1.25337612582371,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64126382255927,0
123,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,-1.44905956927687,0,0,0,1.74043647071812,0,0,0,0,0,0,0,-1.5936513551278,0,0,0,0,0,0,1.71292744739912
124,5,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",20,500,0,1.72093952458818,0,0,1.49970928556286,0,1.58335731190164,0,0,0,0,0,0,0,0,0,0,-1.49338389642071,0,0
