"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
20,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.68167423829436,0,2.95957346446812,2.53460870229173,2.51183036039583,0,0,0,-2.73691257659812,0,-2.57466217328329,0,0,0,0,-2.61785539262928,0,0,0,0
21,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.62660820956808,0,-2.9519308648305,0,-2.56807830953039,2.57857396453619,2.94141198147554,0,0,0,0,0,0,0,0,0,0,2.73144148814026,0,0
22,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.5414788069902,0,0,0,0,0,0,2.974325068295,0,2.71410288289189,2.77304030919913,0,0,0,0,0,0,0,0,0
23,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.92739979538601,0,0,0,0,0,0,0,0,0,0,2.91911205404904,0,-2.55029792955611,0,0,0,0,0,0
24,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.79060845426284,0,0,0,2.60802368470468,-2.66264555347152,0,0,0,0,0,0,2.98003971751314,0,0,0,0,-2.96880729752593,0,0
25,1,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.94006975169759,0,0,-2.9104264130583,0,0,0,0,-2.80468446412124,0,0,0,0,0,0,0,0,2.87671725428663,2.90285975555889,0
26,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.96214150323067,2.86741019343026,0,-2.93437136989087,0,-2.60906090633944,-2.55288025073241,0,2.74589318723883,0,0,0,0,0,0,0,2.55047870369162,0,0,2.51279373711441
27,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.52551847428549,0,0,0,0,2.85293597122654,0,0,0,-2.78554967767559,0,0,0,-2.88506013143342,0,0,0,0,2.96546798059717
28,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98323663359042,2.68463482358493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68121874460485,2.79026292229537,2.81724613322876,0
29,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.59828575467691,-2.64836253132671,0,0,0,0,0,0,0,0,0,0,0,-2.69979588931892,0,0,0,0,0
30,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.87213310296647,2.60145128588192,0,2.57625247223768,0,-2.50579042872414,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71367039880715
31,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.77487908583134,0,0,0,0,0,-2.91728931711987,0,0,0,0,0,0,0,0,0,0,-2.78955510607921,0
32,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.71441564126872,0,0,0,0,2.54960232204758,0,0,0,0,-2.84101212478708,-2.75440246076323,0,0,0,0,0,0,0
33,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,-2.84251219930593,2.66707004734781,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56161600432824,0,-2.66867850802373,-2.5591972040711,0
34,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.73009089240804,2.63955515902489,0,-2.7314094491303,0,-2.7607270287117,0,-2.58730970881879,0,0,-2.98334376711864,2.53444777836557,0,0,0,0,0,0,0,0
35,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.53544349165168,0,0,0,0,0,-2.86550820653792,0,0,0,0,0,0,0,2.77515118476003,0,0,2.96906100749038,2.99953626538627
36,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.8067796867108,0,0,0,0,0,0,0,-2.89796551235486,0,-2.52909454889596,0,0,0,0,2.93701788794715,0,0,0
37,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.99843468354084,0,0,0,0,0,-2.6464893160155,0,2.80768250033725,0,0,0,-2.66085397964343,0,0,0,0,0,0
38,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.8865136927925,2.91737267677672,-2.87734437931795,0,0,0,2.80708888475783,0,0,2.7894432003377,0,0,2.69819096103311,0,0,0,0,0,0
39,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.83259355067275,2.96783407230396,0,0,0,0,-2.52917954407167,0,0,0,0,0,0,0,0,0,-2.90377483877819,0,0
40,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.98808282043319,0,0,0,0,0,0,0,0,0,2.75610313634388,0,0,0,0,2.75768682186026,0,0,0
41,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.50281978037674,0,0,0,0,0,0,0,0,0,2.5293315713061,0,-2.8464534758823,-2.77333438815549,0,0,0,0,0
42,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.67729497270193,2.72811252833344,0,0,0,-2.74204276467208,2.82456335460301,0,2.63645137113053,0,-2.658259910997,0,0,2.55296070291661,0,-2.51529046276119,0,0,0
43,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.71496452274732,0,2.81053365650587,0,0,-2.51011733931955,0,0,0,0,0,0,0,0,0,0,0,0,-2.81103459687438
44,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.71022921125405,-2.8518674246734,0,0,2.52392762003001,-2.92437486769632,0,0,0,-2.96335692284629,0,0,0,0,0,0,0,2.63991692499258,0
45,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.55550043529365,2.73540460667573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98945663473569,2.57204753987025,0,0
46,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.81246987078339,0,2.55429440725129,2.62540893664118,2.57246402883902,0,0,0,0,2.97212807764299,0,0,0,0,0,-2.79682210984174,-2.52101808751468,0,0
47,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.88743403390981,0,0,0,0,2.66166780772619,0,0,0,-2.61044793576002,0,-2.923873527674,0,0,0,0,0,0,0
48,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.78794112766627,-2.69315830769483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73528599063866,0
49,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.77597821969539,2.99996824690606,-2.94711708487011,0,-2.91165083949454,0,-2.84431525098626,0,0,2.83050946565345,0,0,0,2.81633879500441,0,0,0,-2.60626225918531,0,0
50,2,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.97227627772372,0,-2.7689452675404,0,0,0,0,-2.58275257016066,0,0,0,0,0,-2.99740604171529,0,0,-2.51130236242898,2.87794645386748,0
51,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,-2.82954600010999,0,2.54092799068894,-2.70150156179443,0,0,0,0,-2.84402303677052,0,0,0,0,0,0,-2.55309399985708,0,0,-2.98525143053848,-2.59023079567123
52,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.7475343948463,0,2.71345852105878,-2.75392279471271,2.85324330511503,-2.98165938013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.59509756055195,0,2.86815825325903,2.90949792391621,0,2.75793704623356,-2.91009927913547,0,0,0,0,0,0,2.65534642920829,-2.8828576025553,0,0,-2.86427765560802
54,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.81420921545941,0,0,0,-2.97848892968614,2.82503029273357,-2.51465361576993,-2.7396789387567,0,2.62169109494425,0,0,0,0,2.70988754660357,2.62225259002298,2.9788993394468,0
55,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.581439567497,0,-2.90957717073616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.69131590297911,2.65251257678028,0,0,2.98592705698684,0,0,0,0,0,0,0,0,0,2.92371934792027,2.69627660186961,0,0,0
57,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.60428033024073,2.60315677709877,0,2.57974328740966,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89270093559753,0
58,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.87286929693073,0,0,0,0,0,0,0,0,0,0,-2.70040734158829,0,0,0,0,0,0
59,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.6215774420416,2.65870117885061,-2.67928528599441,-2.59494074911345,0,0,0,0,0,0,0,0,-2.96208671259228,0,2.53335206385236,0,0,0,0
60,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,-2.92591963452287,0,2.76137496868614,0,0,0,2.60635241447017,0,0,0,0,0,0,2.88818558992352,0,0,0,-2.87830753112212,0,0
61,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.71449840813875,-2.90763190283906,-2.79301424510777,0,0,0,-2.63094850850757,0,0,0,0,0,0,-2.55692966864444,-2.5748881973559,0,0,0
62,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.70548353751656,0,2.64893584756646,0,0,0,0,0,0,0,0,-2.62890612334013,0,2.56946185068227,0,0,0,0,-2.51064586592838,-2.95674546062946
63,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.84218181925826,2.88827117544133,2.93618097016588,0,0,0,0,-2.85750773665495,2.87309887818992,0,-2.8395660497481,0,0,0,0,0,0,0,0
64,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.6740832850337,0,0,0,2.62080624769442,0,-2.94900633802172,0,0,0,2.8554964363575,2.83889837563038,0,0,0,0,0,0
65,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.95436529966537,2.53812486410607,0,0,0,0,0,0,0,2.6288661211729,0,0,0,0,0,2.58681620843709,0,0
66,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.97978550149128,2.82208067353349,0,0,-2.91980887146201,0,0,0,0,0,-2.57063759153243,0,0,0,0,0,0,-2.73537282191683,2.5657344639767
67,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.546975717647,0,0,-2.63361755572259,0,2.7377595534781,0,0,0,0,0,0,0,2.6071907535661,0,0,2.60978816763964,0
68,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.71656471537426,0,2.97612753126305,0,0,0,0,2.77501320978627,0,0,-2.87400981399696,0,-2.97934723435901,2.9114828518359,-2.67678055469878,0,0,0,0,0
69,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.92138953111134,0,-2.85252346401103,0,0,0,0,2.89143754553515,0,0,0,0,0,0,2.81881711096503,0,0,2.71077887655701
70,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.71044942853041,0,0,0,0,0,0,0,0,0,0,-2.52710408798885,0,0,0,0,0,0
71,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.79304118244909,0,2.82870432047639,2.98165712389164,0,-2.53456468333025,0,0,0,0,0,0,0,-2.95063659886364,0,0,0,2.73641815467272,0,-2.67209892743267
72,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.77830693661235,2.63225787377451,0,-2.58950166858267,0,0,2.66479356540367,0,0,0,0,0,0,2.54606770072132,-2.75108994555194,0,0,0,0
73,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.63610450120177,2.53654460515827,0,0,-2.84818748314865,0,0,0,0,0,0,0,0,0,0,0,0,-2.79457029246259
74,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.65962620265782,0,0,-2.97607694321778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.88496650068555,0,-2.80009635968599,2.56198724661954,0,0,0,0,0,0,-2.88606634631287,0,0,2.95063510700129,0,-2.5335844057845,0,2.86609175533522
76,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.57171646447387,2.61048250691965,0,2.64155344350729,0,-2.69125513487961,0,0,0,2.74060420086607,0,0,-2.90551956777927,0,-2.64455238590017,0,0,-2.5434795828769,0,0
77,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.97876423154958,0,0,0,0,2.97269174840767,0,0,0,-2.54916532698553,0,0,2.96895304648206,2.70933028147556,-2.78970542096067,-2.78733534028288,-2.92747326521203
78,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90121969359461,0,0,2.73107022244949,0,0,0,0,0,0,0,0,0,0,0,0,2.79811737244017,0,0,2.98870993487071
79,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.71149761788547,-2.83278720546514,0,0,0,2.88268539181445,0,0,0,0,0,0,0,2.68635949655436,0,0,2.9408265122911
80,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.84358359116595,0,2.508940347936,0,0,0,-2.57175442122389,-2.92669162992388,0,0,2.5498367222026,0,0,-2.75502276583575,0,2.80198705871589,0,0,0
81,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.69495392078534,0,-2.78336116485298,-2.75960339687299,0,0,0,2.86390225740615,-2.63056395796593,0,0,0,0,0,2.92039506789297,2.61825765762478,0
82,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.5264281128766,0,2.81178172503132,2.56142897671089,0,0,-2.72516162623651,0,0,0,0,2.84067349112593,2.85236156254541,2.63571898010559,0,0,0,0,0
83,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.77130066126119,-2.68321671173908,0,0,0,0,-2.80953604227398,0,0,0,-2.62757236463949,0,0,0,0,0,0
84,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.50514513929375,0,2.57222268299665,0,0,0,0,0,0,0,0,0,0,0,0,-2.63087921624538,0,0,0
85,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,-2.71706408401951,0,0,2.90356777026318,0,0,0,0,0,0,-2.81195760052651,-2.6517623886466,2.87707835144829,0,2.71751659701113,0,0,0,-2.60290537518449,0
86,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.91914806643035,0,0,0,0,0,0,0,0,0,-2.71471511037089,0,0,0,0,0,0
87,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.79184725205414,0,2.85579916089773,0,0,-2.86040005821269,-2.63050873647444,0,2.94047685316764,0,0,-2.71565980347805,2.93870789371431,0,0,0,0,0,0
88,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.66494744597003,0,0,2.67642792279366,0,0,0,0,-2.62330770969857,0,0,0,2.71273008408025,0,0,-2.74418333929498,0,-2.85981136059854,0,0
89,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,-2.55605516780633,2.67986927821767,0,0,0,2.62780824641231,0,0,2.87032250210177,0,2.75492773880251,0,0,0,0,0,0,0
90,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.80877455195878,-2.87196025066078,0,0,0,0,2.5310488800751,2.9759976855712,-2.92900018871296,0,0,0,0,0,0,0,0
91,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.96374645561446,0,2.7999672429869,0,0,0,0,0,0,0,0,0,0,0,0,-2.61719600716606,0,0,-2.52843460720032
92,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98607831296977,0,0,2.5498965557199,2.95280430919956,0,-2.81349956197664,0,0,0,0,0,-2.92524843895808,0,-2.73035948374309,-2.87287290208042,0,0,-2.99392480612732,0
93,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98086541064549,-2.99197749863379,0,2.54882390820421,0,-2.77597743668593,0,0,0,0,0,0,0,0,0,0,0,2.85353482118808,0,0
94,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,-2.92760511627421,2.67187461012509,0,0,0,2.97374510357622,0,0,-2.5846119861817,0,0,0,0,0,0,0,0,0
95,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.55555829755031,0,0,-2.64247925044037,0,-2.63068431965075,0,0,0,2.62367777631152,2.65903283178341,0,0,0,0,0,2.83432576165069
96,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.5575504146982,0,0,0,0,0,0,0,0,0,0,2.8882872608956,0,0,0,0,0
97,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,-2.6677262915764,0,0,2.54632134130225,0,2.61982195312157,0,0,0,2.81626809365116,0,0,0,0,-2.70361053035595,0,0,0,0,0
98,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.83867431525141,0,0,-2.63290932786185,2.80949497001711,0,0,0,0,0,0,0,0,0,0,0,0
99,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,2.59090592281427,0,0,2.82906024402473,2.62447535432875,-2.86690261319745,-2.66718898969702,-2.70662186783738,0,-2.68035694514401,0,0,0,0,-2.72827000555117,0,0
100,4,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.72756869986188,0,2.99580618843902,0,0,0,-2.59947323182132,0,0,0,0,0,2.93676831072662,0,0,-2.71405911166221,0,0,0
101,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.94065642356873,0,-2.98099790711422,2.94546397554222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94248209078796
102,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.56036186800338,0,0,0,0,0,0,0,2.95477370359004,0,-2.97130488115363,-2.62337448564358,0,-2.79528506356291,0,0
103,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.70080316078383,0,-2.87225464149378,0,0,0,-2.84075595752802,0,0,-2.50647005310748,2.85876870609354,0,-2.83910077949986,0,0,2.60614213661756
104,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.77686370851006,0,0,0,2.77024484041613,0,0,0,-2.75415149470791,0,0,0,0,2.74155182554387,-2.54297939932439,2.82132233527955,2.90685052890331,0,-2.84127381793223,0
105,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.61948692693841,-2.9438569098711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.55952688527759,0,0,-2.70710077299736,0,0,0,0,-2.66209129896015,0,0,2.66365835687611,-2.5747246646788,0,0,0
107,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.57953266997356,0,2.88597350008786,0,0,0,0,0,0,0,0,-2.62035066238604,0,0,0,0
108,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.52147211215924,0,-2.84838939737529,0,2.61817670625169,2.9443633959163,0,-2.82263960875571,0,0,-2.95736393867992,0,-2.71677926066332,0,0,0,0,2.78424715006258,0,0
109,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.96472018840723,0,2.55081709672231,2.57046486681793,-2.82110872433987,0,0,0,0,0,2.86576833669096,-2.57691954437178,0,0,2.65017913747579,0,0,0,0
110,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,-2.54492091678549,0,0,2.66474906506483,-2.59984851139598,0,0,0,2.56357146403752,0,0,0,0,0,0,0,0,0,0
111,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.89476104883943,0,0,0,0,-2.8783905900782,0,0,0,0,0,0,0,2.51275640400127,0,-2.76195421314333
112,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.65769190632273,0,2.99584303807933,0,0,0,0,0,0,0,0,0,0,0,0,-2.56426463904791,0,0
113,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,2.87097788369283,-2.58948737045284,2.95613686426077,2.91241299058311,0,0,-2.97172574931756,0,0,0,0,0,0,0,0,0,-2.93137123493943,0
114,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.51217059849296,0,0,0,0,-2.83572241838556,0,0,0,0,-2.90244613657705,0,2.68780775484629,0,0,0
115,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.93848801939748,-2.87085766193923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.86785255931318,0,0,0,0,0,0,0,0,2.80138591874857,0,0,2.88401670090389,-2.86750771082006,0,0
117,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.69771794695407,0,0,0,0,0,0,-2.99719437141903,-2.739260842558,0,0,-2.74107507639565,-2.53977238177322,0,0,0
118,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.87414518767036,2.86681363603566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.86441023193765,2.98115163447801,2.50954741507303,0,-2.85992461419664,-2.82284444628749,0,0,2.74256803398021,0,0,2.74605685577262,0,0,0,2.88590964593459
120,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.56633244198747,-2.78183912835084,0,0,0,0,0,2.76026783918496,0,0,0,2.51109264942352,0,0,0,0
121,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.8713834870141,0,0,0,2.66559477557894,2.78111957537476,0,0,0,0,0,0,0,0,0,0,2.64715915895067,0,0,0
122,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.93872067343909,0,0,0,0,2.69480138248764,0,0,0,0,0,0,0,0,0,0
123,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,2.5878758529434,0,0,0,2.78184070496354,0,0,0,-2.8796981908381,0,0,-2.54131292703096,0,0,0,0,0,-2.6830269950442,2.7995571589563,0
124,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.73181469610427,2.71657378983218,0,2.50496693619061,0,0,0,0,0,0,0,0,0,0,0,-2.79223652626388,0,0,0
125,5,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,2.59262724313885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,6,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,0,0,2.6047473839717,0,0,0,0,0,0,2.52666917617898,0,0,0,0,0,0,0
127,6,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,2.95739469444379,0,2.98987878975458,0,2.51134277915116,0,0,0,0,0,0,2.83962538570631,2.646717161173,0,0,0,0,0,0
128,6,"balanced","strong",2.5,3,2.5,3,0.2,"random",20,500,0,0,0,-2.99336946650874,0,2.87992291152477,0,0,0,0,2.50159562146291,0,2.62931498384569,0,2.7668358834926,2.8974677453516,0,0,0,0
