"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
74,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.7645494886674,0,0,0,0,0,0,0,0,0,0,2.84461809904315,0
75,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.78946956142318,-2.73421202413738,0,0,0,0,0,0,0,-2.94280557089951,0,0,0
76,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.52882048382889,0,0,0,0,0,-2.87596267357003,0,0,0,0,2.65112114546355,0
77,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.62114919582382,0,0,0,0,0,0,0,2.6571965708863,0,0,-2.85905938991345,0
78,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.50171527336352,2.57004779286217,0,0,0,0,0,-2.81960616330616,0,0,0,0,0,0
79,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.81876098143402,0,0,0,0,0,-2.52455819607712,0,0,0,0,0,0
80,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.78047872590832,0,0,0,0,0,0,0,0,0,0,0,0
81,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.96506386809051,0,0,0,0,0,0,0,0,0,0,0,0
82,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.57830928533804,0,0,0,0,0,0,0,0,0,0,0,0
83,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.6275974214077,0,2.62365497089922,0,0,-2.63778886105865,0,0,0,-2.55360714229755,2.92126301769167,0,0,0,0
84,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.50953309203032,0,0,0,0,0,0,0,0,0,0,0,0
85,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.68419958185405,0,0,0,0,0,0,0,0,0,0,0,0
86,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.88516287703533,0,0,0,0,0,0,0,0,0,0,0,0
87,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.55895645439159,0,0,0,0,2.85756133589894,0,0,0,0,0,2.94129176088609,0
88,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.92949258117005,2.88024057855364,0,-2.96502502914518,0,2.9665306804236,0,0,0,0,0,0,0
89,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.5977491895901,0,2.9289314415073,0,0,0,0,0,0,0,0,0,0,0,0
90,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.60886128735729,0,-2.53273202828132,0,0,0,0,0,0,0,2.64852610439993,0,0
91,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.88890700147022,0,2.90408513718285,0,2.70285603217781,0,0,0,0,0,2.53704167122487,0,0,0,0
92,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.64709595241584,0,0,-2.6364871567348,0,0,0,0,0,0,0,0,0
93,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.88105693191756,0,0,-2.54590491973795,-2.71483308495954,0,0,0,0,0,0,0,0
94,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.89545020775404,0,0,0,0,0,0,0,0,0,0,0,0
95,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.57512735645287,0,0,0,0,0,0,0,0,0,0,0,0
96,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.76192262605764,0,0,0,0,0,0,0,0,0,0,0,0
97,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.59149233659264,0,0,0,0,0,0,0,0,0,0,0,0
98,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.74261471314821,0,0,0,0,0,0,0,2.88334678730462,0,0,0,0
99,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.94352203188464,0,0,0,0,-2.55365242739208,0,0,0,0,0,-2.68753384763841,0
100,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.91381017677486,0,0,0,0,0,-2.64293847174849,0,0,0,0,2.80530436791014,0
101,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.96499438560568,0,0,0,0,0,0,0,0,0,0,0,0
102,3,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.81317132222466,0,0,0,-2.64434527128469,0,0,0,0,0,0,0,0
103,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.65083988034166,0,-2.76415113126859,0,0,0,0,0,-2.65035832277499,0,0,0
104,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.62899664381985,0,0,0,0,0,0,0,0,0,0,0
105,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.57115191628691,0,0,0,0,0,0,0,0,-2.66280414734501,0,0
106,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.80532885494176,0,0,0,0,0,0,0,0,0,0,0
107,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.88795901916455,0,0,0,0,0,0,0,0,0,2.56464579247404,0
108,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.56962186726741,0,0,2.96351348399185,0,0,0,0,0,0,0,0,0,0,0
109,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.80420941184275,0,0,2.72788229305297,0,0,0,0,0,0,-2.70861537766177,0,0,0,0
110,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.56528495403472,0,0,0,0,0,0,-2.81724386010319,0,0,0,0
111,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.86051234812476,0,0,0,0,0,0,0,0,2.50069691648241,0,0
112,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.62073723040521,0,0,0,0,0,0,0,0,0,0,0
113,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.67772797052749,0,0,-2.71095199987758,0,2.74697661795653,0,0,0,0,0,0
114,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.55694318772294,0,0,0,0,0,0,0,0,0,0,0
115,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.95187798887491,0,0,0,0,0,0,0,0,0,0,0
116,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.6716046637157,0,0,0,0,2.8790428659413,0,0,0,0,0,0
117,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.97451580699999,2.5791047642706,0,0,0,0,0,0,0,0,0,0,0
118,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.91409442643635,0,0,0,0,-2.53080264793243,0,0,0,0,0,0
119,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.6909313343931,0,0,0,0,0,0,0,0,0,0,0
120,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.95387915556785,0,0,0,0,0,0,0,0,0,0,0
121,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.90267718350515,0,0,0,0,0,0,0,0,0,0,0
122,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.87006147624925,0,0,0,0,0,0,0,0,2.85055733437184,0,0
123,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.80908290843945,0,0,2.6832408454502,0,0,0,0,0,0,0,0,0,0,0
124,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.80244756012689,0,0,0,0,0,0,0,0,0,0,0
125,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,-2.59236242808402,0,0,2.54689135961235,0,0,0,0,0,0,0,0,0,0,0
126,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.93070070736576,0,2.74632896482944,0,0,0,0,0,0,0,0,0,0,0
127,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.96815543354023,0,0,0,0,0,0,-2.69562749553006,0,0,0,0
128,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.55950739304535,0,0,0,0,0,0,0,0,0,0,0
129,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.97799660463352,0,0,0,0,0,0,2.94039828085806,0,0,0,0
130,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.87472763401456,0,0,0,0,0,0,-2.98999259865377,0,0,0,0
131,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.98944652068894,0,0,-2.925965797971,0,0,0,0,0,0,0,0
132,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.79242279310711,0,0,0,0,0,0,0,0,0,-2.74106085242238,0
133,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.84977327683009,-2.77619600389153,0,0,0,0,-2.96223300544079,0,0,0,0,0
134,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.64206863066647,0,0,0,2.9538693636423,0,0,0,0,2.97656402876601,0,0
135,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.85698083601892,0,0,0,0,0,0,0,0,0,0,0
136,4,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,2.59974682633765,0,0,0,0,0,0,0,0,0,0,-2.62502138351556
137,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.70412439655047,0,0,0,0,0,0,0,0,0,0
138,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.50165094726253,0,0,0,0,0,0,-2.91553108033258,0,0,0
139,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.50786304182839,0,0,0,0,0,2.78993487311527,0,0,0,0
140,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.93311174900737,0,0,0,0,0,0,0,0,0,0
141,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.99416894791648,-2.78145544952713,0,0,0,0,0,0,0,0,0
142,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.9966247176053,0,0,0,0,0,0,-2.6629599519074,0,0,0
143,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.83675680099986,0,0,0,0,0,0,0,0,0,2.90331769839395
144,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.69977979967371,2.68491937918589,0,0,2.90510411385912,0,0,0,0,0,0,0,0,0,0
145,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.80717126699165,2.644871376222,0,0,0,0,0,0,0,0,0
146,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.80326324689668,0,0,-2.64958725299221,0,0,0,0,0,0,-2.57121306902263
147,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,-2.74275362095796,2.59135655814316,0,2.77391314611305,0,0,0,0,0,0,0,0,0,0
148,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.68553747865371,0,0,0,0,0,0,0,0,0,0
149,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.88454146834556,0,0,-2.72366339107975,0,0,0,0,0,0,0
150,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.60418643895537,0,0,0,0,0,0,0,0,0,0
151,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,-2.97175200725906,2.63013016257901,0,0,2.56371766829398,0,0,0,2.56804516725242,0,0,0
152,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.68600447918288,0,0,2.89152364328038,0,0,0,0,0,0,0,0,0,-2.68022449605633
153,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.66684639779851,0,0,0,0,0,0,0,-2.96718865667935,0,0
154,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.69456606218591,0,2.59854460891802,0,0,0,0,0,0,0,0,0,0
155,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.97444965946488,0,0,0,0,0,0,0,0,0,0
156,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.80262380989734,2.70479946082924,0,0,0,0,-2.53509807062801,0,0,0,0
157,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.90977905131876,0,0,0,0,0,0,0,0,0,0
158,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,-2.82202728441916,0,2.92243071412668,-2.96029854891822,0,0,0,0,0,0,0,0,2.94120810145978
159,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,-2.70610186131671,0,2.77194475149736,0,0,0,0,0,0,0,0,0,0
160,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.75797610951122,0,0,0,0,0,0,0,0,0,2.65818181331269
161,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.94092138623819,0,0,2.65176611917559,2.98576285969466,0,0,0,0,0,0,0,0,0,0
162,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.77668242889922,2.66363796626683,-2.62501519918442,-2.72330701700412,0,0,0,0,0,0,0
163,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,-2.77177829178981,0,0,2.61613101686817,0,0,0,0,0,0,0,0,0,0
164,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,2.83688781224191,0,-2.71953621471766,2.71047552581877,0,0,0,0,0,0,0,0,0,0
165,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.75227308890317,0,0,-2.61538519850001,0,0,0,2.67853764106985,0,0,0
166,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,2.65825067495462,-2.56469035707414,2.51957619946916,0,0,0,0,2.82532833388541,0,0,0,0,-2.7499332416337
167,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.64882702031173,0,0,0,0,0,0,0,0,0,0
168,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,2.81254515971523,0,0,0,2.66984315763693,0,0,0,0,0,0,0,-2.87214867048897,0,0
169,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.93890800129157,0,0,0,0,0,0,0,2.62673530087341,0,0
170,5,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,2.96846963628195,0,0,0,0,0,0,0,0,0,0
171,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.87682164006401,0,0,0,-2.9889814251801,0,0,0,0,0
172,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.80551749339793,0,0,2.59034732729197,0,0,0,0,0,0
173,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.68064983899239,0,0,0,0,0,0,0,2.62770357658155,0
174,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.66309481242206,0,0,0,0,0,0,-2.80531543376856,-2.9898793582106,0
175,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.69242119544651,0,0,0,0,0,0,0,2.94179556472227,0
176,6,"balanced","strong",2.5,3,2.5,3,0.075,"random",15,500,0,0,0,0,0,2.61028089246247,0,0,0,0,0,0,0,0,0
