"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
19,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.88681329868268,0,-2.83656677242834,0,-2.6383885932155,0,0,2.99913823092356,0,0,0,0,-2.52588105609175,0,-2.74054620636161,0,0,0,0,0
20,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.63404030655511,2.72883604688104,0,0,0,0,-2.95043285773136,0,0,0,-2.7241963064298,2.79140249942429,0,0,0,0,0,0,0,0
21,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.80810853792354,0,0,0,-2.95497646939475,0,0,-2.92212412634399,0,0,-2.82258121913765,0,0,0,0,0,0,0,-2.50370543787722,0
22,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.64776835369412,0,0,0,0,2.63169934018515,0,-2.77696921420284,0,0,0,0,0,0,0,0,-2.70714818930719,0,0,0
23,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.83490513765719,0,0,0,0,0,0,-2.59384882915765,-2.84563219139818,0,0,0,0,2.53567225404549,0,0,0,0,0,0
24,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.74133168486878,-2.74240217416082,0,0,-2.58045478002168,0,0,2.96041427936871,-2.91045821271837,0,0,0,0,0,0,0,2.76640837383457,0,0,2.52690989652183
25,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.62172054173425,0,-2.58138481609058,0,2.99417023023125,0,0,0,0,2.52453958941624,0,0,0,-2.77469330397435,0,-2.86213999066968,2.83847099402919,0,-2.65006465069018,0
26,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.86353098053951,0,0,0,0,0,0,0,0,0,0,2.98505529842805,0,0,0,0,0,0,2.59620517969597,0
27,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.6011406466132,2.73284570896067,2.88089346128982,0,0,2.67866335029248,0,0,0,0,-2.51350983476732,0,0,0,0,0,0,0,2.51688094553538,0
28,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.97219193703495,0,0,0,0,2.99609502893873,2.81436967360787,0,0,2.9589637281606,0,-2.81349058449268,-2.77527630631812,-2.54037797462661,0,0,0,0,0,-2.86115558515303
29,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.63800290599465,2.58043869188987,0,-2.93926508224104,0,-2.91063582489733,0,0,0,0,0,-2.96130574715789,0,2.92570739914663,0,0,0,0,0,0
30,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.7664862308884,0,0,0,0,0,0,0,2.83184657327365,0,0,0,0,0,0,0,2.50685520132538,0,2.63920359627809,-2.59118806989864
31,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.53804639435839,0,0,0,0,0,0,0,0,-2.58017097401898,0,2.57714505877811,0,0,2.90084961219691,-2.96132448094431,0,0,-2.73440624948125,0
32,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.63848445017356,0,0,0,0,0,0,0,0,-2.76839541608933,0,0,0,0,0,0,0,0,0,0
33,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.79811909690034,0,0,0,0,0,0,2.83784390205983,0,0,-2.84866916399915,0,0,0,0,0,0,0,0,0
34,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.6534600595478,0,0,0,-2.9828121191822,0,-2.73723596648779,0,0,2.52026365068741,0,0,0,0,0,2.74220960249659,0,0,0,0
35,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.50209034897853,0,0,0,0,0,0,0,2.62872983084526,0,0,0,2.88934260059614,0,0,2.57662529114168,-2.59940605505835,0,0,0
36,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.82013586675748,0,0,0,-2.7078176648356,0,0,0,0,0,0,-2.72943774517626,0,0,0,0,0,0,0,-2.82486953330226
37,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98136157961562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.812501961831,0,-2.84546016319655
38,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.62796130671632,-2.98461797402706,0,0,2.68296996015124,0,0,0,0,0,0,0,0,0,0,2.76887774874922,0,0,0,0
39,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.928196759196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81892562098801,2.70468790037557,-2.84378156857565
40,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.62485527410172,0,-2.70380716095679,0,-2.58714515343308,0,-2.77925980894361,0,0,0,2.79479561944026,-2.65631115704309,2.72171748278197,2.8520166737726,-2.95825010479894,0,0,0,0,0
41,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.86317777831573,-2.55356726853643,0,0,0,2.56096979358699,-2.57668327994179,2.99948840111028,0,0,0,0,0,0,2.65249246149324,0,0,0,0,0
42,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.50276743224822,0,0,-2.86157377832569,0,0,0,0,0,0,-2.61150214192457,0,0,0,0,0,2.57784841547254,0,0,0
43,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.6645658465568,0,0,-2.99768454756122,0,0,0,0,0,0,0,0,0,-2.78248611756135,0,0,0,0,0,0
44,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.7507363850018,0,0,-2.92071020393632,0,2.65985339251347,0,0,0,0,-2.65600659034681,2.8922914195573,0,0,0,0,0,0,0,0
45,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.66595324501395,2.88891085947398,0,0,0,0,0,0,-2.88303627294954,0,0,0,0,0,0,-2.84471366682556,0,0,-2.9223504520487,0
46,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.64063912839629,0,-2.58536756841931,0,0,2.87331045255996,0,2.84021540789399,0,0,0,0,2.85290389088914,0,0,-2.68637155939359,0,0,0,0
47,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.72151182848029,0,0,0,0,2.95238129084464,0,0,0,0,0,0,0,0,0,-2.93450058915187,0,0,0,0
48,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.93736341875046,0,0,0,0,2.79928572662175,0,0,0,0,0,0,0,0,2.84633596264757,2.98380946705583,0,0,2.62151257507503,0
49,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.86800929147284,0,0,0,0,0,2.70130628708284,0,-2.55593674606644,0,0,0,0,2.93741241737735,0,2.87812006101012,0,0,0,0
50,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90032379701734,0,2.56738492986187,2.95949182182085,0,0,0,0,2.97109376371372,0,0,0,0,0,0,0,0,0,0,0
51,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.72009492653888,0,0,0,-2.74183237622492,0,2.78566564898938,0,0,0,0,0,0,2.72891182964668,0,0,-2.92918146052398,0,0,0
52,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.69832057179883,0,-2.51916812243871,0,0,0,2.65487285086419,0,0,-2.79696859139949,-2.73553754331078,0,0,0,0,0,0,0,2.87858045124449,2.60647751658689
53,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.73678337433375,0,0,0,0,0,0,0,0,-2.52192288683727,0,0,0,0,0,0,0,0,0,0
54,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98931453656405,0,0,0,0,0,2.87590684602037,0,0,0,0,0,0,0,0,0,0,0,-2.56763876427431,0
55,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.88593008555472,0,0,0,0,0,-2.7763073083479,-2.72684928774834,0,0,-2.63532119011506,0,0,-2.87352143228054,0,0,2.85329542553518,2.74315813882276,-2.61331012204755,0
56,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.75345107039902,0,0,0,2.86046898830682,-2.65448584849946,0,0,0,0,0,0,0,0,0,0,0,-2.87397065293044,0,0
57,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.55383627396077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71225711330771,2.93376552232075,0,0
58,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.83448468404822,-2.66855387832038,2.54369249986485,0,0,0,2.78687105572317,2.50020773208234,0,0,-2.99593273876235,0,-2.60461311368272,0,0,0,0,0,-2.70913974032737,0
59,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.76094198634382,0,-2.93531053583138,0,2.85206194093917,0,0,0,0,0,0,-2.6078103070613,0,0,0,0,0,2.93232217303012,-2.66750152630266,0
60,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90362244541757,0,0,0,2.68053565686569,2.82349056063686,0,0,-2.65641043323558,0,2.55141876626294,-2.57958277058788,0,0,2.65471847052686,0,0,0,0,-2.67078484746162
61,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90334638510831,0,0,-2.84242357662879,0,0,0,0,0,0,2.67454510752577,2.98308471823111,2.88484871329274,-2.68291638453957,0,0,0,0,0,0
62,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.64522792305797,0,0,2.86704053357244,-2.81230556883384,0,0,0,0,0,-2.67910831084009,0,0,0,0,0,0,0,0,2.81608167430386
63,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.59914934064727,0,0,0,0,0,0,0,0,0,0,0,0,2.78728459402919,0,0,0,0,0,2.98205971566495
64,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.80092998978216,0,0,0,0,0,0,0,0,0,0,0,2.89053933450487,0,2.78874124772847,0,0,0,0,0
65,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.56641977431718,0,0,0,0,0,2.58730793499853,0,0,0,0,0,0,0,-2.6779975068057,0,0,-2.95534766733181,0,0
66,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.96765080757905,2.97333721863106,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91730671457481,2.68435825221241,0,0,0
67,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.53937420144212,0,2.59933706151787,0,0,0,0,0,0,0,-2.9864349408308,-2.70052707754076,0,2.69803840632085,2.85193164926022,0,0,-2.66349642130081,-2.74714032490738,0
68,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.67029535851907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.52276801888365,0,0,0,2.50874342222232,0,0,0,0,0,2.87804012885317,0,0,2.9359284263337,0,0,2.99890624976251,0,0,0
70,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.63594136573374,0,2.50404890463687,2.65692935348488,0,0,0,0,0,2.98320260166656,2.66175926639698,0,0,0,0,0,0,0,0,2.89027720002923
71,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.73233749147039,0,0,2.50483645836357,-2.9974059673259,0,0,0,0,0,0,0,0,0,0,-2.61829161341302,0,0,2.97092873987276,0
72,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.51327470701654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80336841556709,0
73,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.86645004572347,0,2.70070211659186,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6100372786168,0,0,0
74,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.82760487357154,2.51647076953668,0,2.56168905261438,0,0,0,0,0,0,0,2.93636818206869,0,0,0,-2.93437958823051,2.86271985352505,0,0,0
75,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.83367732993793,0,0,0,0,0,0,0,0,0,0,2.58196866302751,0,2.58297798829153,0,0,0,0,0,2.8042318620719
76,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.9668639440788,0,0,0,0,0,0,2.50840926216915,-2.83614382601809,0,0,0,0,-2.7027709960239,2.72483603784349,0,0,0,-2.99224004254211,0
77,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.84470767108724,0,0,0,0,0,0,-2.63272821460851,0,0,0,0,0,0,-2.54631533671636,0,0,2.57856473780703,0,-2.79309607949108
78,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.95280017866753,0,0,0,0,0,0,2.74200057797134,0,0,0,0,0,2.70232839684468,0,0,0,0,0,-2.62582212721463
79,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.94994918629527,0,-2.84346149000339,0,0,-2.65585700899828,-2.69003331428394,0,-2.77562254550867,0,0,0,2.72630314494018,0,-2.62000370607711,0,0,0,0,0
80,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.76965855516028,0,0,0,0,0,2.96449844527524,0,0,0,2.60845245688688,0,-2.69174556457438,-2.87574640102684,0,2.86790391150862,0,0,2.84347882482689,0
81,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.60630771995056,0,0,0,-2.64592451020144,0,0,0,-2.54295608331449,-2.66325962357223,0,0,-2.6134074232541,0,0,0,0,-2.62536270718556,0,2.8504158136202
82,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.95045590645168,0,0,0,2.58694269205444,0,0,0,0,0,0,0,0,0,0,0,2.99768456886522,0,0,0
83,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98978257959243,0,0,0,0,2.55921905301511,0,0,0,0,0,0,0,0,0,0,0,-2.92750140011776,0,-2.96095541794784
84,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90498615778051,0,0,0,0,0,-2.79551943461411,0,0,0,0,-2.50776955753099,0,0,2.83822077687364,0,0,0,0,0
85,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.81798898265697,0,2.57639702165034,0,0,0,-2.78010194585659,0,-2.92726724012755,0,0,2.66327704465948,0,-2.82910602237098,0,-2.56604372244328,0,0,0,0
86,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.97186987404712,0,0,0,0,0,2.51214052829891,0,0,0,0,0,0,0,-2.57764082180802,0,2.83631323243026,0,-2.8593290935969,0
87,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.91477167617995,-2.53752366302069,-2.6607180905994,0,0,0,0,0,0,0,-2.68515519541688,0,0,0,0,2.59162863506936,0,0,-2.83148405584507,2.69628246244974
88,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.50575543369632,0,0,0,0,0,0,0,0,2.94716153515037,-2.77585987921339,0,0,0,-2.58789570140652,0,0,0,0,0
89,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.66494574106764,0,-2.61212553153746,0,0,0,0,0,0,-2.87458004918881,0,0,2.91049084777478,0,0,0,2.93076649832074,0,0,0
90,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.57241603301372,0,-2.92941769503523,0,0,0,0,-2.60629791300744,2.82545215508435,0,0,0,0,0,0,0,0,0,0,0
91,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.95441620459314,0,0,0,0,0,0,0,0,0,0,2.79602567723487,0,-2.64322443073615,-2.5927443378605,2.71114622766618,0,0,0,-2.94405673560686
92,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.7908433751436,0,0,0,0,0,0,0,0,0,0,0,-2.989119814476,0,0,0,0,0,0,0
93,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90518090943806,0,0,0,0,0,0,0,0,0,-2.51266887842212,0,2.77586727123708,0,0,-2.76082086283714,0,0,0,0
94,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.52285869757179,0,0,0,0,0,0,-2.96520973066799,0,0,-2.88720703113358,0,0,0,0,-2.62518319406081,0,0,0,0
95,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98262038535904,0,-2.97721801139414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.509263118729,0,0
96,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.56297289289068,0,0,0,0,2.97177081252448,-2.98387046123389,0,0,0,0,0,0,0,2.77337144059129,-2.53532582800835,0,0,0,0
97,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.90530179522466,0,0,0,0,0,-2.9979241292458,2.75458776787855,0,0,0,0,0,0,0,0,-2.7614374216646,0,0,0
98,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.94138690934051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.98233585816342,0,0,0,0,0,0,-2.82463585201185,0,0,0,-2.71209025615826,0,2.57805126020685,0,0,-2.75653298490215,0,-2.50681311823428,0
100,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.62623938638717,-2.50959173566662,0,0,0,0,0,0,-2.93659980990924,0,2.73564262571745,0,0,0,0,2.96465900272597,-2.56765252922196,0,0,-2.76201920537278
101,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.83110586646944,0,2.57371457642876,0,2.75804890471045,0,0,0,0,-2.51763070106972,0,0,-2.80914358457085,0,-2.61412077909335,0,0,2.93344811163843,2.62144468887709,-2.75177892565262
102,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.86971715046093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.68634183763061,0,0,0,2.7985303447349,0,0,0,2.91089317132719,0,0,0,2.82147421548143,0,0,0,0,0,0,0
104,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.80523266026285,0,2.81162463745568,0,2.76952012849506,0,0,0,-2.82503745588474,0,0,0,0,0,0,0,0,0,0,2.94758669892326
105,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.6163011752069,0,0,-2.87865361827426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.77545546111651,0,0,0,-2.76841147721279,0,0,2.61614124116022,0,2.60591490624938,0,0,0,0,0,0,-2.6776254766155,0,2.65981488476973,0
107,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.5812436385313,0,0,0,0,0,0,2.8982575009577,0,0,0,0,0,0,0,0,0,0,2.72047561546788,-2.88424520788249
108,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.8692297617672,0,0,0,2.7204393093707,0,0,2.84618171327747,0,0,0,0,0,-2.50819949945435,0,0,0,0,-2.51576722075697,0
109,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.53478093445301,0,2.97231007658411,0,0,0,0,0,-2.55257514736149,0,0,0,0,0,0,2.74261399230454,0,0,0,2.83234600594733
110,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.51355663209688,0,0,0,2.86764753737953,0,0,0,-2.52166578988545,-2.73348601849284,0,0,0,0,0,0,0,0,2.78859411960002,0
111,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.59812112583313,0,0,-2.81738263648003,0,0,0,0,0,0,2.98259718937334,2.92398586019408,0,0,0,0,2.75939094671048,0,0,0
112,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.87467763060704,0,0,0,0,-2.5692835849477,0,0,2.66586695599835,0,0,0,0,-2.56787885352969,0,0,0,2.923972774297,0,2.89540848264005
113,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.5599047713913,0,-2.54003968078177,0,0,0,0,2.96782101795543,-2.61566443287302,0,0,-2.99240258766804,-2.69377046881709,0,0,0,0,0,0,0
114,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.99351516505703,0,0,0,0,0,0,2.98426597635262,0,0,-2.83307181065902,0,0,2.84238026477396,0,0,0,-2.59796613990329,0,2.85008191224188
115,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.8125093622366,0,0,0,0,0,0,0,0,0,2.94596116885077,0,0,-2.87253427726682,0,0,0,0,0,0
116,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.78954078385141,0,0,0,0,0,0,0,0,0,2.74559714563657,0,0,-2.83853869070299,2.60216567642055,0,0,0,0,-2.74409843469039
117,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.66026994830463,0,0,0,0,0,0,0,0,0,0,-2.60584402270615,0,-2.79671482846607,2.7952812166186,0,2.73623073555063,0,-2.76155604165979,0
118,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.73709994461387,0,0,0,0,-2.66632613167167,-2.8882666247664,2.67015366686974,0,2.50714223342948,0,0,0,0,-2.86537396220956,0,0,0,0,-2.9199459857773
119,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.97353442723397,0,0,0,0,-2.57746426621452,-2.72277379978914,0,0,0,-2.91079148708377,0,0,-2.87978122581262,0,0,0,0,0,2.95193688082509
120,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.69999819621444,0,0,0,2.58634341973811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72769617033191
121,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.51811869360972,2.65094401617534,0,0,0,0,0,-2.93754166155122,0,0,0,0,0,0,0,0,0,0,0,0
122,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.68256173166446,0,0,0,0,-2.96047224290669,0,0,0,0,0,0,0,0,0,0,0,0,-2.85260638059117,0
123,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.57055505865719,0,-2.80543776985724,-2.91380344633944,0,-2.97836691350676,-2.74602512526326,0,0,2.53332556679379,0,2.67774464015383,0,0,0,0,0,-2.56058773794211,0,0
124,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.73312662565149,0,0,-2.52512505813502,0,0,-2.78577044652775,0,0,0,0,0,0,0,0,2.9300736784935,0,0,0,0
125,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",20,500,2.63256899698172,0,0,0,2.79111359489616,0,-2.83888520591427,2.65563626342919,0,0,0,0,2.68145371216815,0,0,0,0,0,0,0
