"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
16,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44974745460786,0,0,0,0
17,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34808112343308,0,0,0,0
18,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.32824185106438,-1.4332856151741,0,0,0
19,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4992269348586,0,0,0,1.57640903803986
20,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.68322147824802,0,1.54485049343202,1.46986525133252,0
21,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.50718112278264,0,0,0,0
22,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55787191470154,0,0,0,0
23,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53947151440661,0,0,0,0
24,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62795950833242,0,-1.44892782135867,0,0
25,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54647946578916,1.50380256597418,0,0,0
26,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.31258649041411,0,0,0,0
27,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71945998293813,0,0,0,-1.53725256258622
28,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34532683214638,0,0,0,0
29,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56079248338938,0,0,0,1.67000049748458
30,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62235898675863,0,0,0,0
31,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.3773016827181,0,0,0,0
32,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.26972610375378,0,0,1.29188760754187,0
33,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39397005783394,-1.68062829377595,0,1.32600230921526,-1.3478402615292
34,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.50547122990247,1.25063730310649,0,0,-1.26064288185444
35,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53873749333434,-1.33351315511391,0,0,0
36,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.65254150074907,0,0,-1.58703454886563,-1.68401050567627
37,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.43225653714035,0,0,1.40278154192492,0
38,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63147211750038,0,0,1.32396961806808,0
39,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47779976611491,1.35983961226884,0,0,-1.27205607155338
40,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67658743623178,0,0,0,0
41,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58171390742064,1.67454506189097,1.74262818600982,1.71951515250839,1.58121433912311
42,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.2555174191948,0,1.71964043145999,0,0
43,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46724544721656,0,0,0,0
44,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54066295258235,-1.2626049129758,0,0,0
45,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39444434863981,0,0,0,0
46,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41340100497473,0,0,0,0
47,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.7267592138378,0,0,0,1.28926603251603
48,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4666052532848,0,1.6479706086684,0,0
49,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.29189643077552,0,1.28544555744156,0,0
50,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41543602268212,0,0,-1.43274985405151,0
51,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36206657032017,0,0,0,0
52,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.26647608913481,0,0,1.57801729592029,0
53,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.2706456980668,0,0,0,0
54,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.718461040291,-1.53639556630515,0,1.69756289303768,0
55,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.51531174196862,0,0,0,0
56,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47246476332657,0,0,0,0
57,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.40396371635143,0,0,0,0
58,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.7139404239133,0,-1.52158426621463,0,0
59,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66923038417008,0,0,0,0
60,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74064637010451,-1.74739866703749,0,0,0
61,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41335620416794,0,-1.2646288620308,0,-1.2938297977671
62,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67035179550294,0,1.29105861694552,0,0
63,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.60223166714422,0,1.6510658581974,0,-1.61087237647735
64,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62821327347774,0,0,0,1.26747343840543
65,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28222551336512,0,0,0,0
66,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72632976691239,1.46496565570123,0,0,0
67,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34642395656556,0,0,0,0
68,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36226312210783,0,0,0,-1.3205942728091
69,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56045360374264,0,0,0,0
70,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74217207520269,1.60775605973322,0,-1.42077740060631,0
71,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66311097971629,0,0,0,0
72,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49074058455881,1.54697357909754,0,-1.57210129452869,0
73,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.52800003613811,0,0,0,-1.54588252387475
74,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74119183525909,1.33486512221862,0,0,0
75,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33927021815907,0,-1.37824757641647,0,0
76,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66771644062828,0,0,0,0
77,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64657018345315,0,0,0,0
78,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45718006766401,0,-1.65831762680318,0,-1.64468197280075
79,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41606057074387,0,0,0,-1.67785786744207
80,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49667438259348,0,0,-1.50678407668602,0
81,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73715331614949,0,-1.29247368301731,0,-1.62657885812223
82,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33617185603362,-1.60474785801489,0,0,0
83,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.27954398968723,0,-1.3093952559866,0,0
84,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33036991639528,0,1.53456122649368,1.26517111377325,0
85,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.27750680735335,0,0,0,0
86,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.5196237746859,0,0,0,0
87,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44138893741183,0,0,0,0
88,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72321873297915,0,0,0,-1.59619052859489
89,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.40823921677656,1.47732297552284,0,0,0
90,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.26256390637718,0,0,0,0
91,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.3313120121602,0,1.71758767706342,-1.59888535703067,0
92,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.68243059597444,0,0,0,-1.27188719459809
93,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.27333578187972,0,0,0,0
94,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.30634745943826,0,0,1.34521122602746,0
95,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.38816332467832,0,0,1.42179372452665,0
96,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54541284020524,0,0,0,0
97,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.65915337379556,0,0,0,0
98,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.42063791106921,-1.64170155790634,0,1.67788901238237,1.54840724007227
99,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63797156105284,0,0,0,0
100,1,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.38960723811761,0,0,0,0
101,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43328640016261,0,-1.67797670268919,0
102,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.46742021350656,0,0,0
103,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.25886449066456,0,0,0
104,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.4110722389305,0,-1.72264905762859,0
105,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.6721617099829,0,0,0
106,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.55435912148096,1.73297514836304,0,0
107,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.29948034114204,0,0,0
108,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57977044384461,1.4468842765782,0,0
109,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.36873451143038,0,0,0
110,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72751203970984,0,0,-1.69814268266782
111,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.31693324889056,0,0,0
112,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.65394137660041,0,0,0
113,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.36808912397828,0,0,1.59759396442678
114,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.46968454285525,0,0,0
115,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.25206100323703,1.67442309577018,0,0,1.46898560400587
116,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.49979373125825,0,-1.72134904703125,0
117,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.53292210097425,0,0,0
118,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.70235726225656,-1.44188818475232,0,0
119,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.42078273021616,0,0,0
120,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45516186708119,0,0,0
121,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.28164282417856,1.59550536214374,-1.72645680687856,0,0
122,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45135481876787,1.66062947432511,0,0
123,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72754519083537,0,0,-1.52557480079122
124,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.3191968818428,0,0,0
125,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72951305634342,1.29832970211282,-1.46368014952168,0
126,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.51187686040066,0,0,0
127,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.39250580826774,0,0,-1.58133062149864
128,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28238467685878,0,0,0
129,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.38212432072032,0,0,0
130,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.73709331336431,1.41411607537884,-1.74744149309117,1.65094127412885
131,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.71114865422715,1.39538065262605,0,0
132,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66015307977796,0,0,0
133,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.4102004567394,1.65626783494372,0,-1.29916401102673
134,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.41902877413668,1.53787609760184,0,0,0
135,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45656334713567,0,1.45173157344107,0
136,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.61093058041297,0,0,-1.68504573276732
137,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.44410618685652,0,-1.74742740532383,0
138,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.34042404626962,0,0,0
139,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.60970917216036,0,-1.67544546921272,0
140,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.44780544692185,1.62507751933299,0,0
141,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64887848484796,0,0,0
142,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.62935591139831,0,0,0
143,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.43979342421517,0,0,0
144,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.29135730792768,1.56984944082797,0,-1.51531603955664
145,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.68331959284842,0,-1.43318439216819,0
146,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.3912364494754,0,0,0
147,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.68084800546058,1.72385596169624,0,-1.42631925875321,1.26009817246813
148,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.25460295542143,1.72799159574788,0,0
149,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57534331374336,0,1.46105937601533,0
150,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.40273148124106,0,0,0
151,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64940674719401,0,0,0
152,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.47235936822835,0,0,1.59338422818109
153,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57966967998073,0,0,0
154,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.53433852875605,0,0,0
155,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.3644315804122,0,0,1.33683678822126
156,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.39966223260853,-1.30737942468841,-1.40737520495895,-1.38555125019047
157,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.6474742264254,0,-1.29679721128196,0
158,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.59515393211041,0,0,-1.31899663771037
159,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.26658056396991,-1.57760637486354,1.74371146201156,0
160,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.32761039712932,1.69661741191521,0,0,0
161,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70186912163626,1.38937050662935,0,1.65338806062937,0
162,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.2533713420853,1.66236671549268,1.35687430063263,0,0
163,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.32353688194416,0,1.74681333231274,0
164,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61297113029286,1.69318726891652,1.49214083794504,-1.49275758396834,0
165,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.72272712818813,0,0,0
166,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49987184314523,1.43272193102166,-1.62000173365232,0,0
167,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.52766077290289,0,0,1.31049383583013
168,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.63755867537111,0,0,0
169,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.70187889377121,0,0,0
170,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.31263705412857,0,0,1.57567607786041
171,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.44515636644792,0,0,0
172,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.71909238875378,1.45982107694726,1.46847490477376,-1.44630975229666
173,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.3819118012907,0,0,0
174,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44293014740106,1.49814249458723,-1.48424192948733,1.65016951202415,0
175,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.29823105887044,-1.65176355093718,0,0
176,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.61964026861824,0,0,-1.27100852923468
177,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.45989762374666,0,0,0
178,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.66852233605459,-1.46020207495894,1.73445810202975,0
179,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.42783738032449,1.35935915238224,-1.67813725396991,0
180,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.55889249884058,0,0,-1.45242381759454
181,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.36396965559106,1.73881379049271,0,0
182,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.48782248084899,0,0,0
183,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.36970655759797,0,0,1.43524738412816
184,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.5327465927694,0,0,0
185,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.30814513133373,0,0,-1.49267576646525
186,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.31943626399152,-1.71251507790294,0,0
187,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.54441625147592,0,-1.37141422531568,0
188,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.67704330326524,0,0,0
189,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.28435452561826,-1.25725112005603,0,0
190,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.74542450159788,0,1.65334395843092,0
191,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.58525895373896,0,0,1.73358475556597
192,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64292155054864,1.6152051887475,0,-1.30437556549441
193,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.58068985771388,0,0,0
194,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.6634844125947,0,0,1.62431148311589
195,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.70737268426456,0,0,-1.65873384603765
196,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,-1.3992797707906,1.63999090658035,0,-1.72711362713017,0
197,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.74973482021596,0,0,0
198,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.57025505672209,0,0,0
199,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.64987652061973,1.25985078653321,0,0
200,2,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.39652469265275,1.63106976461131,1.43295976624358,0
201,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.64113510935567,0,0
202,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.6564437848283,0,0
203,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.43232309678569,0,0
204,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.61911117110867,0,0
205,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.28522988245822,0,0
206,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.47761616832577,-1.43460739881266,0
207,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.65313574566972,0,0
208,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.35883456177544,0,-1.5790088486392
209,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.430318540195,0,0
210,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.67094811447896,1.51378299144562,0
211,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.36746981914621,-1.40286960906815,1.36379337555263
212,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.67831155471504,0,1.34278054034803
213,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.63312846980989,0,0
214,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.64727154397406,0,0
215,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.63338891195599,0,0
216,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.69039473996963,0,0
217,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.69401384401135,0,0
218,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.34761900419835,1.35408954683226,0,0
219,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.69654501671903,0,0
220,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.35692049830686,0,0
221,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.3622387641808,0,0
222,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.71847824729048,1.47392960265279,0,0
223,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.55382822290994,0,0
224,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.32023294840474,1.62865144677926,0,0
225,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.37479948077817,1.57507490087301,1.61530426202808
226,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.63815118721686,0,0
227,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,0,1.31058105570264,0,0
228,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,1.47722372587305,1.54137364902999,0,0
229,3,"balanced","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,0,-1.50138915888965,1.73283706605434,0,0
