"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
20,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.88789575709961,0,2.6884577665478,0,-2.94642328773625,-2.89166131266393,0,0,0,0
21,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89531383023132,0,-2.81231861910783,-2.95855096401647,0,-2.99633547232952,-2.52979692141525,0,0,0
22,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.8267896308098,0,0,2.93412693170831,0,0,0,-2.92468653421383,-2.62945228850003,0
23,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.60957369441167,0,2.85382391803432,0,2.68705902656075,0,0,2.56798904004972,0,0
24,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50760090944823,0,0,0,2.93681339931209,0,0,0,0,-2.63326623430476
25,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.90924629650544,0,0,0,-2.97310179297347,0,0,0,0,0
26,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91689146251883,0,-2.8922922371421,0,2.89534915459808,0,0,0,0,-2.53881436900701
27,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.70687602483667,0,0,0,-2.66826675424818,2.62434617930558,0,0,0,0
28,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.86945976456627,0,0,0,0,-2.98122603038792,0,-2.6097997558536,0,0
29,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.8841204008786,0,0,0,0,0,0,0,0,0
30,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81794715579599,0,0,0,0,0,0,0,-2.92063721932936,2.92815967008937
31,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.92581531079486,2.68719035747927,0,0,2.53400714986492,0,0,0,2.76512097427621,0
32,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82192343717907,0,0,0,0,0,-2.86338188464288,0,0,0
33,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.86166096897796,-2.9345612199977,0,0,2.61600578692742,0,-2.94505923043471,0,0,0
34,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.60159186308738,0,0,0,0,0,0,0,0,0
35,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.93484681774862,0,0,0,0,0,0,0,0,-2.89153200760484
36,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.76956213091034,-2.50306231039576,0,-2.56756344460882,0,0,0,2.77954464918002,-2.77299129613675,0
37,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.73653548862785,0,-2.88463864312507,-2.65268787974492,2.58410064503551,0,0,0,0,0
38,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.599702784908,0,0,-2.79116564209107,2.88884296140168,0,2.73136788711417,0,0,0
39,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.7996695212787,0,0,0,0,-2.95737409626599,0,2.81494280858897,0,0
40,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82419003383256,0,0,2.52596229105256,0,0,-2.97615422355011,0,0,0
41,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71178111631889,0,0,0,0,0,0,0,0,0
42,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.96945776150096,0,0,0,0,0,0,2.51906372746453,0,0
43,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81975528178737,0,-2.64754134428222,2.77226187416818,0,0,0,0,0,0
44,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59778120811097,0,2.69479612179566,0,0,-2.92408192297444,0,2.95008011220489,0,0
45,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64438321569469,0,0,0,0,0,0,2.56894523708615,0,0
46,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.96793367364444,0,0,0,0,0,0,2.69547584129032,0,0
47,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.5184298439417,0,0,0,0,0,0,0,0,0
48,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.51131227868609,0,0,0,2.86390571505763,0,0,0,0,0
49,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91592302755453,0,0,0,0,0,-2.84275273536332,0,0,0
50,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56091620738152,0,2.58599054894876,0,0,0,0,0,0,0
51,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.70392931532115,2.81024781020824,0,2.87313656287733,0,0,0,0,0,0
52,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.85006826533936,0,0,0,0,0,0,0,0,0
53,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71495530067477,0,0,0,2.91229633486364,0,0,0,0,0
54,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.86836555192713,2.7968441832345,0,2.71827062463854,2.58634148235433,0,0,0,0,0
55,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.85801440244541,0,0,0,2.51324250875041,0,0,0,0,0
56,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.66837451420724,0,0,0,2.82889346661977,0,0,0,0,0
57,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.94901848013978,0,0,0,0,0,0,2.58262727421243,0,2.76032319606747
58,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50109551311471,0,0,0,0,0,0,0,0,0
59,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.98403991980013,0,0,-2.84156438603532,0,0,0,0,2.75877807755023,0
60,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.55248015746474,0,0,-2.71860797004774,0,0,2.95296936878003,0,0,2.5880238689715
61,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64701701607555,0,0,0,0,0,0,2.96116818464361,0,0
62,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82018772698939,0,0,0,0,0,0,0,0,0
63,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.92778929427732,0,2.94458309479523,-2.53125747153535,0,-2.67000954435207,0,-2.56094750168268,0,-2.64790997409727
64,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.90531933435705,0,0,0,0,0,0,0,0,0
65,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89403348462656,0,0,2.71418100351002,0,0,0,0,0,0
66,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56469794164877,0,0,2.59833914379124,0,0,0,0,2.96504904108588,-2.60237501515076
67,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64377943985164,0,0,0,0,2.86676032794639,2.53887284500524,0,0,0
68,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.63818011910189,2.68102170177735,0,0,0,0,-2.9370839940384,2.5483761804644,0,0
69,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.60210738983005,0,-2.55466524139047,-2.93027581239585,0,0,0,0,0,0
70,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.99497690342832,0,0,0,0,0,0,-2.94732988951728,-2.82495138794184,0
71,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.57347864843905,0,0,0,0,0,2.73956670530606,0,0,0
72,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.58692157361656,0,0,0,-2.52654566569254,2.68440673919395,-2.73413568956312,0,0,0
73,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.61888667196035,0,0,0,-2.94030592462514,0,0,-2.69145362905692,0,0
74,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59874843736179,0,-2.6166505664587,0,0,0,0,0,0,0
75,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.85834609204903,0,0,0,0,2.86036682594568,2.86623463605065,2.83511029463261,0,2.86895378294867
76,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50046292110346,0,0,0,0,0,0,-2.66486831544898,-2.86326876515523,0
77,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.833607690176,0,2.68194267293438,0,0,2.6755552503746,0,0,0,0
78,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71510798111558,0,0,0,0,2.74777471355628,0,0,0,-2.65554910409264
79,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.7589416486444,0,0,0,0,0,0,0,0,0
80,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.55697016278282,2.53939736890607,0,0,0,0,0,0,-2.55720890616067,-2.55657577887177
81,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71302151563577,0,0,0,0,0,0,0,0,0
82,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56293192540761,0,0,0,0,0,-2.69291101431008,2.83624411723576,0,0
83,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89748589217197,0,0,0,0,0,0,0,0,0
84,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.51079787919298,0,0,0,0,0,0,0,0,0
85,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.8453223744873,0,0,-2.73050540569238,0,2.78160344215576,0,0,0,-2.90693069482222
86,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.85739923652727,0,0,0,-2.70132698689122,0,0,-2.98410793917719,-2.51564168860205,0
87,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.625652378425,0,0,-2.64427373628132,0,0,0,0,0,0
88,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.63775301142596,-2.55381741758902,0,0,0,0,0,0,0,-2.97654680849519
89,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82794553402346,2.86855626222678,0,0,2.92528313281946,0,0,0,2.64814279740676,0
90,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.79297206469346,0,-2.62978413014207,0,2.68190585530829,0,0,0,0,0
91,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50133922940586,0,0,0,0,0,0,-2.62918719882146,0,0
92,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.57499503681902,0,0,0,0,0,0,0,0,0
93,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.84271879226435,0,0,0,0,0,0,0,0,0
94,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91093030804768,2.65001632459462,-2.70101935963612,0,0,0,0,0,0,0
95,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.5772851848742,0,0,0,0,2.63612811965868,0,0,0,0
96,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.62020728422794,0,2.79068923799787,2.90288526448421,0,-2.8965447335504,0,0,0,2.51012462424114
97,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81757907406427,-2.68250208813697,-2.5797068758402,0,0,0,2.61689445760567,0,0,0
98,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.88506157789379,0,-2.70394107920583,0,0,0,0,0,-2.98978102009278,-2.70739247265738
99,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.67339939950034,0,0,0,0,0,2.78777833387721,2.86372488783672,0,2.74456674500834
100,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.87979200610425,0,0,2.513603467145,0,0,2.72854105639271,2.66473184316419,0,0
101,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.82128880918026,0,0,0,0,0,0,0,0,0
102,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.99858552007936,0,2.57977511163335,0,0,0,0,0,0,0
103,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.77192784333602,0,0,0,0,0,2.51436260994524,2.54339067265391,0,0
104,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.6612956073368,0,0,0,0,0,0,0,0,0
105,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89157124608755,0,0,0,0,2.67115719220601,0,0,2.59126559481956,0
106,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.90972085273825,0,2.709985298221,0,0,0,0,0,0,-2.81089261721354
107,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56876475946046,0,0,0,0,0,0,0,0,-2.63312061643228
108,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.51322532992344,0,0,0,0,0,0,0,0,0
109,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.53908837365452,0,0,0,0,0,0,0,0,0
110,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.69196262699552,0,0,0,0,2.69154609926045,0,0,-2.71922622749116,0
111,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.51500285160728,0,0,0,0,0,0,0,2.6919069183059,0
112,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.74339829746168,-2.90641574875917,0,0,0,0,0,0,0,0
113,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.55640825477894,0,0,0,0,0,0,2.74466217309237,2.77721793984529,0
114,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.83582476468291,0,2.54878605052363,0,0,0,2.94239432062022,0,-2.53818168723956,0
115,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59325017547235,0,-2.50650385266636,0,0,0,0,0,0,0
116,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.83427938830573,0,0,0,0,0,-2.75795575394295,0,0,0
117,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.70169852883555,0,0,0,0,2.7721825344488,0,0,0,0
118,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64256253605708,0,0,0,0,0,0,0,0,0
119,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.69287993467879,0,0,0,0,0,0,0,0,0
120,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.5091431599576,0,0,0,0,0,0,0,0,0
121,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81507186894305,0,0,0,0,0,0,0,0,2.70629288477357
122,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.95290350774303,0,0,-2.60527862980962,0,0,0,0,0,2.83235132636037
123,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.87863083090633,0,0,-2.50121334090363,0,0,0,0,0,0
124,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.52560873993207,-2.81991010915954,0,0,0,0,0,2.96860803198069,0,0
125,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.75949022255372,0,0,0,-2.74258614156861,0,0,0,0,0
126,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.97092158021405,0,0,2.92239500058349,0,0,0,0,-2.74535013723653,0
127,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.88890324952081,0,0,0,-2.80222598242108,0,0,0,2.80034897162113,0
128,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59254257124849,0,0,0,0,0,-2.52432109217625,0,0,0
129,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.9097476558527,0,0,0,0,0,0,0,0,0
130,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.79210121708456,-2.90304842824116,0,0,0,0,0,2.7182791242376,0,0
131,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.92156119446736,0,-2.94015187874902,0,0,0,0,0,0,2.79106726800092
132,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.54756437940523,0,0,0,0,0,0,0,0,0
133,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81471169064753,-2.94038953073323,0,0,0,0,0,0,0,2.98435132647865
134,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.66501964186318,0,0,2.60786019894294,2.80282736045774,0,0,-2.87014335300773,0,0
135,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.97041408647783,-2.54634433425963,0,0,0,0,0,0,0,0
136,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.86651139648166,0,0,0,0,2.86200077785179,0,0,0,0
137,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.88463913637679,0,-2.69778234057594,0,0,0,0,-2.83616442244966,0,0
138,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.87061978469137,0,2.71647729980759,0,-2.56369044515304,0,0,2.93543383805081,0,-2.6037438781932
139,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.95259665360209,0,0,0,2.83268473378848,2.54992354963906,0,0,0,0
140,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.83043550560251,0,0,0,0,0,0,-2.86264874425251,0,0
141,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.97880984109361,0,0,2.70533238176722,0,0,0,0,0,0
142,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.92020134720951,0,0,2.96869163983501,0,-2.58050475898199,0,0,0,0
143,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89873180538416,-2.51843868847936,-2.67693077842705,0,0,0,2.61985019163694,0,0,0
144,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.50051399890799,0,0,0,0,0,0,0,0,0
145,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.90733417519368,0,0,0,2.89803166955244,0,0,2.97288378281519,2.92124811024405,0
146,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59582159807906,0,-2.64823409193195,0,-2.58160547062289,0,0,0,0,-2.98328274069354
147,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71840923430864,0,0,0,0,2.59245802264195,-2.8025217485847,0,2.90403541969135,0
148,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.76598834746983,0,0,2.51763259840664,0,0,0,0,0,0
149,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.74245039280504,2.50382421200629,0,0,0,0,0,0,2.66398348729126,-2.54465287644416
150,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.67007521155756,0,0,0,0,0,0,0,0,0
151,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.93337757850531,0,0,0,0,-2.75201353465673,0,0,0,0
152,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.89668236009311,0,0,2.7231775423279,0,0,0,0,0,0
153,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.57560146902688,2.63144685793668,0,-2.89190461626276,0,0,0,0,0,0
154,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56953321688343,0,2.75621379120275,0,0,2.58124924090225,0,0,-2.5843064407818,0
155,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.71702895406634,0,0,0,0,0,0,0,0,0
156,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.52689313364681,0,2.99144243611954,0,0,0,0,0,-2.90552947530523,-2.96851575584151
157,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91601113660727,0,0,0,0,0,0,2.90419308200944,0,0
158,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.60450545849744,0,0,0,0,0,0,0,0,-2.74936794978566
159,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.51782392163295,2.57889565674122,0,0,-2.80967198999133,0,0,0,0,0
160,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.52321287733503,0,0,0,0,0,2.53032929415349,0,0,0
161,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.5438047091011,0,0,2.96109044866171,0,0,-2.57874274055939,-2.51410551031586,-2.93971637485083,0
162,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.56031801900826,0,0,0,-2.90227080520708,0,0,0,0,0
163,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.63556821329985,0,2.6874536362011,0,0,-2.74318476696499,0,0,0,-2.7468593204394
164,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.5812139819609,0,0,-2.98301360965706,0,0,0,2.59972106607165,0,0
165,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.63403724785894,0,0,2.50448947306722,0,0,0,0,2.85585763398558,0
166,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.8098494760925,0,0,0,-2.7493211425608,0,0,-2.86414014105685,2.89336817769799,0
167,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.78810393996537,0,0,0,0,0,0,-2.69556696887594,0,2.96026661351789
168,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.68304251960944,0,2.64653093263041,0,0,2.70844606042374,0,0,0,0
169,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.59215037187096,0,2.90008271625265,0,0,2.86325177748222,0,0,-2.9193576395046,0
170,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.67292227130383,-2.52582698734477,0,2.67235581274144,0,0,0,2.83132270816714,0,0
171,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.6294445823878,0,0,0,0,0,0,0,0,0
172,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.57893163291737,0,0,0,0,0,0,0,0,0
173,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.98133380548097,-2.99933495372534,0,0,0,-2.96263484295923,0,0,0,0
174,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.74533244932536,0,0,0,0,2.67576016439125,0,0,0,0
175,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.54791705810931,0,0,0,0,0,0,0,0,0
176,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.8247665775707,0,0,0,0,2.72481700801291,0,-2.76003253774252,2.55710450385232,2.68220809195191
177,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91265124373604,0,0,0,0,0,0,0,2.97095246589743,0
178,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.85976195638068,0,0,0,0,0,0,0,0,0
179,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.67675454251003,0,0,0,0,0,0,0,0,0
180,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.64517855050508,0,2.90808656101581,0,0,0,0,0,0,0
181,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.81448940746486,-2.55461839912459,0,0,2.60301428951789,0,0,0,0,2.70353901712224
182,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.99931672611274,0,0,0,0,0,0,0,-2.51729702111334,0
183,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.66622691671364,0,0,0,0,0,0,0,0,0
184,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",10,500,2.91302650945727,0,-2.80675095133483,0,0,0,0,0,0,0
