"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15"
45,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.33653300418518,-1.62587486195844,0,0,-1.60167250502855,-1.5506227115402,1.48289985267911,0,0,0,0,0,0,-1.492218525731,1.53337528021075
46,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.38738209824078,0,0,1.52999684307724,0,1.5446723807836,1.66789166652597,0,0,0,0,1.63418672606349,0,0,0
47,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.30696815159172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.6426640751306,1.49926622316707,0,0,0,0,0,0,0,0,0,-1.7484093218809,-1.66594387404621,0,0
49,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.39073770598043,0,0,0,0,-1.519584343303,0,0,0,0,0,0,0,0,0
50,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.46595284168143,0,0,0,0,0,0,0,0,0,0,1.30247697094455,0,-1.49643273057882,0
51,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.38135145616252,0,0,0,0,0,0,0,0,0,0,0,1.45650969259441,0,0
52,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.57614804513287,0,0,0,0,0,0,0,0,1.60707152937539,0,-1.3158730607247,0,0,0
53,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.56588845362421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.41433563700411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.2745501997415,0,0,1.59778857009951,0,0,0,0,0,1.48864322900772,0,0,0,-1.55536752368789,0
56,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.36141820962075,-1.4354005913483,0,0,0,0,1.5257662225049,0,1.28571175399702,0,0,0,1.31808896991424,0,0
57,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.36146719078533,-1.33787443954498,0,0,-1.44402571837418,0,-1.52796473354101,0,0,0,0,0,0,0,0
58,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.56957702187356,0,1.70363734615967,0,0,0,0,1.68610258412082,0,0,0,0,0,0,0
59,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.73543937411159,-1.71553522953764,0,0,-1.7103494622279,0,0,-1.34992110088933,0,0,0,-1.4311003080802,0,0,-1.56781124172267
60,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.44490644300822,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44014734996017
61,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.26203353027813,0,0,0,0,0,0,0,-1.50323308492079,0,0,0,0,-1.30953651852906,0
62,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.74742646189407,0,0,0,0,0,0,0,-1.34359624912031,-1.37481992843095,0,0,0,0,0
63,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.38450315431692,0,0,0,0,0,0,1.39897667174228,0,0,0,0,0,0,0
64,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.72297625697684,0,0,1.68215903732926,0,0,0,0,0,0,0,0,0,0,0
65,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.40992440539412,0,1.34609922510572,0,0,0,1.53335578623228,0,0,0,0,0,0,-1.34512670512777,0
66,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.74191510642413,0,0,0,0,0,-1.52265153510962,0,0,0,0,0,0,0,-1.73643575026654
67,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.66410449612886,0,0,-1.51706451713108,0,0,0,-1.66846762248315,0,0,0,0,0,0,1.59579980326816
68,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.5471884222934,1.3679594702553,0,0,0,-1.30230448604561,0,0,0,0,0,0,0,0,0
69,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.52902747190092,-1.72620349819772,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.51329198130406,0,0,0,-1.27916405908763,0,1.66427508031484,0,0,0,0,1.66886461817194,1.3154854841996,-1.58301812200807,0
71,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.73475983401295,0,-1.57495653524529,0,0,1.52368187869433,1.52695644763298,0,0,0,0,0,0,0,0
72,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.26153398677707,0,0,0,0,-1.73984831338748,0,0,0,0,0,0,0,-1.3338141044369,0
73,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.26937968155835,-1.31210435705725,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.25111620803364,0,0,1.51691251981538,0,1.2734398462344,1.60311475733761,0,-1.74156804056838,0,-1.36343202728312,0,0,0,1.52933191845659
75,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.4125692427624,0,0,0,-1.70159167831298,0,1.36322947836015,0,0,1.28354081779253,-1.66442117409315,0,0,0,1.25480209500529
76,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.61536255921237,-1.71672367514111,0,0,0,0,0,0,0,1.41958574671298,0,1.68637994851451,-1.42489479901269,0,0
77,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.50459639576729,0,0,1.29199184360914,0,0,0,0,0,0,0,0,0,0,-1.67646714346483
78,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.43656065303367,-1.30249033914879,0,0,0,0,0,-1.5557919164421,0,0,0,-1.41549158643465,1.47547437879257,0,0
79,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.44455729005858,0,1.28950273268856,0,0,1.71956487582065,0,0,-1.71754967956804,0,0,0,0,0,0
80,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.68013471842278,-1.72534184705,1.39234779658727,1.52573562960606,0,0,0,0,-1.53881815902423,-1.65847783559002,0,0,0,0,0
81,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.53177446464542,0,0,0,-1.27877131151035,0,1.70752365083899,-1.35660061775707,1.25751325895544,0,0,1.52810802741442,0,1.38575348083396,0
82,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.60121392516885,0,0,0,0,0,1.36842380871531,0,0,1.54110233997926,0,-1.29467305622529,0,0,0
83,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.34804047131911,0,-1.57212476106361,0,0,0,0,0,0,0,0,0,-1.35351090319455,1.32036760170013,0
84,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.54935568082146,0,0,0,-1.49350898177363,0,0,0,0,0,0,-1.49614386772737,0,1.63321310956962,0
85,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.27929806546308,0,0,1.54691204067785,0,0,-1.27942565933336,0,0,0,0,0,0,0,-1.46222067438066
86,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.60109281993937,0,0,0,-1.37510423979256,0,0,0,0,0,0,0,0,-1.74987889302429,0
87,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.36803483008407,0,0,1.61136511457153,0,1.5350366376806,0,0,0,0,0,0,1.73016407690011,0,0
88,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.58721344778314,0,1.34612532600295,0,1.5862263723975,0,0,1.70050768950023,1.50959319178946,0,0,0,0,1.5841750697,0
89,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.54964515333995,0,0,0,0,1.58980420581065,0,0,0,0,0,0,-1.33446125953924,0,0
90,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.37248472741339,0,0,0,0,0,0,0,0,0,0,0,1.51717691251542,-1.59199805627577,-1.58287840825506
91,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.46960164245684,0,-1.37266458303202,-1.67934192472603,1.74955838581081,0,1.35087955638301,0,1.72549807291944,0,0,0,0,0,0
92,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.59390010742936,-1.4588364653755,0,0,0,0,0,0,-1.72962791589089,1.52602679166012,0,0,0,0,0
93,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.32882109936327,0,0,0,-1.39343586564064,0,-1.36016953922808,0,0,0,0,0,0,0,0
94,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.65567856200505,0,0,0,0,0,1.62322133744601,0,0,0,-1.34912073472515,0,0,1.5614638638217,0
95,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.66312173241749,0,0,0,0,0,0,0,1.46612834080588,0,0,1.46490716107655,0,0,0
96,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.69546968990471,0,0,-1.61195470392704,1.60294579574838,0,0,0,1.41951004089788,0,1.69775641383603,0,1.40685197594576,1.72451792063657,0
97,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.64783803501632,0,0,0,0,0,0,0,0,0,-1.66304452135228,-1.73104021698236,0,0,0
98,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.32041993166786,-1.53072241554037,0,0,0,0,0,0,0,0,0,0,0,0,-1.61951878201216
99,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.6641181029845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.65039870212786,0,0,0,0,0,0,0,0,0,0,1.31553991511464,1.71850140881725,0,0
101,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.66266280738637,0,0,0,0,0,0,0,0,1.54338552244008,0,0,0,1.53663807723206,0
102,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.52212674601469,0,0,0,1.33780444227159,0,0,0,0,0,0,0,1.51532565220259,0,1.36712102591991
103,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.49299177213106,1.3698295323411,-1.53575570974499,0,0,0,0,0,1.68496021046303,0,-1.25422496395186,0,0,0,0
104,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.47340577200521,0,0,0,0,0,0,0,0,0,1.40397371898871,-1.33380753837992,0,1.5331649259897,0
105,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.64635074650869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.46938652999233,0,0,0,0,0,1.66672018915415,0,0,0,0,0,1.37735943309963,0,0
107,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.33186276175547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.56369826418813,0,0,0,0,-1.66861838882323,-1.27849415689707,0,0,0,0,0,0,0,0
109,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.67148831533268,0,0,1.48028697480913,0,0,0,0,0,0,0,0,0,0,0
110,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.57333331485279,0,1.61470149201341,1.44349311443511,-1.41093111515511,-1.35177196189761,0,0,0,1.72135967283975,0,0,0,1.62473310600035,0
111,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.35280738747679,0,0,1.26458436681423,0,0,0,0,-1.42441197030712,0,0,0,0,0,0
112,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.25017358013429,0,0,-1.59848222346045,-1.60213329014368,-1.28869581257459,0,0,0,1.44695352879353,-1.40992672997527,-1.6748633972602,0,0,0
113,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.61284548230469,0,0,0,0,0,0,0,0,0,-1.37297409481835,0,0,0,0
114,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.48247566993814,0,0,0,0,0,0,0,0,0,1.45037358254194,-1.40634811879136,0,0,0
115,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.41618229914457,-1.63585481187329,-1.29477938567288,-1.52033819886856,0,0,0,0,0,0,0,0,0,0,0
116,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.58609237580094,0,0,0,0,0,0,0,-1.60332486976404,-1.34975742734969,0,1.74712991737761,0,0,-1.56583928654436
117,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.66437819774728,0,0,1.58034271327779,1.44702851271722,1.71162590698805,0,0,0,0,-1.36496484314557,0,0,0,0
118,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.59517609933391,0,0,0,1.29706498188898,0,0,0,0,0,0,1.31846755568404,1.62502072576899,1.61273978534155,0
119,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.69470903335605,0,-1.69557634880766,0,0,0,0,0,0,0,1.27101077302359,0,0,0,1.51491208781954
120,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.60156934452243,0,0,0,-1.44690481061116,0,0,0,0,1.69337439641822,-1.67901755764615,0,0,0,0
121,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.41414758365136,0,0,0,0,0,0,0,0,0,0,-1.43765576079022,0,0,0
122,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.44134558760561,0,0,0,0,0,0,-1.55291652202141,0,0,0,0,0,0,-1.2974218938034
123,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.3543687571073,0,1.51917923032306,1.74728690786287,0,0,0,0,0,0,0,0,0,1.51755246438552,0
124,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.62089326209389,0,0,0,0,0,0,0,0,0,1.71692444989458,0,0,0,0
125,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.269565998693,0,0,1.68353711953387,1.45424607291352,-1.36638847575523,-1.64873492729384,0,0,0,0,0,0,0,0
126,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.68341492617037,0,-1.3938644566806,1.73857522208709,0,0,0,0,-1.73140894190874,0,0,0,0,0,1.594546717708
127,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.2587496022461,0,0,0,-1.47128547367174,0,0,0,0,-1.28361151053105,0,0,0,0,0
128,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.47255703154951,0,0,0,0,1.62220257811714,0,0,0,0,0,0,0,0,0
129,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.60593378113117,0,0,0,0,0,0,0,0,0,0,0,0,1.35978972120211,0
130,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.65117511153221,0,-1.63694883196149,0,1.31986442790367,0,0,0,0,0,0,0,0,0,0
131,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.33243147144094,0,0,0,0,-1.61514738423284,0,0,0,0,1.63201719312929,0,0,0,0
132,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.74554621090647,0,0,0,0,0,0,1.62991890509147,0,0,0,0,0,0,0
133,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.2614765195176,0,0,0,0,0,0,0,0,0,0,1.59937368368264,0,0,0
134,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.60843979124911,0,0,0,1.50315406406298,0,0,1.39744608546607,0,0,-1.53528539929539,0,0,0,0
135,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.69587897241581,0,0,0,1.28370922536124,0,0,0,0,1.73720538569614,1.25402553705499,0,0,0,0
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.72158023074735,1.55020841315854,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.28882272192277,0,0,-1.4036416367162,0,0,0,-1.48552911076695,0,0,0,0,0,0,0
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.2624682392925,1.32017487194389,0,0,1.68886084726546,0,0,0,0,0,0,0,0,0,1.56557531794533
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.57276624185033,0,0,0,0,0,0,0,1.65681153396145,1.5648459168151,0,-1.65644952317234,0,0,0
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.67065276345238,1.37930421717465,1.31598099763505,0,-1.31628207361791,1.25757206778508,0,0,0,0,0,0,-1.32238815969322,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.4153874956537,0,0,0,0,1.56641864054836,0,0,0,0,0,0,1.45230300549883,0,0
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.48622451641131,0,0,-1.30979973252397,0,0,0,0,-1.53367044928018,0,0,-1.44753457885236,0,0,1.54382902174257
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",15,500,1.27998593135271,0,0,0,-1.34643821977079,0,0,0,0,0,0,0,0,0,0
