"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.38704269146547,0,0,0,0
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.37275609769858,0,0,0,0
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.43884193350095,0,0,0,0
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.38703709153924,0,0,0,1.54982829489745
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.48475321324077,0,0,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.67902104300447,0,0,0,-1.25355507445056
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.33453602367081,0,0,0,0
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.27934782207012,0,0,0,0
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.36394623038359,0,0,0,0
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.55242776975501,0,0,0,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.42583908326924,0,0,0,0
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.6867605819134,0,0,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.31562705314718,0,0,0,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.66077041567769,0,0,0,1.53461666987278
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65250248950906,0,0,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.42477459076326,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.47213300247677,0,0,0,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.72826727095526,0,0,0,0
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.55716356926132,0,1.58835721085779,0,0
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73662464786321,0,0,0,0
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.53952128486708,0,0,0,1.43781512405258
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65908227593172,0,0,0,0
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.58129075565375,0,0,0,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.32875507348217,0,0,1.55912024981808,0
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.4298474707175,0,0,0,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.53991165338084,0,0,0,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.56865312240552,0,0,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.74876698513981,0,0,0,0
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.68813144275919,0,0,0,0
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73785659647547,0,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.51044915302191,0,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.40406542096753,0,0,0,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.29683918773662,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.27048899827059,0,0,1.48964087234344,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.64313316717744,0,0,0,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.64344115171116,0,0,0,0
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.64384641579818,0,0,0,0
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.29447109124158,0,0,0,0
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.47396661469247,0,0,-1.69461351353675,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.74016200576443,0,0,0,-1.25957973254845
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.32750399177894,0,0,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.62615765840746,0,0,0,0
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.41675270162523,0,0,0,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.47355579689611,0,0,0,0
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.68763778137509,0,0,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.68549833307043,0,0,1.68236255843658,0
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.49551855074242,0,0,0,0
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.70667520503048,0,0,1.33434399333782,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.48366925260052,0,0,0,0
185,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65165833989158,0,1.71459260222036,0,0
186,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.34531798260286,-1.41622276429553,0,0,0
187,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65541742532514,0,0,0,0
188,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.6318800591398,0,0,-1.33695463067852,0
189,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.6497539934935,0,0,0,0
190,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.4673715820536,0,0,0,0
191,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73704293416813,0,0,0,0
192,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.42068752192426,0,0,0,1.28742899070494
193,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.45813176059164,0,0,0,0
194,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.46760551875923,0,0,0,0
195,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.61753294116352,0,0,-1.4779393132776,0
196,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.25599906989373,0,0,0,0
197,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.67431118700188,0,0,0,0
198,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.63196544139646,0,0,0,0
199,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65621195826679,0,0,0,0
200,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.50972223642748,0,0,0,-1.26135917939246
201,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.34504989010748,0,0,0,0
202,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.50981843657792,0,0,0,0
203,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73195075429976,0,0,-1.40273130929563,0
204,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.32928108249325,0,0,1.2570132939145,0
205,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.5940285755787,0,-1.32152300700545,0,0
206,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.45900058571715,0,0,0,0
207,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73428590630647,0,0,-1.6402685662033,0
208,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.30925812327769,0,0,0,0
209,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.51761300954968,0,0,0,0
210,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.39235864020884,0,0,0,0
211,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.60501695598941,0,0,0,0
212,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.31132896058261,0,0,0,0
213,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.61860846320633,0,0,0,0
214,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.74985827715136,0,0,0,0
215,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.65913901396561,0,0,0,0
216,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.2838176212972,0,0,0,0
217,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.58759233274031,0,0,0,0
218,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.51069674617611,0,0,0,0
219,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.46624280256219,0,0,0,0
220,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.35205601609778,0,0,0,0
221,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.72241153509822,0,0,0,0
222,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.67824167339131,0,0,0,0
223,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.73718621511944,0,0,0,0
224,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.45260551176034,0,0,0,0
225,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.54507209151052,0,-1.5741133405827,0,0
226,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.74995489313733,0,0,0,0
227,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.47690259839874,0,0,0,-1.60372127150185
228,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.59434402582701,0,0,0,0
229,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.2529179295525,0,0,0,0
230,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.34970249049366,0,0,0,0
231,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.075,"random",5,500,1.49466438498348,0,0,0,0
