"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
20,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67521807434969,0,0,0,-1.42238912347239
21,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70202050707303,-1.31446489237715,0,0,0
22,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66143195575569,0,0,0,0
23,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62223828514107,0,1.69579105114099,0,0
24,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59488875395618,0,0,0,0
25,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49452082742937,0,0,0,0
26,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44789952610154,0,0,0,0
27,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49168004340027,0,-1.73349184030667,0,-1.53761756094173
28,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64103917172179,0,0,0,0
29,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39871614158619,0,0,0,0
30,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72789560025558,0,0,0,0
31,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.69839040725492,0,0,0,0
32,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.53255534765776,0,0,1.64522853540257,-1.3719080578303
33,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.35642394935712,0,0,0,1.30128533346578
34,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63736040168442,0,0,0,0
35,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56487979344092,1.73219505080488,0,0,-1.70731908152811
36,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.26202960696537,0,0,0,0
37,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47322963783517,-1.69427530094981,0,0,0
38,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28273256495595,0,-1.28287302097306,0,0
39,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.69110049761366,1.51796197216026,0,0,0
40,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71047157468274,1.68703316117171,0,0,1.32245175959542
41,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.50547829619609,1.43905219004955,0,0,0
42,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55278380087111,0,0,0,0
43,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4314658442745,0,0,0,0
44,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54783501068596,0,0,-1.64224478369579,0
45,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25618604908232,-1.7458698808914,1.30268323782366,0,-1.45185697381385
46,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57415954908356,0,0,0,0
47,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56750182912219,0,0,0,0
48,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.43897128163371,0,0,0,0
49,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61984404199757,0,0,0,0
50,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39631632703822,0,0,0,0
51,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41002784715965,0,0,0,0
52,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37116220931057,0,0,0,0
53,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57915345707443,0,1.73383613908663,0,0
54,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33644209813792,-1.55947731074411,0,0,-1.56172815954778
55,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37368909816723,0,0,0,1.49084440874867
56,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4595858824905,0,0,0,-1.47376159019768
57,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45731388649438,0,0,1.51997303310782,0
58,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61283216706943,1.6859950061189,0,0,0
59,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67209122923668,-1.5911766589852,0,-1.33577256486751,0
60,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.38563787424937,0,0,0,1.63194385985844
61,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47133849048987,0,0,1.29800674272701,0
62,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61448047147132,-1.44534629804548,0,0,0
63,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62899503123481,0,0,0,0
64,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37034522357862,0,0,0,0
65,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.51284312631469,0,0,0,0
66,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45229645050131,1.67778617737349,0,0,0
67,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45237674738746,0,1.33952771220356,0,0
68,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56908185058273,1.68342436605599,0,0,0
69,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.43311872403137,0,0,0,0
70,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73469798406586,0,-1.49689789954573,0,0
71,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.30736346554477,0,0,0,0
72,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48237559571862,0,-1.64254896074999,0,0
73,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71447739785071,1.44286641501822,-1.30840801971499,1.59888083441183,-1.74491790728644
74,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66582319303416,0,0,1.44054762553424,0
75,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34991228720173,0,0,1.42035631497856,0
76,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39242792048026,0,1.3955187429674,0,1.54533138836268
77,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33088551263791,0,0,0,0
78,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.30487349058967,0,0,0,0
79,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.69097764568869,0,0,0,0
80,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33818420930766,0,-1.72334340866655,0,0
81,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55500939930789,0,0,0,0
82,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54388053203002,0,-1.66780256514903,0,0
83,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25098643999081,0,0,0,0
84,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46720342163462,1.47800359735265,0,-1.30902217933908,1.27749919099733
85,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.69804466259666,1.27068716275971,0,0,0
86,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63103359763045,0,0,1.52520220610313,0
87,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71736949740443,0,0,0,0
88,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39652506890707,-1.60845733562019,0,0,1.31089525367133
89,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.26115228107665,-1.41802116157487,0,-1.65554263128433,0
90,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25166216376238,0,-1.35525622940622,0,-1.38130644231569
91,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55808412330225,0,0,0,0
92,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45324763737153,0,0,0,0
93,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.42449894081801,0,0,0,0
94,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37565753329545,0,0,0,0
95,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74611410638317,1.53502371860668,0,-1.64605211606249,0
96,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.29982792469673,0,-1.33395568258129,0,0
97,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.65717514290009,1.56413643597625,0,1.32386399817187,0
98,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.42902201844845,1.41706409421749,0,0,0
99,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34969478030689,0,0,0,-1.73927384556737
100,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.35979120363481,1.47225154633634,0,0,0
101,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.60764779569581,0,0,0,0
102,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70189376734197,0,0,-1.50401976658031,0
103,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57200664223637,0,0,0,0
104,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28053623053711,0,0,0,0
105,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.74277827725746,0,1.61643428914249,0,0
106,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.51906546228565,0,0,0,0
107,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41851472645067,0,0,0,0
108,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.42125079710968,-1.54622853524052,1.31412572728004,0,0
109,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47874988464173,0,0,0,-1.51934473519213
110,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66348975745495,0,0,0,0
111,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.43952802487183,0,0,1.57385398587212,0
112,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.4336741368752,-1.32447351468727,0,-1.44612339325249,0
113,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66553723218385,0,0,0,0
114,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45431615947746,0,-1.58419718395453,0,1.43659251136705
115,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.65147743793204,0,0,0,0
116,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.34137565770652,0,0,0,0
117,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.52312171808444,0,-1.27275459235534,-1.27928630192764,0
118,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.65334000112489,1.6262004688615,0,0,0
119,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48790535016451,1.54883065237664,0,0,0
120,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44205172453076,-1.35087971482426,1.44620604685042,0,0
121,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.31861603702419,0,0,0,1.36324325262103
122,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58745136542711,0,0,1.52167551207822,1.51263946609106
123,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49796292523388,0,0,0,0
124,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.32338911027182,0,1.48379297507927,0,0
125,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.67359526734799,0,0,0,1.62837561185006
126,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66566787485499,0,1.40972750377841,0,1.53146426077001
127,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28541291784495,0,0,-1.68924335704651,0
128,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66055565641727,0,0,0,0
129,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.3291245495202,0,0,-1.26128711865749,0
130,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.68731032987125,0,0,0,0
131,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36535025946796,0,0,-1.54927792202216,0
132,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39701833832078,0,0,0,0
133,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.6308292694157,0,0,0,0
134,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25351356505416,0,0,0,0
135,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25697009451687,0,0,0,0
136,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.30637574847788,0,0,0,0
137,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73796647705603,0,0,0,-1.74383195897099
138,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64652531663887,0,0,-1.62280922010541,0
139,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.69239433167968,0,0,0,1.48801812971942
140,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45925851131324,0,0,0,0
141,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.50533854193054,0,0,0,-1.53253542049788
142,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55320298334118,0,0,0,0
143,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.63794613338541,0,0,0,0
144,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.36358198767994,0,0,0,0
145,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.31139261624776,0,0,0,0
146,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54011281463318,0,0,0,0
147,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.62619773379993,0,-1.62509485415649,0,0
148,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64528730884194,0,0,0,0
149,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71078966953792,0,0,0,0
150,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49920970993116,0,1.72595122130588,0,0
151,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39604712557048,0,0,0,0
152,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.56268480443396,1.6880658599548,1.62169678718783,0,0
153,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25349057943095,0,0,0,-1.54781420680229
154,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49846780172084,-1.28932506032288,0,0,0
155,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71552290557884,0,0,0,0
156,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.29946470167488,-1.34419862937648,0,0,0
157,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59100592241157,0,0,-1.58620643767063,0
158,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44911029690411,0,0,0,0
159,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.35572370351292,0,0,0,0
160,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.38519750325941,0,1.71386230108328,0,0
161,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.51085400267038,0,0,0,0
162,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.54769108165056,0,0,0,0
163,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61508271901403,-1.40301049500704,0,0,1.58163795212749
164,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49898519646376,0,0,0,0
165,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39163687569089,0,0,0,0
166,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37357944552787,1.40306541044265,0,0,0
167,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.66687734157313,0,0,-1.63905331736896,0
168,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61873583297711,0,0,0,0
169,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73974313645158,0,0,0,0
170,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70677712652832,0,-1.27068369358312,0,0
171,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.32321799022611,0,0,0,1.69328743615188
172,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.31217847147491,0,0,0,-1.70344531105366
173,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.6386829362018,0,0,-1.39025239541661,-1.29444269649684
174,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.61994222307112,-1.29826964111999,0,1.36526705301367,0
175,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.68490439921152,0,0,-1.61596284399275,0
176,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.45212794980034,0,-1.52278974582441,0,0
177,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.70159460708965,0,0,0,0
178,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57622276141774,-1.64254496328067,0,-1.33951707335655,0
179,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.27826988941524,0,0,0,0
180,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.73118605290074,0,1.56102677702438,0,0
181,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25029599131085,0,0,0,0
182,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55608516116627,0,0,0,-1.54308273456991
183,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28900484356564,0,1.31146914453711,0,0
184,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41540693189017,1.30853522347752,0,0,0
185,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33415509189945,0,0,0,0
186,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.55213183350861,-1.26059588685166,0,-1.70007716328837,-1.7028261552332
187,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39232165238354,1.71174774493556,0,-1.30757948930841,0
188,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.52418646775186,0,0,0,0
189,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.51553671632428,0,0,0,0
190,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44160260190256,0,0,0,0
191,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.25847465835977,0,1.62641426525079,0,0
192,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.49707183090504,0,0,0,0
193,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59362198750023,0,1.54680084320717,0,0
194,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.71005147648975,0,1.33165624539834,0,-1.26202156743966
195,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46879253571387,0,0,0,0
196,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.57142873236444,0,1.50127503124531,0,0
197,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.5076447322499,0,-1.32540875056293,0,0
198,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.59305595594924,0,-1.62850328360219,0,0
199,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.39857175084762,1.3025996980723,0,0,0
200,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.37640037899837,0,1.39589462045114,0,0
201,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72904330538586,0,0,0,0
202,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33392429584637,0,0,0,0
203,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.58814985037316,0,0,0,0
204,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.5643657046603,0,1.3039796060184,0,0
205,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46593174315058,0,0,0,1.4236358620692
206,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.46555734844878,0,0,0,1.59749180474319
207,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41382847959176,0,0,0,-1.54774163372349
208,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.48332402319647,0,0,0,0
209,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.64582030277234,0,0,0,0
210,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.5465175366262,1.40687219018582,0,0,0
211,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.72765148396138,0,0,0,-1.4253472101409
212,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.47583115799353,0,0,0,0
213,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.6083362280624,0,-1.72916177019943,1.70700336084701,1.65804105286952
214,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.28609700349625,-1.59694180777296,0,0,0
215,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.41859116812702,0,0,0,0
216,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.35595670156181,0,0,0,0
217,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.52916238887701,0,0,0,1.41328665870242
218,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.44077422947157,-1.55731159786228,0,0,1.52331839245744
219,1,"ifeval_like","weak",1.25,1.75,1.25,1.75,0.2,"random",5,500,1.33329695102293,0,0,-1.66833706758916,0
