"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5"
20,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93809929105919,-2.55689060071018,-2.72952830954455,0,0
21,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77128587209154,0,0,0,0
22,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73274631320965,0,2.5695830375189,0,0
23,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70707853359636,2.72195263148751,-2.67757678835187,-2.68164961517323,0
24,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.90417810133658,0,0,-2.68375387287233,0
25,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.98473805258982,0,0,2.84694584389217,0
26,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70264215138741,0,0,0,0
27,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78900379140396,0,0,0,0
28,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.55793651426211,0,-2.83002628583927,0,0
29,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58718431345187,0,0,0,0
30,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.60087770433165,0,0,2.70811123994645,0
31,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.72823469759896,0,2.54379352310207,0,0
32,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.59369139699265,0,0,0,0
33,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.69319432636257,0,0,0,0
34,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93385477527045,0,0,0,0
35,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.57609415310435,0,0,0,0
36,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.92480943712872,0,0,0,-2.93911416619085
37,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79083522700239,0,-2.93139336886816,0,0
38,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.51143690303434,0,0,0,0
39,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.71413542050868,0,0,2.75598122715019,-2.89693791430909
40,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.84727339656092,0,0,2.92490833345801,0
41,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.59125947928987,-2.59687484696042,0,0,0
42,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.55926206300501,-2.58422464760952,0,0,0
43,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.66777411790099,0,0,0,0
44,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78930517088156,0,0,0,0
45,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.7254548179917,2.91252057801466,0,0,2.82708868663758
46,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5751542779617,-2.71490611881018,0,-2.57492068596184,0
47,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.98270023241639,0,0,0,0
48,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78886789071839,-2.92636397795286,-2.71926418622024,0,0
49,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.62652339832857,0,2.75654233573005,0,-2.67460009770002
50,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.95007323496975,0,0,0,0
51,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54085680039134,0,0,0,0
52,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.57377520902082,-2.56708075676579,0,0,2.61140154430177
53,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5244952411158,0,0,2.89370475464966,0
54,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.63406463630963,0,0,0,2.84385177039076
55,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.63403601676691,0,0,0,0
56,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81193171138875,0,0,0,0
57,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73606778320391,0,0,0,0
58,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8227404783247,2.66755903302692,0,0,0
59,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77757943281904,-2.69576646946371,0,0,0
60,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.60612449038308,-2.87183006666601,0,0,-2.79649678384885
61,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.86642416741233,-2.79448238748591,0,0,0
62,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.52045359939802,0,0,0,0
63,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.86449206492398,-2.83256467082538,0,0,0
64,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8992601953214,0,0,-2.60152114217635,0
65,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5315424251603,0,0,-2.84913060755935,0
66,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91888208757155,0,0,0,0
67,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.75375381833874,0,0,0,0
68,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77346213290002,0,0,0,0
69,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.71777822379954,2.9114791295724,0,-2.73942654603161,0
70,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80831594881602,0,0,0,0
71,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58076886925846,2.96759507176466,0,0,0
72,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80274870200083,2.94416618160903,0,0,0
73,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79467416054104,0,0,2.96555060707033,2.78335671999957
74,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.64759405865334,2.8375612848904,0,0,-2.61912230355665
75,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.87167216755915,2.59340789134149,0,0,2.97877080994658
76,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.61291032738518,2.66426387848333,0,0,0
77,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.51386347459629,2.81087464618031,0,0,2.59064123302232
78,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5619549062103,0,0,0,0
79,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.60265990858898,0,0,0,0
80,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.66715731564909,0,0,0,-2.81308626767714
81,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79214410088025,2.96410030452535,0,0,0
82,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70498783572111,2.67873278842308,0,0,0
83,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80158156272955,2.55881495890208,2.52026387583464,0,0
84,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.71848862699699,-2.62017278629355,-2.7203287378652,0,2.53826682281215
85,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91308474144898,0,0,0,-2.74687364057172
86,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.75151236564852,0,2.80896864354145,0,0
87,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53268945030868,0,-2.83829554892145,0,0
88,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.76693571521901,0,0,0,0
89,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.82129932835232,0,0,0,0
90,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.66504213050939,0,0,0,0
91,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78684856637847,0,0,0,0
92,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53242841735482,2.50964770081919,0,0,0
93,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.7801779039437,2.62297967402264,0,0,0
94,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.66075770987663,2.85018299822696,-2.50229587825015,0,0
95,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.98740310245194,0,0,-2.71264262846671,0
96,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79160220257472,0,0,0,0
97,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.97253400424961,0,0,0,0
98,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.65125700167846,0,0,0,0
99,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.95336241100449,0,0,-2.95378266077023,0
100,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.56925725424662,0,0,0,2.523908331641
101,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79414593416732,0,0,-2.5902364612557,0
102,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.71389443834778,0,-2.65250197495334,0,0
103,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.52913809090387,2.62428310140967,0,0,0
104,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.61653348314576,0,0,0,2.87428743042983
105,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.89590221666731,0,0,0,0
106,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.50244892993942,0,0,0,0
107,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.74389161984436,0,0,-2.65073589864187,0
108,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54618078144267,0,2.62335745966993,0,0
109,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81401376542635,0,0,2.51963862916455,2.88998220406938
110,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80628928821534,0,0,0,0
111,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58712220611051,0,0,0,0
112,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.50296612945385,0,0,0,0
113,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.67306453548372,0,0,-2.65045716497116,0
114,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.6643108795397,0,0,0,0
115,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.9218944729073,0,0,0,-2.7342121185502
116,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.99866751814261,0,0,-2.69426510401536,0
117,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79850270843599,0,0,-2.83961729228031,0
118,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.74060462054331,0,0,-2.54669823835138,0
119,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78433642711025,2.52761603065301,0,0,0
120,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5106457117945,2.85686072299723,0,0,-2.64735032280441
121,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.90471664338838,0,2.50192012672778,0,-2.71728201385122
122,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81606152444147,0,0,0,2.62999238003977
123,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.88980752928182,0,0,0,0
124,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.72708342678379,0,0,0,0
125,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77165138733108,2.7269602912711,0,0,0
126,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.99150513345376,0,-2.74190233869012,0,0
127,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.6863558042096,0,0,0,0
128,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.85418637969997,-2.94919172185473,0,0,0
129,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.86243277660105,0,0,0,0
130,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.68035839835647,0,-2.53041184472386,0,0
131,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77512778353412,0,0,0,0
132,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.73829024308361,0,0,0,0
133,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81287503114436,0,0,-2.64902509842068,0
134,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.81635283713695,0,0,0,-2.96790373150725
135,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.61821938678622,0,-2.84095100185368,-2.51301412412431,0
136,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.86575144471135,0,0,0,0
137,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.84864283143543,0,0,0,0
138,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8096851905575,0,2.7350661350647,0,-2.57429298257921
139,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54137874778826,0,0,0,0
140,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54699286667164,0,0,-2.8513402036624,0
141,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77895072405227,0,0,0,-2.86306590843014
142,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.97073398402426,0,-2.73090657196008,0,0
143,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.74197932623792,0,0,0,2.66911111515947
144,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.87096258380916,0,0,0,0
145,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77869269403163,0,0,0,0
146,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.67871450190432,0,2.95766198355705,-2.65889146819245,0
147,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.57431901793461,0,-2.53858713095542,-2.57864211010747,0
148,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5163276657695,2.93360343377572,2.50647676957306,0,0
149,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.90025877626613,0,0,2.7563845020486,0
150,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.59342470590491,-2.91400384681765,-2.98656563961413,0,0
151,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80578500998672,0,0,0,-2.5527062646579
152,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91184806195088,0,0,2.67184975347482,0
153,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80064834991936,0,2.50244975846726,0,0
154,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79516787838656,0,0,0,2.61379158077762
155,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.58980296656955,0,0,0,0
156,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77001872949768,0,0,0,0
157,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.57332756347023,0,0,2.51818608515896,0
158,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8960706157377,0,0,0,0
159,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77901330799796,0,0,0,0
160,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.95396150113083,0,0,-2.69931571790949,-2.69378121988848
161,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.56336885003839,2.82532403292134,0,0,0
162,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.60255898605101,0,2.57541404629592,0,2.73059456131887
163,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.724338074564,0,0,-2.66563157842029,0
164,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.772970974911,2.79390227212571,0,0,0
165,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.51616819750052,0,0,0,0
166,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5170369745465,0,0,0,2.9251639143331
167,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79668211727403,0,0,0,0
168,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8968411089154,-2.89069650124293,2.91722074674908,0,0
169,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79936484131031,0,0,-2.53140961553436,0
170,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.87394382292405,0,0,-2.74172230937984,0
171,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.95692864095327,0,0,0,0
172,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.83606110874098,2.5246400780743,0,0,0
173,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.92519231652841,0,0,0,0
174,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93503874714952,2.76157407928258,2.73396403610241,0,0
175,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.90979827870615,2.5503864887869,0,0,0
176,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.85734813916497,0,-2.76515170233324,0,0
177,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93655945349019,0,2.57889901148155,0,0
178,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77304332330823,-2.67268689465709,0,0,-2.69083898502868
179,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5549813559046,0,0,0,-2.54233585216571
180,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.54877778259106,0,0,0,0
181,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53757173463237,0,0,0,-2.65324367664289
182,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.97366655757651,2.84737869759556,0,2.76500885828864,0
183,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91046906716656,0,0,0,0
184,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.59000904706772,0,0,0,0
185,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.66209045937285,0,2.77192792936694,0,0
186,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.85153361211997,0,-2.9261224239599,0,0
187,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.75364818342496,0,0,0,0
188,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77717544790357,0,0,0,0
189,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93775934772566,0,0,0,-2.84299663035199
190,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.68058795260731,0,2.5602015175391,0,0
191,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.84731105994433,0,0,2.61712460184935,0
192,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.64912439242471,0,0,0,0
193,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.79599615745246,0,0,0,0
194,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.63182819774374,0,0,0,-2.94224321818911
195,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.87513643363491,0,-2.62636300094891,0,0
196,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.65834853833076,0,0,0,0
197,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.62447692872956,0,0,0,0
198,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.85309043060988,0,0,2.85173613065854,-2.82810779404826
199,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.89388928154949,0,0,0,0
200,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.62831369822379,0,0,0,0
201,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.8168903470505,0,-2.83099669544026,0,0
202,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.80748655099887,0,0,0,0
203,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.90171587408986,0,0,0,2.64653301041108
204,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.63010052021127,0,-2.8341739398893,0,2.95481775689404
205,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.52847549295984,0,0,-2.97478779812809,0
206,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70836311439052,0,0,0,0
207,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.71060399292037,0,0,0,0
208,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.92251813958865,0,0,0,0
209,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.61128234665375,-2.62768816913012,0,2.68138120870572,0
210,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.67025868094061,0,0,0,2.90391512482893
211,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.99927977449261,0,0,0,0
212,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.56412870180793,0,-2.98999109969009,0,0
213,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.76661578880157,2.56501091364771,0,0,0
214,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.61702095763758,0,0,0,-2.57396894739941
215,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.70047014381271,0,0,2.68289455003105,0
216,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.52309196756687,-2.76591655611992,0,0,0
217,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.78934519493487,0,0,0,0
218,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53654757887125,0,2.89774463383947,2.87142565124668,0
219,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.9241602421971,-2.76688682637177,0,0,0
220,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.62426454829983,0,0,0,0
221,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.93891159677878,0,0,0,0
222,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.53562591038644,0,0,-2.96189955214504,0
223,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.83992444362957,0,2.9543300679652,-2.95316718530376,0
224,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.83178093994502,0,0,2.67229352891445,0
225,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.94594622799195,0,0,0,0
226,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.84133120137267,0,0,0,0
227,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.52800406026654,0,0,0,2.82810376852285
228,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.5958982106531,0,0,0,0
229,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.87468521331903,0,-2.8104238610249,0,0
230,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.62664819566999,0,0,0,0
231,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.68328796804417,-2.82708013500087,0,0,-2.77834943169728
232,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.91620680538472,-2.90496612724382,0,0,-2.97492046933621
233,1,"ifeval_like","strong",2.5,3,2.5,3,0.2,"random",5,500,2.77941390103661,0,0,0,0
