"item","block","block_size_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","H","p","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20"
19,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.2716191400541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.25906031311024,0,0,0,0,0,0,0,0,0,1.35870935290586,0,0,0,0,0,0,0,0,0
21,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.5187643711688,0,0,0,0,0,0,1.65809130028356,1.74537433369551,0,0,0,0,0,0,0,0,0,0,0
22,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.33482425380498,0,0,0,0,0,0,0,1.25565327273216,0,0,0,0,0,0,0,0,0,0,0
23,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.49194164411165,0,0,0,1.4348609977169,0,0,1.50260541576426,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.51652147143614,0,0,-1.48046644090209,0,0,0,1.64296230394393,0,0,0,0,0,-1.74305698857643,0,0,0,0,0,0
25,1,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.71270274033304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.37499563407619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63468449516222,0
27,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.32377259933855,0,0,0,0,0,1.35074374487158,0,0,0,0,0,0,0,0,0,0,0,0
28,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.30597986874636,0,0,1.43012754537631,0,0,0,0,0,0,0,0,0,0,0,0,-1.70681645662989,0,0
29,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.2679852321744,0,-1.53781438164879,1.52532998193055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.62579059810378,1.58684586384334,-1.49143620510586,0,0,0,0,0,0,0,0,0,0,-1.55371584591921,0,0,0,0,0
31,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.60849707317539,0,0,0,0,0,0,-1.25799236004241,0,0,0,0,0,0,0,0,0,0,0
32,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.43535340670496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.4689007451525,0,0,0,0,0,-1.37707984645385,0,0,0,0,-1.71334484429099,0,0,0,0,0,0,0
34,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.3272668318823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5465850624023
35,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.36411851563025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.65716925123706,0,0,0,-1.55988725333009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.66090302646626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.73923554550856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.56657247175463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35959202377126,0,0
40,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.4366818688577,0,1.5378647109028,0,0,0,0,0,1.55610448413063,0,0,0,0,0,0,0,0,0,0
41,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.72058360313531,0,0,-1.69758223893587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.66054916696157,0,0,0,0,0,0,0,0,0,0,1.42872478533536,0,0,0,0,0,0,0
43,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.70435847877525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.57210250280332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.2921924747061,0,0,0,0,0,0,0,0,0,0,1.50106612860691,0,0,0,0,0,0,0
46,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.64484217262361,0,0,0,1.53795742441434,0,0,1.48770072462503,1.34325506724417,0,1.51305806951132,0,0,0,0,0,0,-1.49458431033418,-1.58920797565952
47,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.57242594799027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.27424937405158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.66296005737968,1.32281429436989,0,0,-1.35555691912305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.36102000623941,0,0,0,0,1.49696590215899,0,-1.30249171645846,0,0,0,1.46208968549035,0,0,-1.33964585606009,0,0,0,0
51,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.25424961582758,0,0,0,0,0,0,-1.61771472473629,1.67441913369112,0,0,0,0,0,0,0,0,0
52,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.64267929003108,0,1.70893741189502,0,0,0,0,0,0,0,0,0,1.49969595728908,0,0,0,-1.62197187158745,0,0,0
53,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.60875954688527,1.53335692908149,0,0,0,0,0,0,0,0,1.37121690739878,0,0,0,0,0,0,0,0
54,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.3650199114345,0,0,0,1.27034063241445,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.36711871135049,0,0,-1.70562927436549,0,1.68127147550695,0,0,-1.39290631865151,0,0,0,0,0,0,0,0,0
56,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.68784836435225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40232668141834,0
57,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.31161700247321,0,0,0,0,0,1.38732493843418,0,0,0,0,0,-1.54187859629747,0,0,0,1.37846549390815,0
58,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.66442844772246,1.44817264436278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.42214673466515,1.36158781556878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.59654262894765,0,0,0,0,0,0,0,0,0,1.68135942006484,0,0,0,0,0,0,0
61,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.70902393944561,0,0,0,0,0,0,0,0,0,0,0,0,-1.34569376031868,0,0,0,0
62,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.46436996362172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.532028438407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.67767989833374,0,0,0,0,0,0,0,0,-1.74298250826541,-1.56876445095986,0,0,0,0,0,0,0
65,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,-1.45643082493916,1.25192383711692,0,0,0,0,0,0,0,0,1.61585353070404,-1.66992906772066,0,0,-1.55210941471159,0,0,-1.50422604766209,0
66,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.45090696949046,1.66385519783944,0,0,0,1.6969388659345,0,0,0,0,0,0,0,0,0,0,0,0,-1.33325706899632
67,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.3119853414828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.66754606424365,0,0,0,1.56513064389583,0,0,0,1.60678354022093,0,1.40080215164926,0,0,0,0,0,0,1.56729092262685
69,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,-1.40548670478165,1.58185709721874,0,0,0,0,0,0,0,0,0,0,-1.42948823596817,0,0,0,0,1.4735187527258,0
70,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.73927894607186,0,0,0,0,0,0,0,-1.54779177496675,0,0,0,0,0,0,0,0,0
71,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.47116634715348,0,0,0,-1.49338683497626,0,0,1.56168701627757,0,0,0,0,0,0,0,0,0,0
72,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.28193407703657,0,0,0,0,0,0,1.35232610569801,0,0,0,0,0,0,0,0,0,0
73,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.62133195553906,0,1.62609899288509,0,0,1.63945095043164,0,0,0,0,0,0,0,-1.37390558433253,0,0,0,0,0,0
74,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.4806059722323,-1.67318607948255,0,0,0,0,0,0,0,0,0,1.35868300858419,0,0,1.58248091477435,0,0,0
75,3,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.60183069878258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52401435037609,0,0
76,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.46071637317073,0,0,0,0,0,0,0,0,0,1.54581258853432,0,0,-1.2712318591075,0,0,0
77,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.66187217575498,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29664063476957,0,0
78,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.38579237170052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.30550220992882,0,1.57974213315174,0,0,1.44717248401139,0,0,0,0,0,0,0,0,0,0,0
80,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.52082740888,0,0,0,0,0,-1.27035284775775,0,0,0,0,0,0,0,1.70314378128387,0,0
81,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.46293248655275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.41414192668162,0,0,0,0,0,0,0,0,0,0,0,-1.61867144785356,0,0,0,0
83,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.27073836175259,0,0,0,0,0,0,0,0,0,0,0,-1.47975386236794,0,0,0,0
84,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.32970401551574,0,0,0,0,0,-1.35414573887829,0,0,0,0,0,0,0,0,0,0
85,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.71794755442534,0,0,0,0,0,0,1.42865528294351,0,1.3965560272336,0,0,0,0,0,0,0
86,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.36310383386444,0,0,0,0,0,0,0,0,0,1.7494485512143,0,0,0,0,-1.68137577327434,0
87,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.42955075646751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.66204580420163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.44436980294995,0,0,0,0,0,0,0,0,0,1.2524858105462,0,0,0,0,0,0
90,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.45019911241252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,-1.51553695241455,0,1.57603846839629,0,0,0,0,0,0,0,0,-1.70887766091619,0,0,0,0,0,0,0
92,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.73126809042878,0,0,0,-1.32580220559612,0,-1.42744443938136,0,0,0,0,0,0,0,0,0,0
93,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.54762239416596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.59295775310602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.42824340658262,-1.52419779193588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.59339193161577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.70027673174627,1.31048353237566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.56838411011267,0,0,0,0,0,0,0,1.38584229641128,0,0,0,0,0,0,1.5627845787676,0
99,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.34004214080051,0,0,1.59209778020158,0,0,0,0,0,0,0,0,0,1.584550420288,0,1.28059334750287,0,0,0,0
100,4,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.63919552171137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.25316992634907,1.31037777883466,0,0,0,0,0,0,0,0,-1.41592132975347,0,0,0,0,1.34714385715779,-1.5044845235534
102,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.35639936767984,0,0,0,0,1.42073198826984,0,-1.34154155408032,0,0,0,0,0,-1.42173604574054,0,0
103,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.28947412467096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.68941238976549,0,1.38425417139661,0,0,0,0,0,0,0,0,0,-1.40418089274317,0,0,0,1.46733140514698,0
105,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.67324716062285,0,0,0,0,0,0,0,0,0,1.45192741253413,0,0,0,0,1.45530878286809
106,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.29845774557907,0,0,0,0,0,-1.40146169706713,0,0,0,0,0,0,0,0,0
107,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.56170410674531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.53600891493261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.74126141436864,0,0,0,-1.39232082827948,0,0,0,0,0,0,0,0,0,0,0
110,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.3574054237688,0,0,0,0,0,0,-1.38324886036571,0,0,0,0,0,0,0,0
111,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.2514268521918,0,0,-1.25725440401584,0,0,0,0,0,0,0,0,-1.45158223062754,0,0,0
112,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.32039026543498,1.26725069119129,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62606386409607,0
113,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.37787154188845,0,0,0,0,0,0,0,0,0,-1.32158480084036,0,0,0,0,0
114,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.42092214094009,0,0,0,0,0,0,0,0,0,0,0,1.39503736095503,0,0,1.28706692520063
115,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.63627476571128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,-1.73304181697313,1.44324969232548,0,1.67963932978455,0,0,0,0,0,0,0,0,0,0,0,0,0
117,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.65691966295708,0,0,0,-1.72975843632594,0,0,0,0,0,-1.45655226777308,0,0,0,0,0
118,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.38754357129801,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35998982843012,0
119,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.44865248457063,0,0,0,0,0,0,0,0,0,0,0,1.50425358803477,0,0,0
120,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.53753688617144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.71762885095086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33210690529086
122,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.31565413984936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.646481142845,0,0,0,0,0,0,-1.25858699565288,0,0,0,0,0,0,0,0
124,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.5720078558661,0,0,0,0,0,0,1.37451230501756,0,0,0,0,0,0,0,0
125,5,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.63813002570532,0,0,-1.45037882006727,0,0,0,0,0,0,0,0,0,0,0,-1.28346310160123
126,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.63086842931807,0,0,0,0,1.33468205772806,0,0,0,0,0,0,0,0,0
127,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.65817805984989,0,0,0,0,0,0,0,0,0,0,0,1.67821359809022,0,0
128,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.63620167027693,0,0,-1.58108736772556,0,1.29641299182549,1.4193129503401,0,0,0,0,0,0,0,0,0,0,-1.5852968924446,0,0
129,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.35155237140134,0,-1.29648008162621,0,0,0,0,0,1.45254614180885,0,0,0,0,0,0
130,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.56856893200893,0,0,0,0,0,0,0,0,0,0,0,0,-1.58606326940935,0
131,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,-1.480699112406,0,0,0,0,1.70035784074571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,1.69511849607807,1.68693961994722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.53487050731201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.48951783485245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,1.55482723366003,0,1.28869263560046,0,0,-1.50491981115192,0,0,0,0,0,0,0,0,0,0,0
136,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.29823403118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.63225271878764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,1.70142379414756,0,0,0,0,1.33753431076184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,1.71585465769749,-1.60520431376062,0,0,1.47291492135264,0,0,0,0,0,-1.33558942039963,0,-1.51786847016774,0,0,0,0,1.45182157168165,0
140,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,-1.72259380179457,0,1.32383932825178,1.53150405001361,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,-1.42642093484756,1.60154632828198,0,-1.49875608598813,0,0,0,0,0,0,0,0,0,0,0,0
142,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.44303555216175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,1.35936124646105,0,0,1.28196765086614,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62031571962871
144,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.63232246914413,0,-1.54595524678007,0,-1.39593656745274,0,0,0,0,0,0,0,0,0,0
145,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.3265354547184,0,0,0,0,0,0,0,0,0,1.62359372270294,0,0,0,0
146,6,"balanced","weak",1.25,1.75,1.25,1.75,0.075,"random",20,500,0,0,0,0,0,1.56997359136585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
