"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","stable_scenario_seeds","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","viroli_normalize_each_draw","viroli_min_scale","canonical_min_scale","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","refine_normalize_factor_scale","refine_normalize_factor_location","refine_factor_score_bound","canonical_normalize_ours","store_refinement_step_history","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_convergence_reason","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n400p500",400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1896268157,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.1275,0.325,0.515,0.71525,0.8525,176,200,0,327,1024,NA,0,"normal",TRUE,1e-04,1e-04,0.05,1896268194,TRUE,4,"viroli_gaussian_gibbs",0.989144983491779,0.971853631742441,0.979824427223835,0.147158954650748,0.156827652353793,0.972402000078364,0.16870408285705,0.969992763733001,0.227601351904076,NA,NA,0.0781438007200666,1,131.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584288050306272,0.0632688843505449,0.0256031621277233,0.998939324171025,NA,NA,0.0584288050306274,0.0632688843505445,0.998939324171039,NA,NA,0.000158911277711633,0.132943669273132,0.000453842907736573,441,0,"axis_sorted_product",0.991140927413633,"alpha+loading+joint_mu+joint_var+joint_weight",0.984692086084976,0.99183721417141,"alpha+loading+joint_mu",4.02918993209315,78.6905807622119,92.123194518662,4.92307537411058,126.892156053517,4.02918993209315,75.1998083545558,24.9237343645067,885.787343801829,6.88821821377,880.871126378373,4.77836864519173,163.132701424399,0.0656900405883789,0.0137884616851807,0.0217815637588501,0.0043189525604248,NA,0.000489950180053711,0.0164535045623779,0.00452649593353271,0.00294351577758789,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n100p1000",100,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1875939839,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.13,0.34,0.53,0.7,0.86,39,50,0,96,1024,NA,0,"normal",TRUE,1e-04,1e-04,0.05,1875939876,TRUE,4,"viroli_gaussian_gibbs",0.472027071504648,0.695784030011913,0.327187356490905,1.0224413911911,0.948658608808396,0.615210660102005,1.60417041081703,0.805612677862917,0.741620561300168,NA,NA,0.135867112905345,0.00183340188556081,102.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12141494311243,1.72935178603496,0.412338847195614,0.668053214070079,NA,NA,2.12141494311244,1.72935178603498,0.668053214070001,NA,NA,0.0118747260323484,1.83906633396605,0.272693222791204,50,15,"axis_sorted_product",0.577646709086884,"alpha+loading+joint_mu+joint_var+joint_weight",0.636839431832516,0.654556838630832,"alpha+loading+joint_mu",4.35919761528369,39.6497828118918,61.15083833557,5.70866089698339,74.2305478228156,4.35919761528369,37.2850861391813,43.7868315447034,833.767175066221,17.6747618636904,764.881427782816,16.8641395697356,915.629509867919,0.051272988319397,0.00729799270629883,0.016647458076477,0.00164604187011719,NA,0.0004119873046875,0.0153614282608032,0.0027015209197998,0.00586557388305664,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n200p1000",200,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1911634850,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.14,0.355,0.55,0.73025,0.875,90,100,0,182,1024,NA,0,"normal",TRUE,1e-04,1e-04,0.05,1911634887,TRUE,4,"viroli_gaussian_gibbs",0.468325432608495,0.564916110504964,0.131487137248836,1.02860701393151,1.01607509184096,0.52504587886399,0.864154509260441,0.895705285513298,0.51482408492902,NA,NA,0.0962770788326625,0.0274685164313226,136.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255685576281528,0.411301619978988,0.0291664464602398,0.981696554450454,NA,NA,0.255685576281533,0.411301619978986,0.981696554450308,NA,NA,0.000181003131734861,0.155443634383952,0.00046435754383092,436,0,"axis_sorted_product",0.7118301980134,"alpha+loading+joint_mu+joint_var+joint_weight",0.636658341692239,0.741436526711683,"alpha+loading+joint_mu",3.35035668924915,30.4787671056962,62.5146325621525,3.35944763063207,182.450823150367,3.35035668924915,27.0041045613675,12.2601156677555,92.4944148274818,6.47855687417116,122.01465846112,5.19326140313852,36.3228896028413,0.068488359451294,0.013556957244873,0.0218214988708496,0.00251948833465576,NA,0.000429153442382812,0.018765926361084,0.00444936752319336,0.00578045845031738,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,"n400p1000",400,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1983024872,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.1775,0.362375,0.5575,0.730125,0.9125,178,200,0,328,1024,NA,0,"normal",TRUE,1e-04,1e-04,0.05,1983024909,TRUE,4,"viroli_gaussian_gibbs",0.894364685129667,0.885529134515816,0.657017729338411,0.459066937566095,0.457831742801618,0.887921964296268,0.309942218259878,0.954879168844898,0.260107446728263,NA,NA,0.0732756864822008,0.532704856500299,185.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224774741519914,0.278939457159398,0.0999560230153995,0.977490741253194,NA,NA,0.224774741519914,0.278939457159397,0.977490741253092,NA,NA,0.000652543274560449,0.540777105030291,0.00239447162123694,391,0,"axis_sorted_product",0.919450009551305,"alpha+loading+joint_mu+joint_var+joint_weight",0.921330459920386,0.944523390182391,"alpha+loading+joint_mu",3.41972711372078,69.5095992222086,86.1096831835157,3.45354769083384,130.992869046765,3.41972711372078,65.0881997787677,4.8541180165133,849.580790915027,4.84498481134339,845.482248518065,5.30895354150598,78.267890772933,0.0934059619903564,0.0267370939254761,0.0257799625396729,0.0042804479598999,NA,0.000491976737976074,0.021122932434082,0.00823807716369629,0.00562202930450439,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n100p500",100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,327210024,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.14,0.31,0.55,0.7705,0.89,22,32,0,100,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,327210061,TRUE,4,"viroli_gaussian_gibbs",0.39275878755168,0.512649159223765,0.169948009091037,1.09651155974193,0.963941011845465,0.508486765370512,1.47365262744892,0.817580160278007,0.689454406685652,NA,NA,0.147943348121468,NA,66.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58415023271932,0.575518867275012,0.284039403708592,0.85249840279598,-0.528652866138828,0.578415116520761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.74391058180337,27.858616420493,53.3306654712698,11.7402358037558,168.035774720589,3.74391058180337,24.6160406774351,7.2033816833093,177.477667432054,4.19299868434063,168.145570738972,44.8545730969653,466.412516596126,0.0336374044418335,0.00354301929473877,0.0120398998260498,0.00156211853027344,NA,0.000442981719970703,0.010250449180603,0.00155389308929443,0.00296306610107422,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n200p500",200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,1015988505,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.115,0.30975,0.53,0.735,0.855,49,64,0,200,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,1015988542,TRUE,4,"viroli_gaussian_gibbs",0.437923279857225,0.692887760431702,0.191180446970149,1.0576070504134,0.924628505724167,0.66922630650143,1.43809686317913,0.885463839196402,0.538422941442173,NA,NA,0.112288036233146,NA,95.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18074757716993,0.714459424544776,0.264112853210713,0.805997501338378,-0.58945674164522,0.67200052244665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",4.370653301746,34.8977358834938,77.5573756895064,7.9695422399876,195.972835776967,4.370653301746,30.4960198286077,72.1013573560618,581.796220300879,22.0759255606366,320.628971707981,36.8151524165873,1000,0.048022985458374,0.00695657730102539,0.0172460079193115,0.00258350372314453,NA,0.000471115112304688,0.0140304565429688,0.00254809856414795,0.00288593769073486,NA,27,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n400p500",400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,246062467,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.135,0.335,0.535,0.72775,0.8525,99,127,0,398,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,246062504,TRUE,4,"viroli_gaussian_gibbs",0.729242960694441,0.72798120592481,0.385144361507178,0.734955980596519,0.720752546861396,0.739745071481218,0.4571195932967,0.972842101911723,0.188403641795675,NA,NA,0.0870779405958128,NA,130.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38733259435727,0.526422143014753,0.0588996934879598,0.958114501073134,0.0829969594104392,0.42087560638892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.35160267650018,23.2655405468119,47.075968417011,12.4621019249628,164.409622128173,3.35160267650018,19.9027750468394,8.8154717471536,53.6266411843998,10.0316133883814,93.3449662139156,10.3233941236956,70.7469438800699,0.0652945041656494,0.0140825510025024,0.0213695764541626,0.00442397594451904,NA,0.000573158264160156,0.0160995721817017,0.00458049774169922,0.00299203395843506,NA,30,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n100p1000",100,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,225734149,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.11,0.31,0.57,0.7605,0.89,19,33.5,0,100,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,225734186,TRUE,4,"viroli_gaussian_gibbs",0.421707812840521,0.5724668746167,0.00630062764905074,1.07122060245535,0.930206771815652,0.570414538407482,1.56376436529726,0.832714194213002,0.766293466362297,NA,NA,0.140602448068218,NA,100.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36425359067134,0.617418046185608,0.26643500643949,0.87321455459487,-0.62581830221819,0.753290391192768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.57309046730726,36.4195698298196,55.8790769662449,4.85263220599266,100.199909602245,3.57309046730726,33.6402672162875,22.5497990955053,239.313067096127,10.2047672404993,111.324771789985,38.9593429816481,496.886881220245,0.0504465103149414,0.00719845294952393,0.016033411026001,0.00172734260559082,NA,0.000469446182250977,0.0146135091781616,0.00269317626953125,0.00628399848937988,NA,28,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n200p1000",200,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,261429160,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.13,0.33,0.585,0.76,0.9,46,66.5,0,200,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,261429197,TRUE,4,"viroli_gaussian_gibbs",0.405975937437687,0.63018060609719,0.242446925382778,1.08724784869826,0.97187806793827,0.618204495202594,1.38323338278597,0.852884095377613,0.561452118129635,NA,NA,0.10783691431294,NA,136.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31751542612483,0.910905613401894,0.376507807990553,0.899553920029227,-0.842961579983831,0.918355475607608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",4.05716102314723,35.818600455618,70.9707209453143,5.29493168530879,216.63578352413,4.05716102314723,31.9240262983341,9.29968412898171,698.019807517935,11.6371044520538,600.692048987637,19.5309588907886,817.601490314217,0.0685560703277588,0.0136394500732422,0.0216740369796753,0.00258350372314453,NA,0.000457048416137695,0.0185713768005371,0.0044180154800415,0.00584053993225098,NA,30,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,"n400p1000",400,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,332819182,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.145,0.334875,0.565,0.73525,0.8675,109,124,0,398,59049,NA,0,"normal",TRUE,1e-04,1e-04,0.05,332819219,TRUE,4,"viroli_gaussian_gibbs",0.848359314494709,0.87108058637538,0.604416120579553,0.550021061035898,0.53610858278728,0.833640380470379,0.390824887859969,0.979008769394869,0.196093462692401,NA,NA,0.078895116462419,NA,189.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291183066677589,0.400581924230584,0.0722063952083281,0.975988149975931,0.160587655322081,0.329375633607068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",3.17501567561565,28.6325588569427,56.4298451792045,9.88600590813056,163.802376778131,3.17501567561565,24.3789177005455,4.62857926200843,44.673658823079,3.65502147217154,72.2109795425607,3.55156690027364,58.7055726137053,0.0953025817871094,0.0270863771438599,0.0263949632644653,0.0043870210647583,NA,0.000560522079467773,0.0214784145355225,0.0082554817199707,0.00572359561920166,NA,30,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_gaussian_rep10_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
