"item","block","H","p","p_master","loading_seed","separation","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
15,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.43798002670519,0,0,0,0,0,0,0,0,0
16,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.19751647277735,0,0,0,0,0,0,2.27562036341988,0,0
17,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20516954408959,0,0,0,0,0,0,0,0,0
18,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12058361223899,0,0,0,0,0,0,0,0,0
19,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.92204874008894,0,0,0,0,0,0,0,0,0
20,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78055283986032,0,0,0,2.80330325849354,0,0,0,0,0
21,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.02715790690854,0,0,0,0,0,0,0,0,0
22,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.77204071544111,0,0,0,0,0,0,0,0,0
23,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.56679436611012,0,0,0,-2.54517924576066,0,0,0,0,0
24,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71574206906371,0,0,0,0,0,0,0,0,0
25,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.49728905432858,0,0,0,0,0,-2.51585192373022,0,0,0
26,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.85623800545,0,0,0,0,0,0,0,0,0
27,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51857285015285,0,0,0,0,0,0,0,0,0
28,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.99400719348341,0,0,0,2.50872747320682,0,0,0,0,0
29,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.88488119328395,0,0,0,0,0,0,0,0,0
30,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.02373236045241,0,0,0,0,0,0,-2.4522427523043,0,0
31,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.64565813355148,0,0,0,0,0,0,0,0,0
32,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.47458886355162,0,0,0,0,0,2.42257702630013,0,0,0
33,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.90964462468401,2.19418875779957,0,0,0,0,0,0,0,0
34,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05476657906547,0,0,0,0,0,0,0,0,0
35,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6507464570459,0,0,0,0,0,2.58334380295128,0,0,0
36,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.93790512019768,0,0,2.06121189449914,0,0,0,0,0,0
37,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.2951173579786,0,0,0,0,0,0,0,0,0
38,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.17753317439929,0,0,0,0,0,0,0,0,0
39,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05687183816917,0,0,0,0,0,-2.39098949753679,0,0,0
40,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98461762000807,0,0,0,0,2.88850215054117,0,0,0,0
41,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.79099404648878,0,0,0,0,0,0,0,2.31226553954184,0
42,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.46915814559907,0,0,0,0,0,0,0,0,0
43,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.52306809765287,0,0,0,0,0,0,0,0,0
44,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.61835342366248,0,0,0,-2.55114438058808,0,0,0,0,0
45,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.25959780067205,0,0,0,0,0,0,0,0,0
46,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20967056811787,0,0,0,0,0,0,0,0,0
47,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.66563286911696,0,-2.65473715309054,0,0,0,0,0,0,0
48,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.43305551051162,0,2.99853760632686,-2.11700505693443,0,0,0,0,0,0
49,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.08394748484716,0,0,0,0,2.89656481612474,0,0,0,0
50,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.66589486738667,0,0,0,0,0,0,0,0,0
51,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.5057356976904,0,0,0,0,0,0,0,0,0
52,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.3987986871507,0,0,0,0,0,0,-2.63963190931827,0,0
53,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.75329508259892,0,0,0,0,0,0,0,0,0
54,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.00517158978619,0,0,0,0,0,0,0,2.02264845347963,0
55,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20424036518671,0,0,0,0,0,0,0,-2.17982950806618,0
56,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.07968486449681,0,0,0,0,0,0,0,0,0
57,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.84759088931605,0,0,0,0,0,0,0,-2.58125953585841,0
58,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.55917934072204,-2.49193918006495,0,0,0,0,0,0,-2.93629727582447,0
59,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.39855189039372,0,-2.63917722390033,0,0,0,0,0,0,0
60,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.27098795305938,0,2.04769698344171,0,0,0,0,0,0,0
61,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.06672445591539,0,0,0,0,0,0,0,0,0
62,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.23501764959656,0,0,0,0,0,0,0,0,0
63,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.83806690061465,0,0,0,0,0,0,0,0,0
64,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.73470209934749,0,0,0,0,0,0,0,0,0
65,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.90591868944466,0,0,0,0,0,0,0,0,0
66,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51262638601474,0,0,0,0,0,0,2.56666888017207,0,0
67,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.70053597097285,-2.62329396302812,0,-2.77740461123176,2.2089542769827,0,0,0,0,0
68,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.89881160994992,0,0,0,0,0,0,0,0,0
69,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10897242790088,0,0,0,0,0,0,0,0,0
70,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.50030713248998,0,0,0,0,0,0,0,0,0
71,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.93500949325971,0,0,0,0,0,0,0,0,0
72,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.91675863321871,0,0,0,0,0,0,0,0,0
73,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.58875515428372,0,0,0,0,0,0,0,0,0
74,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.14557846123353,0,0,0,0,0,0,0,0,0
75,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.28643456078134,0,0,0,0,0,0,0,0,0
76,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.25069810007699,-2.91229804279283,0,0,0,0,0,0,0,0
77,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.93371413531713,0,0,0,0,0,0,0,0,0
78,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71275002299808,0,0,0,0,0,0,0,2.84649808565155,0
79,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.47311496338807,2.13776283385232,0,0,0,0,0,0,0,0
80,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.39883219636977,-2.20576879940927,0,0,0,0,0,0,0,0
81,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05778387677856,0,0,0,-2.15856564021669,0,0,0,0,0
82,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.74163366947323,0,0,0,0,0,0,0,0,0
83,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.76994118886068,0,0,0,0,0,0,0,0,0
84,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98164780507796,0,0,0,0,0,0,0,0,0
85,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.57819137815386,0,0,0,0,0,0,0,0,0
86,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51425483031198,0,0,0,-2.39767216774635,0,-2.76843454269692,0,0,0
87,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.54317677137442,0,0,0,0,0,0,0,0,0
88,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10587841272354,0,0,0,0,0,-2.0241808234714,0,0,0
89,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.11941105592996,0,0,0,0,0,0,0,0,0
90,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.41430348530412,0,0,0,0,0,2.47352912626229,0,0,0
91,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.57657022355124,0,0,0,0,0,0,0,0,0
92,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12040855945088,0,0,0,0,0,0,0,0,0
93,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.21913677919656,0,0,0,0,0,2.35441048326902,0,0,0
94,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51893499935977,0,0,0,0,0,0,0,0,0
95,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.9162484635599,0,0,0,0,0,0,0,0,0
96,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.14231545757502,0,0,0,-2.80938991624862,0,0,0,0,0
97,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48724553640932,0,0,0,0,2.06045342655852,0,0,0,0
98,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.54951785784215,0,2.62741775903851,0,0,0,0,0,0,0
99,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78041870938614,0,0,0,0,0,0,0,0,0
100,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.89843862177804,0,0,0,0,0,0,0,0,0
101,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.19413767661899,0,2.66053069522604,0,0,0,0,0,0,0
102,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.56501455558464,0,0,0,0,0,0,0,0,0
103,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.91830949974246,0,0,0,0,0,0,0,0,0
104,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10437055048533,0,0,0,0,0,0,0,0,0
105,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.01661708205938,0,0,0,0,0,2.41963285650127,0,0,0
106,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.80502930609509,0,0,0,0,0,-2.91576378978789,0,0,0
107,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20712668728083,0,0,0,0,0,0,0,0,0
108,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.92973743774928,0,0,0,0,0,0,-2.77739567728713,0,0
109,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.99831328121945,0,0,0,0,0,0,0,0,0
110,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.10403163800947,0,0,0,0,0,0,0,0,0
111,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.69436544994824,0,0,0,0,0,0,0,0,0
112,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.26492799189873,0,0,0,0,0,0,0,0,0
113,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.65909022348933,0,0,0,0,0,0,0,2.63973523746245,0
114,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.53352619241923,0,0,0,0,0,0,0,0,0
115,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.82069222955033,0,0,0,0,0,0,0,0,0
116,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.43640355137177,0,0,0,0,0,0,0,0,0
117,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.97154769673944,0,0,0,0,0,0,0,0,0
118,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.19083433412015,0,0,0,0,0,0,2.94223878555931,0,0
119,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.90148221561685,0,0,0,0,0,0,0,0,0
120,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.55459190392867,0,0,0,0,0,0,0,0,2.00287246215157
121,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.43631006684154,0,0,0,0,0,0,0,0,0
122,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.18976482795551,0,0,0,0,0,0,0,0,0
123,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.91168722114526,0,0,0,0,0,0,0,0,0
124,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.18753034225665,0,0,0,0,0,0,0,0,0
125,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12428446253762,0,0,0,0,0,0,0,0,0
126,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48011530702934,0,0,0,0,0,0,0,0,0
127,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48138026124798,0,0,0,0,0,0,0,0,0
128,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.01227752957493,0,0,0,0,0,0,0,0,-2.52383592794649
129,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.43028816813603,0,0,2.57847072253935,0,-2.99016446829773,0,0,0,0
130,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.05372571852058,0,0,0,0,0,0,0,0,0
131,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.21487375092693,0,0,0,-2.3910901164636,0,0,0,0,0
132,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.24008098826744,0,0,0,0,0,-2.78828164027072,0,0,0
133,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.76445313310251,0,0,2.45281290542334,0,0,0,0,0,-2.66190398903564
134,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.84999206266366,0,0,0,0,0,0,0,0,0
135,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.5736547796987,0,0,0,0,0,0,0,0,0
136,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48422462935559,0,-2.71149051724933,0,0,0,0,0,2.85150509909727,0
137,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.48051381483674,0,0,0,0,0,0,0,0,0
138,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.32819541008212,0,0,-2.23588974238373,0,0,0,0,0,0
139,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20019638282247,0,0,0,0,0,0,0,0,0
140,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.47939642868005,2.9995974584017,0,0,0,0,0,0,0,0
141,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.32364870421588,0,0,2.66656007454731,0,0,0,0,0,0
142,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.89856516895816,0,0,0,0,0,0,0,0,0
143,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.65721949096769,0,0,0,0,-2.28680443181656,0,0,0,0
144,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.66723197652027,0,0,0,0,0,0,0,0,0
145,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98979708366096,0,0,0,0,0,0,0,0,0
146,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.1485069997143,0,0,0,0,0,0,0,0,0
147,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.69727103179321,0,0,0,0,0,0,0,2.99722958309576,0
148,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.6777631607838,0,0,0,0,0,0,0,0,0
149,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40669299429283,0,0,0,0,0,0,0,0,0
150,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.93504004133865,0,0,-2.41958973021246,0,0,0,0,0,0
151,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.16355129843578,0,-2.06662902631797,0,0,0,0,0,0,0
152,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40340806357563,0,0,0,0,0,0,0,0,-2.85984205966815
153,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.65921645937487,0,0,0,0,0,0,0,0,0
154,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.40418810094707,0,0,0,0,0,0,0,0,0
155,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20595691911876,0,0,0,0,0,0,0,0,0
156,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.51219862955622,0,0,0,0,0,2.34098935034126,0,0,0
157,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.56188523001038,0,0,0,0,0,0,0,0,0
158,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.15316893905401,0,0,0,0,0,-2.15435667568818,0,0,0
159,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.36966917733662,0,0,0,0,0,0,0,0,0
160,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.8409945005551,0,0,0,0,0,0,0,0,0
161,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.24977414566092,0,0,0,0,0,0,0,0,0
162,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.33462019986473,0,0,0,0,0,0,0,2.2618307156954,-2.74575175321661
163,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.95488718664274,0,0,0,0,0,0,0,0,0
164,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.98230570065789,0,0,0,0,0,0,0,0,0
165,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.30300120287575,0,0,0,0,0,-2.66575711243786,0,0,0
166,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.17342063598335,2.00431793322787,0,0,0,0,0,0,0,0
167,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.96092935395427,0,0,0,0,2.49487599916756,0,0,0,0
168,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.76691029360518,0,0,0,0,0,0,0,0,0
169,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.69853813387454,0,0,0,0,0,0,0,0,0
170,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71311442437582,0,0,0,0,0,0,0,0,0
171,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.35945786512457,0,0,0,0,0,0,0,0,0
172,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12012685509399,0,0,0,0,0,0,0,0,0
173,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.36538484552875,0,0,0,0,0,0,0,-2.75938070006669,0
174,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.28079602727666,0,0,0,0,0,0,0,0,0
175,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.32260784623213,0,0,0,0,0,0,0,0,0
176,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.49418161134236,0,0,0,0,0,0,-2.70266315154731,0,0
177,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.30321254231967,0,0,0,0,0,0,2.89017562242225,0,2.87615124811418
178,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.81709963758476,0,0,0,0,0,0,0,0,0
179,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.13139862893149,0,0,0,0,0,0,0,0,0
180,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.5309539292939,0,0,0,0,0,0,0,0,0
181,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.06624737917446,0,0,0,0,0,0,0,0,0
182,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.66388306370936,0,0,0,0,0,0,0,0,0
183,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.71099840919487,0,0,0,0,0,-2.62122300709598,0,0,0
184,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.39658186049201,0,0,0,0,0,0,0,0,0
185,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.56230927444994,0,0,0,0,0,0,0,0,0
186,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12198195257224,0,0,0,0,0,0,0,0,0
187,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.01004930539057,0,2.33722923556343,0,-2.74353978852741,0,0,0,0,0
188,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.2680331969168,0,0,0,0,0,2.27268917113543,0,0,0
189,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.81877695396543,0,0,0,0,-2.77490958361886,0,0,0,0
190,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.81897758925334,0,0,-2.58678356092423,0,0,0,0,0,0
191,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.21506496635266,0,0,0,0,0,0,0,0,0
192,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.88192554237321,0,0,0,0,0,0,0,0,0
193,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.12041895324364,0,0,0,0,0,0,0,0,0
194,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.79576938715763,0,0,0,0,0,0,0,0,0
195,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.75438531883992,0,0,0,0,0,0,0,0,0
196,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.25226878677495,0,0,0,0,0,0,0,0,-2.37044114922173
197,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.91729788458906,0,0,0,0,0,0,0,0,0
198,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.38321159197949,0,0,0,0,0,0,0,0,0
199,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.78291331999935,-2.14217265066691,0,0,0,0,0,0,0,0
200,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.20671035908163,0,0,0,0,0,0,0,0,0
201,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.73486173409037,0,0,0,0,2.82818589056842,0,-2.44193487963639,0,0
202,1,10,1500,2000,21272531,2,"ifeval_min30",2,3,2,3,0.05,2.16586006921716,0,0,0,0,0,0,-2.82723320042714,2.1243994391989,0
