"item_id","F1","F2","F3"
"ifeval_20260421T021146Z_29",1.18472124308765,0,0
"ifeval_20260421T021146Z_290",0,0,0
"ifeval_20260421T021146Z_291",0.57933861899636,0,0
"ifeval_20260421T021146Z_292",0,1.54529857582293,0
"ifeval_20260421T021146Z_293",0,1.62234117814518,0
"ifeval_20260421T021146Z_294",1.01438399148767,0,0
"ifeval_20260421T021146Z_295",0,0,0
"ifeval_20260421T021146Z_296",0.890276125289628,0,0
"ifeval_20260421T021146Z_297",0,0.911432890869456,0
"ifeval_20260421T021146Z_298",0.825036539635877,0,0
"ifeval_20260421T021146Z_299",1.19086047376807,0,0
"ifeval_20260421T021146Z_3",1.04430145899061,0,0
"ifeval_20260421T021146Z_30",0.690832768470959,0,0
"ifeval_20260421T021146Z_300",0.642221700190281,0,0
"ifeval_20260421T021146Z_301",0.640795641514206,0,0
"ifeval_20260421T021146Z_302",1.21891778914291,0,0
"ifeval_20260421T021146Z_303",0.772088358786725,0,0
"ifeval_20260421T021146Z_304",1.16719716544939,0,0
"ifeval_20260421T021146Z_305",0.635249757589831,0,0
"ifeval_20260421T021146Z_306",1.03918126405105,0,0
"ifeval_20260421T021146Z_307",0.680955151912601,0,0
"ifeval_20260421T021146Z_308",0.585175996130835,0,0
"ifeval_20260421T021146Z_309",0,0,0
"ifeval_20260421T021146Z_31",0,0,0
"ifeval_20260421T021146Z_310",0.737529465676825,0,0
"ifeval_20260421T021146Z_311",0,0,0
"ifeval_20260421T021146Z_312",0.71460161381155,0,0
"ifeval_20260421T021146Z_313",0.65463367413604,0,0
"ifeval_20260421T021146Z_314",0,0,0
"ifeval_20260421T021146Z_315",0.946192594820265,0,0
"ifeval_20260421T021146Z_316",0,0,0
"ifeval_20260421T021146Z_317",0,0,0
"ifeval_20260421T021146Z_318",0.968646982168184,0,0
"ifeval_20260421T021146Z_32",0.67671155047665,0,0.528089696894674
"ifeval_20260421T021146Z_320",0.65009031443505,0,0
"ifeval_20260421T021146Z_321",0.670422937261074,0,0
"ifeval_20260421T021146Z_322",1.05174378878493,0,0
"ifeval_20260421T021146Z_323",1.12260985856299,0,0
"ifeval_20260421T021146Z_324",1.09047531106419,0,0
"ifeval_20260421T021146Z_325",0.538069422107785,0,0
"ifeval_20260421T021146Z_326",0.582320787966815,0,0
"ifeval_20260421T021146Z_327",1.0493612648056,0,0
"ifeval_20260421T021146Z_328",0,1.547317310669,0
"ifeval_20260421T021146Z_329",0.87675532262096,0,0
"ifeval_20260421T021146Z_33",0.719331888813349,0,0
"ifeval_20260421T021146Z_330",0.658057588685916,0,0
"ifeval_20260421T021146Z_331",0,0,0
"ifeval_20260421T021146Z_332",0.515382441263187,0,0.522214032156398
"ifeval_20260421T021146Z_333",0.672005864533183,0,0
"ifeval_20260421T021146Z_334",0.60829570316713,0,0
"ifeval_20260421T021146Z_335",0.82148250178141,0,0
"ifeval_20260421T021146Z_337",0,0,0
"ifeval_20260421T021146Z_338",0.732395183529433,0,0
"ifeval_20260421T021146Z_339",0.896787166119364,0,0
"ifeval_20260421T021146Z_34",1.08830962637386,0,0
"ifeval_20260421T021146Z_341",0.569591117592257,0,0
"ifeval_20260421T021146Z_342",0.539679097963729,0,0
"ifeval_20260421T021146Z_343",0.870598525652479,0,0.519526658613169
"ifeval_20260421T021146Z_344",1.01238012839618,0,0
"ifeval_20260421T021146Z_345",0.729108110305287,0,0
"ifeval_20260421T021146Z_346",1.29198963343243,0,0
"ifeval_20260421T021146Z_347",0,0,0
"ifeval_20260421T021146Z_348",0,1.55617451625568,0
"ifeval_20260421T021146Z_35",0.97467282101232,0,0
"ifeval_20260421T021146Z_350",0.865866543525443,0,0.651420979213909
"ifeval_20260421T021146Z_351",0,0,0
"ifeval_20260421T021146Z_352",1.39394729438638,0,0
"ifeval_20260421T021146Z_353",0.791323914239001,0,0
"ifeval_20260421T021146Z_354",0,0,0
"ifeval_20260421T021146Z_355",0,0,0.504024812912762
"ifeval_20260421T021146Z_356",0.658162581125975,0,0
"ifeval_20260421T021146Z_357",1.18245279654276,0,0
"ifeval_20260421T021146Z_358",0,0,0
"ifeval_20260421T021146Z_359",0.881841086189504,0,0
"ifeval_20260421T021146Z_36",0.861616915297801,0,0
"ifeval_20260421T021146Z_360",0.795446987275805,0,0
"ifeval_20260421T021146Z_361",0.815651810170205,0,0
"ifeval_20260421T021146Z_362",1.29287162364293,0,0
"ifeval_20260421T021146Z_363",1.07923609627584,0,0
"ifeval_20260421T021146Z_364",0,0,0
"ifeval_20260421T021146Z_365",0.550057735096074,0,0
"ifeval_20260421T021146Z_366",1.05659859078903,0,0
"ifeval_20260421T021146Z_367",0.806411572195375,0,0
"ifeval_20260421T021146Z_368",0.870849214579345,0,0
"ifeval_20260421T021146Z_369",0,0,0
"ifeval_20260421T021146Z_37",0.551950897640226,0,0
"ifeval_20260421T021146Z_370",0,0,0
"ifeval_20260421T021146Z_371",0.909462521220425,0,0
"ifeval_20260421T021146Z_372",0,0,0
"ifeval_20260421T021146Z_373",1.00456706338435,0,0
"ifeval_20260421T021146Z_374",0.723375424173597,0,0
"ifeval_20260421T021146Z_375",0,0,0
"ifeval_20260421T021146Z_376",1.01789456814449,0,0
"ifeval_20260421T021146Z_378",0.902956221483834,0,0
"ifeval_20260421T021146Z_379",0,0,0
"ifeval_20260421T021146Z_38",0.76533975324001,0,0
"ifeval_20260421T021146Z_380",0.572562448485193,0,0
"ifeval_20260421T021146Z_381",0.804001926284101,0,0
"ifeval_20260421T021146Z_382",1.14557616279902,0,0
"ifeval_20260421T021146Z_383",1.23172938561127,0,0
"ifeval_20260421T021146Z_385",1.24768758495647,0,0
"ifeval_20260421T021146Z_387",0,0,0
"ifeval_20260421T021146Z_389",0.699041561123939,0,0
"ifeval_20260421T021146Z_39",0.851347685193043,0,0
"ifeval_20260421T021146Z_390",0.774596839984313,0,0
"ifeval_20260421T021146Z_391",1.25529806019328,0,0
"ifeval_20260421T021146Z_392",0.858656545917192,0,0
"ifeval_20260421T021146Z_394",0.754193183091533,0,0
"ifeval_20260421T021146Z_395",0,0,0
"ifeval_20260421T021146Z_396",1.0091313314748,0,0
"ifeval_20260421T021146Z_397",1.12207433958488,0,0
"ifeval_20260421T021146Z_398",0,0,0
"ifeval_20260421T021146Z_399",0.943829765063639,0,0
"ifeval_20260421T021146Z_4",1.13840974876836,0,0
"ifeval_20260421T021146Z_40",1.13656970394977,0,0
"ifeval_20260421T021146Z_400",0.87132289208524,0,0
"ifeval_20260421T021146Z_401",0.907213941265988,0,0
"ifeval_20260421T021146Z_402",0.775265809612578,0,0
"ifeval_20260421T021146Z_403",0.850658856133383,0,0
"ifeval_20260421T021146Z_404",0.921460118489686,0,0
"ifeval_20260421T021146Z_405",0.541900508406562,0,0
"ifeval_20260421T021146Z_406",1.0062929703103,0,0
"ifeval_20260421T021146Z_407",0,1.39739312198106,0
"ifeval_20260421T021146Z_408",0.889208977045208,0,0
"ifeval_20260421T021146Z_409",0,1.6457015564614,0
"ifeval_20260421T021146Z_41",1.21723185623328,0,0
"ifeval_20260421T021146Z_410",0,0,0
"ifeval_20260421T021146Z_411",0,0,0
"ifeval_20260421T021146Z_412",0,1.13033923721626,0
"ifeval_20260421T021146Z_413",0,0,0
"ifeval_20260421T021146Z_414",0.770687177700737,0,0
"ifeval_20260421T021146Z_415",0,0,0
"ifeval_20260421T021146Z_416",1.29986770571968,0,0
"ifeval_20260421T021146Z_417",0.897132254495396,0,0.57285820111106
"ifeval_20260421T021146Z_418",1.05592364746973,0,0
"ifeval_20260421T021146Z_419",0.862659034631775,0,0
"ifeval_20260421T021146Z_42",1.04858716247326,0,0
"ifeval_20260421T021146Z_420",1.11127653079949,0,0
"ifeval_20260421T021146Z_421",1.21598684250205,0,0
"ifeval_20260421T021146Z_422",0.539599741529743,0,0
"ifeval_20260421T021146Z_423",0.836233650066555,0,0
"ifeval_20260421T021146Z_424",1.10965466777776,0,0
"ifeval_20260421T021146Z_425",0,1.51694438188591,0
"ifeval_20260421T021146Z_426",0,0,0
"ifeval_20260421T021146Z_427",0.668214603999197,0,0
"ifeval_20260421T021146Z_428",0.877818653738048,0,0
"ifeval_20260421T021146Z_43",0.784965983583473,0,0
"ifeval_20260421T021146Z_430",0.871605046210288,0,0
"ifeval_20260421T021146Z_431",1.1210490163518,0,0
"ifeval_20260421T021146Z_432",0.682783979115849,0,0
"ifeval_20260421T021146Z_433",0.912308702816605,0,0.527889974874005
"ifeval_20260421T021146Z_435",1.24719286257946,0,0
"ifeval_20260421T021146Z_436",0.912549429125214,0,0
"ifeval_20260421T021146Z_437",0,0,0
"ifeval_20260421T021146Z_438",0.607183389599205,0,0
"ifeval_20260421T021146Z_439",0,0,0
"ifeval_20260421T021146Z_44",0,0,0
"ifeval_20260421T021146Z_440",0.758042822409667,0,0
"ifeval_20260421T021146Z_441",0.748613939918412,0,0
"ifeval_20260421T021146Z_442",0.788119135202688,0,0
"ifeval_20260421T021146Z_443",0,0,0
"ifeval_20260421T021146Z_444",0.60666670081237,0,0
"ifeval_20260421T021146Z_445",0,0,0
"ifeval_20260421T021146Z_446",0.900779393990618,0,0
"ifeval_20260421T021146Z_447",0.952576948072569,0,0
"ifeval_20260421T021146Z_449",0.536721576944609,0,0
"ifeval_20260421T021146Z_45",0.859427931677762,0,0
"ifeval_20260421T021146Z_450",0.714365428099225,0,0
"ifeval_20260421T021146Z_451",0,0,0
"ifeval_20260421T021146Z_452",0,0,0
"ifeval_20260421T021146Z_453",0.695473472753608,0,0
"ifeval_20260421T021146Z_454",0,0,0
"ifeval_20260421T021146Z_455",0.718905790862481,0,0
"ifeval_20260421T021146Z_456",0.620064008714141,0,0
"ifeval_20260421T021146Z_457",0.712450553000254,0,0
"ifeval_20260421T021146Z_458",0,0,0
"ifeval_20260421T021146Z_459",0.808678415725583,0,0
"ifeval_20260421T021146Z_46",0,0,0
"ifeval_20260421T021146Z_460",0,0,0
"ifeval_20260421T021146Z_462",0.53109136207161,0,0
"ifeval_20260421T021146Z_464",0.68159572374042,0,0
"ifeval_20260421T021146Z_465",0,1.42837868562551,0
"ifeval_20260421T021146Z_466",0,0,1.11572341247304
"ifeval_20260421T021146Z_467",0,0,0.586290280728415
"ifeval_20260421T021146Z_468",0,0,0
"ifeval_20260421T021146Z_469",0,0,0
"ifeval_20260421T021146Z_47",0.946694776204202,0,0
"ifeval_20260421T021146Z_470",1.06695259597252,0,0
"ifeval_20260421T021146Z_471",0.696656311014004,0,0
"ifeval_20260421T021146Z_472",0.587305655317406,0,0
"ifeval_20260421T021146Z_473",0.691215078982071,0,0
"ifeval_20260421T021146Z_474",1.00626318197278,0,0
"ifeval_20260421T021146Z_475",0,0,0
"ifeval_20260421T021146Z_476",0,0,0
"ifeval_20260421T021146Z_477",0,0,0
"ifeval_20260421T021146Z_478",0.570502284413069,0,0
"ifeval_20260421T021146Z_479",0.751492133356138,0,0
"ifeval_20260421T021146Z_48",0,0,1.04355227844706
"ifeval_20260421T021146Z_480",0.913651939661041,0,0
"ifeval_20260421T021146Z_481",0.752654454121879,0,0
"ifeval_20260421T021146Z_482",0.936173181976027,0,0
"ifeval_20260421T021146Z_483",0.659429194224856,0,0.613941079956477
"ifeval_20260421T021146Z_484",0.832722583894757,0,0
"ifeval_20260421T021146Z_485",0.811389489182372,0,0
"ifeval_20260421T021146Z_486",0.78927928679109,0,0
"ifeval_20260421T021146Z_487",0,0.651967118201906,0
"ifeval_20260421T021146Z_488",1.30012223824549,0,0
"ifeval_20260421T021146Z_489",0,0,0
"ifeval_20260421T021146Z_49",0,0,0.79082616655407
"ifeval_20260421T021146Z_490",0.548747298739928,0,0.809470737822311
"ifeval_20260421T021146Z_491",0.717718443448313,0,0
"ifeval_20260421T021146Z_492",0.681025417819269,0,0
"ifeval_20260421T021146Z_493",0.767721002053088,0,0
"ifeval_20260421T021146Z_494",0.738822092816785,0,0
"ifeval_20260421T021146Z_495",0,1.10583438062045,0
"ifeval_20260421T021146Z_496",0,0,0
"ifeval_20260421T021146Z_497",0.814033488267933,0,0
"ifeval_20260421T021146Z_498",0,0.680742982892439,0
"ifeval_20260421T021146Z_499",0.694254211791932,0,0
"ifeval_20260421T021146Z_5",0.840630443042504,0,0
"ifeval_20260421T021146Z_50",0,0,0
"ifeval_20260421T021146Z_500",0.696380035490243,0,0
"ifeval_20260421T021146Z_501",0,0,0
"ifeval_20260421T021146Z_502",0.859140434871557,0,0.594129651244372
"ifeval_20260421T021146Z_504",0,0,0
"ifeval_20260421T021146Z_505",0.718408512465053,0,0
"ifeval_20260421T021146Z_506",1.10730345813584,0,0
"ifeval_20260421T021146Z_507",0.864883873418129,0,0
"ifeval_20260421T021146Z_508",0.727752997237206,0,0
"ifeval_20260421T021146Z_509",0.690165540019972,0,0.582520890784258
"ifeval_20260421T021146Z_51",0.822914887851658,0,0
"ifeval_20260421T021146Z_510",1.03723264095664,0,0
"ifeval_20260421T021146Z_511",0,1.0231118216305,0
"ifeval_20260421T021146Z_512",0.603883701668839,0,0
"ifeval_20260421T021146Z_513",1.09479986383043,0,0
"ifeval_20260421T021146Z_514",0.991407155013089,0,0
"ifeval_20260421T021146Z_515",0.795888437032503,0,0
"ifeval_20260421T021146Z_516",0.672575176982628,0,0
"ifeval_20260421T021146Z_517",0,0,0
"ifeval_20260421T021146Z_518",0.728888593570859,0,0
"ifeval_20260421T021146Z_519",0,1.46058618656405,0
"ifeval_20260421T021146Z_520",1.08891655674285,0,0
"ifeval_20260421T021146Z_521",0.917301804118668,0,0
"ifeval_20260421T021146Z_522",0.626527189239199,0,0
"ifeval_20260421T021146Z_523",0.741478083647992,0,0
"ifeval_20260421T021146Z_524",0.624997691924234,0,0
"ifeval_20260421T021146Z_525",1.3558827492237,0,0
"ifeval_20260421T021146Z_526",0,0,0
"ifeval_20260421T021146Z_527",0.886076966893154,0,0
"ifeval_20260421T021146Z_528",0,0,0
"ifeval_20260421T021146Z_529",0.577793429394994,0,0
"ifeval_20260421T021146Z_530",0.585505542445693,0,0
"ifeval_20260421T021146Z_531",0.823945113938803,0,0
"ifeval_20260421T021146Z_532",0.638898939352963,0,0
"ifeval_20260421T021146Z_533",0.679395832263182,0,0
"ifeval_20260421T021146Z_534",0.65695069676824,0,0
"ifeval_20260421T021146Z_535",0.552136369531483,0,0
"ifeval_20260421T021146Z_536",0,0,0
"ifeval_20260421T021146Z_537",0.826421505493998,0,0
"ifeval_20260421T021146Z_538",0.862911432616353,0,0
"ifeval_20260421T021146Z_539",0,0,0
"ifeval_20260421T021146Z_54",0,0,0
"ifeval_20260421T021146Z_540",0.877244970128862,0,0
"ifeval_20260421T021146Z_55",0.601427559386204,0,0
"ifeval_20260421T021146Z_56",1.06707584808798,0,0
"ifeval_20260421T021146Z_58",0.984078048852322,0,0
"ifeval_20260421T021146Z_59",0.541652754225443,0,0.545184861340303
"ifeval_20260421T021146Z_6",1.41015486959823,0,0
"ifeval_20260421T021146Z_60",0,0,0
"ifeval_20260421T021146Z_61",0.543321764230589,0,0
"ifeval_20260421T021146Z_63",0.88146680906169,0,0
"ifeval_20260421T021146Z_64",1.34598635383885,0,0
"ifeval_20260421T021146Z_65",0.993191366252825,0,0
"ifeval_20260421T021146Z_66",0.980339008222648,0,0
"ifeval_20260421T021146Z_67",0.806907567068523,0,0
"ifeval_20260421T021146Z_68",1.00483795131192,0,0
"ifeval_20260421T021146Z_69",0,1.11462247728313,0
"ifeval_20260421T021146Z_7",0.836632668760038,0,0
"ifeval_20260421T021146Z_71",0.820600248055919,0,0
"ifeval_20260421T021146Z_72",0,0,0
"ifeval_20260421T021146Z_73",0.911057569928764,0,0
"ifeval_20260421T021146Z_74",0.706713191443364,0,0
"ifeval_20260421T021146Z_75",0,0,0
"ifeval_20260421T021146Z_76",0,0,0
"ifeval_20260421T021146Z_77",0.580524144311921,0,0
"ifeval_20260421T021146Z_79",0,0,0
"ifeval_20260421T021146Z_8",1.04511299804201,0,0
"ifeval_20260421T021146Z_80",0.75788334694272,0,0.927401615268352
"ifeval_20260421T021146Z_81",0.779897224601902,0,0
"ifeval_20260421T021146Z_82",0.702974254388175,0,0
"ifeval_20260421T021146Z_83",0.545389444466382,0,0
"ifeval_20260421T021146Z_84",1.3400244445863,0,0
"ifeval_20260421T021146Z_86",0,0,0
"ifeval_20260421T021146Z_87",0,0.655827164198852,0
"ifeval_20260421T021146Z_88",1.02692437098144,0,0
"ifeval_20260421T021146Z_89",0.922840878710179,0,0
"ifeval_20260421T021146Z_9",0.712539747119824,0,0.69522647175411
"ifeval_20260421T021146Z_90",0,0,0
"ifeval_20260421T021146Z_91",0,0,0
"ifeval_20260421T021146Z_92",0,0,0
"ifeval_20260421T021146Z_93",0,0,0
"ifeval_20260421T021146Z_94",0.884225179492502,0,0
"ifeval_20260421T021146Z_95",0,0,1.14971372479129
"ifeval_20260421T021146Z_96",0.772040846592577,0,0
"ifeval_20260421T021146Z_97",0.56826621800755,0,0
