"method","H_true","G_true","n","p","block_size_mode","loading_strength","cross_loading_prob","n_result_rows","factor_score_rmse_mean","factor_score_rmse_sd","factor_score_rmse_n","lambda_rmse_mean","lambda_rmse_sd","lambda_rmse_n","alpha_rmse_mean","alpha_rmse_sd","alpha_rmse_n","marginal_mu_rmse_mean","marginal_mu_rmse_sd","marginal_mu_rmse_n","marginal_var_rmse_mean","marginal_var_rmse_sd","marginal_var_rmse_n","marginal_weight_rmse_mean","marginal_weight_rmse_sd","marginal_weight_rmse_n","seconds_mean","seconds_sd","seconds_n"
"independent_marginal_mixture",5,"3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.148756679023052,0.0139530812226707,25,0.511457892252868,0.0113143976780557,25,0.347734122520827,0.0537607160566787,25,0.2791944385242,0.0531785420606053,25,0.236946883311337,0.030241093949614,25,0.133449879189818,0.0443533803575584,25,5.78148,2.15568769228445,25
"independent_marginal_mixture",5,"3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.181284672994305,0.0206722651406868,25,0.523257968634628,0.0120423922577941,25,0.387198000438494,0.0728208187608434,25,0.303584153351198,0.0434703777072993,25,0.256270899355876,0.0207290607147151,25,0.141807363829959,0.0364597702426862,25,5.39704,1.71565530434681,25
"independent_marginal_mixture",5,"3-3-3-3-3",100,1500,"ifeval_min30","strong",0.05,25,0.178072535128075,0.0166957595629311,25,0.526095183073507,0.0102139126254525,25,0.393886042544034,0.0794520350541468,25,0.326102388809703,0.0561758194238356,25,0.268034002419019,0.0190301625731397,25,0.146007185433753,0.0470810896899593,25,6.94912,2.13832322003324,25
"independent_marginal_mixture",5,"3-3-3-3-3",100,2000,"ifeval_min30","strong",0.05,25,0.172022589845206,0.0197264504320598,25,0.523680343338087,0.0124902032993913,25,0.38712038083791,0.0796969408532262,25,0.300594167204379,0.0429398161702258,25,0.260070087587942,0.0170875746779412,25,0.144351979567544,0.0346452913722231,25,8.17104,2.46125211156165,25
"independent_marginal_mixture",5,"3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.130004874148026,0.00782084677239521,25,0.363166440601818,0.00877225394988581,25,0.26202952840746,0.0491579539587436,25,0.0898395593994651,0.0331789687918343,25,0.0617594619688809,0.0162890297018128,25,0.0383601457456997,0.00750152384636809,25,8.94132,2.73402201771188,25
"independent_marginal_mixture",5,"3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.142915848621403,0.0128699257290577,25,0.374077190018764,0.00983282089442097,25,0.308317216117827,0.0661714895253676,25,0.115328934192522,0.0511443862564083,25,0.0873592625288608,0.0245056622500517,25,0.0386014954725931,0.0102726586411017,25,10.33692,2.47571228673016,25
"independent_marginal_mixture",5,"3-3-3-3-3",200,1500,"ifeval_min30","strong",0.05,25,0.144799871881818,0.0130639735898747,25,0.383839182703322,0.00804937015975105,25,0.288589182557893,0.063258209924426,25,0.117609145210904,0.0468125562967373,25,0.0923517156532226,0.0278026364262332,25,0.0420005337732837,0.0276538025835921,25,13.3562,3.24634966796041,25
"independent_marginal_mixture",5,"3-3-3-3-3",200,2000,"ifeval_min30","strong",0.05,25,0.143428510639452,0.0103705828972156,25,0.383361811692213,0.00831569108456871,25,0.292422110823609,0.0526315522856279,25,0.11464952800431,0.0378114378708303,25,0.0861917499739241,0.0208710717712496,25,0.0431057495748157,0.0226625983000228,25,16.548,4.00271578639637,25
"independent_marginal_mixture",5,"3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.127796787882036,0.00352854372115603,25,0.326209906839761,0.00630006478444612,25,0.229284447817121,0.0288721155534262,25,0.0642332679806529,0.0108603349869945,25,0.0208012728811836,0.0031267678527152,25,0.0292724866999321,0.00566662493147595,25,17.90512,0.310805984498368,25
"independent_marginal_mixture",5,"3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.107604355115947,0.0029489743143274,25,0.322172461527024,0.00587324864536403,25,0.211700857142159,0.0338432823688807,25,0.0578236077349189,0.0107220056536294,25,0.0274650387731229,0.00355344901913036,25,0.0233547069456815,0.00761512006370395,25,29.73692,0.673745990711633,25
"independent_marginal_mixture",5,"3-3-3-3-3",400,1500,"ifeval_min30","strong",0.05,25,0.123005828325536,0.0104616982368241,25,0.334822143200733,0.00982245867675055,25,0.256868622635504,0.0525691800029635,25,0.075447239924691,0.0146615311375317,25,0.0375876362116925,0.0031956054134239,25,0.0268766471043484,0.0057827529088069,25,37.46728,0.71599025365806,25
"independent_marginal_mixture",5,"3-3-3-3-3",400,2000,"ifeval_min30","strong",0.05,25,0.123193337331974,0.00624031966226993,25,0.339242195653546,0.0062221188308116,25,0.261089300058545,0.0458984234270323,25,0.0711523668324365,0.0105333623128632,25,0.0361949110215122,0.00365238445063603,25,0.0254142736123754,0.00653589258717345,25,45.4414,0.422390715649228,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",100,500,"ifeval_min30","strong",0.05,25,0.140468688148061,0.00502835133785402,25,0.453316662307275,0.00225203640544256,25,0.395871858337695,0.0552858268655815,25,0.0916008499209633,0.0248809722118417,25,0.0497896059910864,0.00597496505161671,25,0.047121937851417,0.012727030990366,25,5.64916,1.87963776829473,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",100,1000,"ifeval_min30","strong",0.05,25,0.119624075041843,0.00397643809489592,25,0.449226013382462,0.00283559615967007,25,0.420376374504505,0.0481458139856949,25,0.0906101975512132,0.0221486212526134,25,0.068431138354942,0.00829713011240059,25,0.0474193913641982,0.0118039621445591,25,7.29228,2.31695363066822,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",100,1500,"ifeval_min30","strong",0.05,25,0.123817097306667,0.00822014003988558,25,0.451734705393047,0.00307996608994316,25,0.426603315198121,0.0582870233399361,25,0.0928532760405793,0.0128842630811818,25,0.0745175633078695,0.00567423516941147,25,0.0486173854943872,0.00685315974774941,25,8.01492,2.60048724472934,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",100,2000,"ifeval_min30","strong",0.05,25,0.131208310518714,0.0148546739935023,25,0.458004215018556,0.00359958448788718,25,0.427838407588114,0.0567849663470044,25,0.0943830256933396,0.025035881574732,25,0.0849889144221363,0.00779620198279125,25,0.0490290684747378,0.0131647886892536,25,9.09436,2.74512897207642,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",200,500,"ifeval_min30","strong",0.05,25,0.137200483613297,0.00226618191065481,25,0.327458463673724,0.00298735613302618,25,0.299434006554392,0.0374440388991964,25,0.0671637052789238,0.0171548906275393,25,0.0292437106296779,0.00293002895047127,25,0.0348089511414936,0.00888296734979631,25,9.39688,2.67512009574648,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",200,1000,"ifeval_min30","strong",0.05,25,0.111135475657105,0.00260336659957683,25,0.326667845774681,0.00311525087747658,25,0.315841884809628,0.0372241514093344,25,0.0642537117068164,0.0103613706530052,25,0.0383150095491823,0.00438723134071399,25,0.033754201990293,0.00548121485809702,25,13.02412,3.54249542836685,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",200,1500,"ifeval_min30","strong",0.05,25,0.105720743908963,0.00421897620877334,25,0.330623973542327,0.00225578760291544,25,0.324777609019392,0.042768641943388,25,0.0636078992595674,0.0120394459749742,25,0.0463124028852375,0.00411337543913782,25,0.0333349403492547,0.00652234548165654,25,16.23604,4.69082267553713,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",200,2000,"ifeval_min30","strong",0.05,25,0.105490640000632,0.00533777142542327,25,0.337712155322008,0.00262577805539591,25,0.315999594052452,0.0519777112764825,25,0.0643241522458387,0.0141146025272259,25,0.0514340857974762,0.00619232849739641,25,0.033600180329433,0.00769930864515365,25,19.16428,4.59611208450505,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",400,500,"ifeval_min30","strong",0.05,25,0.132667217022231,0.00166723076478205,25,0.287764027058483,0.00334999360067084,25,0.256916322526063,0.025113281575888,25,0.0478654019444297,0.0131628965275177,25,0.0193121641922719,0.00284543453468024,25,0.0242665597413073,0.00701843763951763,25,18.8464,0.507564774191433,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",400,1000,"ifeval_min30","strong",0.05,25,0.115154729065809,0.050057073114325,25,0.292915554893345,0.0197138976402049,25,0.261689427246013,0.0345848942724848,25,0.0555178323122452,0.037564842852676,25,0.0270660799313436,0.0277381496283407,25,0.0295820596706065,0.0217864424904871,25,31.941,0.727204350005324,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",400,1500,"ifeval_min30","strong",0.05,25,0.0934751897516965,0.00242666365572013,25,0.293842076461559,0.00155056435313903,25,0.270437667258969,0.034311348281861,25,0.0485845763669545,0.0112397285710792,25,0.0257203063130078,0.00327270037385463,25,0.0256352350085758,0.00599369192166922,25,40.731,0.673089951888552,25
"independent_marginal_mixture",10,"2-2-2-2-2-2-2-2-2-2",400,2000,"ifeval_min30","strong",0.05,25,0.0893496048688187,0.00320455510672572,25,0.300394185077628,0.00259804601541845,25,0.262976094932231,0.0328114209785236,25,0.0457449485046857,0.00875655860343826,25,0.0289998450623707,0.00364541076346679,25,0.0240338644426574,0.00469460164225282,25,49.38452,1.21990146869874,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.145598413531473,0.00450107723891282,25,0.451142450124802,0.00363422838385346,25,0.337080675173354,0.0375469893230837,25,0.285475691257509,0.041288026009312,25,0.242877722874458,0.0192122025353017,25,0.118674544688244,0.0367390755270732,25,11.93536,4.04606581426122,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.126242256022981,0.00885106786942046,25,0.45039512329381,0.00441081186196132,25,0.359429908130915,0.0476114063939245,25,0.23857334715911,0.0559995388129915,25,0.22711433856414,0.0299371228930149,25,0.090583710096174,0.0408144369412514,25,13.741,4.88878749452936,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",100,1500,"ifeval_min30","strong",0.05,25,0.133578144801997,0.0135984277702164,25,0.451950487084497,0.00391439086118924,25,0.366410004636061,0.0617442775929845,25,0.258905723991347,0.0474999821857779,25,0.253700107797343,0.0322981139812404,25,0.104172143616683,0.0352712304710536,25,13.02488,4.02387351027175,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",100,2000,"ifeval_min30","strong",0.05,25,0.155459772142753,0.038236767969142,25,0.46471300187528,0.00833514908839776,25,0.379275146889963,0.0695596710370947,25,0.266588629259718,0.0545850100504806,25,0.25884855089988,0.0369785511307942,25,0.103894684735956,0.0349075398567004,25,15.24008,8.85957422754239,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.140802076897615,0.0424055203165882,25,0.32591184173599,0.0162861831110765,25,0.260158146999608,0.0284640489287916,25,0.101860665677003,0.0384547791421674,25,0.070472059025869,0.0277405237187545,25,0.0437039927192708,0.0155541699935234,25,10.47012,2.9586696943052,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.108345862406537,0.00347742479086162,25,0.321864104550483,0.00362050639470118,25,0.266441684941487,0.0271451743166638,25,0.081059632056097,0.00970363604822593,25,0.0636803298680138,0.00435113750616304,25,0.0365677005081389,0.00571247915946511,25,14.39972,3.80729515229207,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",200,1500,"ifeval_min30","strong",0.05,25,0.101018063698499,0.00418109610735532,25,0.323902279872885,0.00403001081554031,25,0.275014411493293,0.0371493385970986,25,0.0833614347988851,0.0186358760508873,25,0.0696921169258271,0.0121312666059774,25,0.0350001361585205,0.00571507001760993,25,17.54172,4.48744405276174,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",200,2000,"ifeval_min30","strong",0.05,25,0.104169230161324,0.0119469570568285,25,0.330721630177926,0.00519794180665954,25,0.268098227040294,0.0309723580743258,25,0.0762062662525057,0.0105636801605473,25,0.0724222548150076,0.00569723009839889,25,0.0335503889489119,0.00518996339197754,25,20.7328,5.84445199883331,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.128259895191991,0.00166162883030006,25,0.284745324910915,0.0030213344095759,25,0.212945675091688,0.0226642228829583,25,0.0587626652100221,0.00888079201193287,25,0.0186940903703868,0.00165389236468727,25,0.0300693849856442,0.00385867409883745,25,20.02572,0.620342144841592,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.102016347828571,0.00158820258667917,25,0.285370548445932,0.00337493236504292,25,0.213090223864813,0.0334056558689543,25,0.0561573356696422,0.00946622796383234,25,0.0244454886659185,0.00123552469311148,25,0.0255928698419652,0.00447068517277421,25,33.43504,0.885125249140857,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",400,1500,"ifeval_min30","strong",0.05,25,0.100670699240323,0.0510744561601153,25,0.289438390893045,0.0150657758254456,25,0.218959452462304,0.0264542585929977,25,0.0554710788747538,0.0123039843908468,25,0.0323624612137308,0.0241592302813841,25,0.0256834830896005,0.00282044053910737,25,42.20496,0.659796526716128,25
"independent_marginal_mixture",10,"3-3-3-3-3-3-3-3-3-3",400,2000,"ifeval_min30","strong",0.05,25,0.0836575226719794,0.00367782295786998,25,0.292692184187774,0.00225925036923648,25,0.206860508863128,0.0229825260573257,25,0.0553478693463808,0.0105545438206546,25,0.030989111751982,0.00174784599937974,25,0.0257755218190659,0.00383324098291689,25,51.70228,1.10477439325864,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",100,500,"ifeval_min30","strong",0.05,25,0.390838589019486,0.197072815472805,25,0.692597763443665,0.170730257269117,25,0.484048016540229,0.0454615556656473,25,0.220113768730417,0.142240268143525,25,0.272200223541335,0.168216552821238,25,0.0593917012300581,0.0433264064239071,25,12.75012,0.327076993993769,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",100,1000,"ifeval_min30","strong",0.05,25,0.571470347992261,0.126929173475272,25,0.897647702382289,0.132788400756961,25,0.520279303124562,0.0673344757745567,25,0.333214713205402,0.27620434431811,25,0.347338959997035,0.112071736598981,25,0.0970643234037154,0.0631358042077675,25,52.03556,11.5253379671343,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",200,500,"ifeval_min30","strong",0.05,25,0.159590912946297,0.0662160575217917,25,0.395039360338921,0.053125711648248,25,0.371727227179787,0.0510884611332857,25,0.0773985554299307,0.0480656322356076,25,0.0582289883294301,0.0702609532975149,25,0.0356964731033208,0.0116695635932342,25,21.70164,0.456506469468579,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",200,1000,"ifeval_min30","strong",0.05,25,0.149047236251978,0.0565716208833213,25,0.387303789046434,0.0398531976999386,25,0.367960643054525,0.0504669057900484,25,0.0746560941708169,0.031352575236488,25,0.056275197785609,0.0501267651094816,25,0.0359173645011177,0.0115882465510448,25,76.57872,7.35841972686165,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",400,500,"ifeval_min30","strong",0.05,25,0.134447084305953,0.00311251455765209,25,0.256153937515165,0.0119675451825041,25,0.263777388511316,0.0247141909657471,25,0.0426020508348079,0.0124154816563672,25,0.0266225389564849,0.00346383266289694,25,0.0220087091685394,0.00685384462069442,25,40.44668,1.06086606600456,25
"viroli_gaussian_gibbs",5,"2-2-2-2-2",400,1000,"ifeval_min30","strong",0.05,25,0.109726150411263,0.00426540801801559,25,0.249493782008446,0.00902251928694449,25,0.262986496275969,0.0255107987187155,25,0.0422740263671238,0.0128198995418334,25,0.0232310397826529,0.00327410206094246,25,0.0220037323838362,0.0070214250614044,25,113.02876,11.2814158105266,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.669947259723181,0.107057419709438,25,1.02706841930214,0.121218930767229,25,0.467011989816315,0.0769678485147664,25,0.452144550240152,0.181541287316973,25,0.498347174959139,0.0406354087432058,25,0.0868123979695665,0.0329296422663251,25,12.96872,0.278543012836438,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.718761243196159,0.0642138957768146,25,1.10593634170289,0.0762751577481096,25,0.469267131180106,0.111968430693073,25,0.434563272632881,0.155993347015187,25,0.501062054157945,0.0286298190900711,25,0.083601301368749,0.0224788038258981,25,70.2346,98.6791285978617,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.441361039058498,0.144194060622564,25,0.616030481803494,0.15496106105842,25,0.311241953922799,0.0683610321797701,25,0.359707277151796,0.0877333561037223,25,0.451571192906013,0.0566634042429372,25,0.0767464055193658,0.0240559435356951,25,22.12236,0.47510006665263,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.468201738703851,0.111598248425657,25,0.640694186624817,0.131923612483534,25,0.308399161904054,0.062363538583567,25,0.394531120932993,0.23769167471923,25,0.446788784773306,0.0661052312971759,25,0.0722551869657253,0.0199760982430932,25,78.14768,9.84812643653604,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.201567634631612,0.0993715388186281,25,0.273768876368068,0.0997490010195473,25,0.206271110609241,0.0448732703716457,25,0.149966958941468,0.0754033349704202,25,0.170604893697126,0.0989248667924529,25,0.0404798718163448,0.0179480153643013,25,41.16344,1.07987113737396,25
"viroli_gaussian_gibbs",5,"3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.146896836846542,0.069403716871506,25,0.230884657542133,0.0527303368583599,25,0.206884171144229,0.0477222013586646,25,0.101415984070628,0.056204353811323,25,0.10205390886837,0.0782959736711103,25,0.0331679590532196,0.0147029337769251,25,114.69776,12.8496861546628,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",100,500,"ifeval_min30","strong",0.05,25,0.877296115628484,0.0489786551291229,25,1.16702129236406,0.0585727923663631,25,0.710647845236412,0.0866473152257997,25,0.581170206507656,0.235776378534667,25,0.581911148248443,0.0390354453657329,25,0.15537847572647,0.0664744820176813,25,15.93988,0.469123413044656,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",100,1000,"ifeval_min30","strong",0.05,25,0.904387434312344,0.0373523481409004,25,1.21812237370344,0.0588622079613343,25,0.792948495991524,0.125047045066881,25,0.567232226618631,0.217976207822283,25,0.592385739801859,0.0482732929690298,25,0.162618210928682,0.0656982071198384,25,61.60632,7.2446467634155,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",200,500,"ifeval_min30","strong",0.05,25,0.763208901079419,0.0531882953092933,25,0.919426664527787,0.0595343096798072,25,0.502417228265306,0.107802262000186,25,0.60103042091865,0.382490678585213,25,0.574075626441992,0.0475372479713159,25,0.129161611174679,0.057243634679403,25,26.70652,0.717828851468092,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",200,1000,"ifeval_min30","strong",0.05,25,0.756048399573011,0.066978392186494,25,0.919858921483466,0.0713344738424029,25,0.623872137279075,0.117427788635897,25,0.62521813272796,0.30273251123999,25,0.552428439870382,0.0514302740961403,25,0.155064298892103,0.0529556185773354,25,92.95916,11.3753847542255,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",400,500,"ifeval_min30","strong",0.05,25,0.643864757284471,0.0810093237465243,25,0.694301075362593,0.0701862053641537,25,0.303047640786666,0.0372065368852079,25,0.344552271849738,0.0740467678550725,25,0.466462195317516,0.0730069918162573,25,0.0783540569570474,0.0339186401431037,25,48.68228,1.27764492067762,25
"viroli_gaussian_gibbs",10,"2-2-2-2-2-2-2-2-2-2",400,1000,"ifeval_min30","strong",0.05,25,0.438556096605398,0.132932077979352,25,0.480389600616787,0.0982028814594116,25,0.289860894520553,0.0347691625795741,25,0.224027759429258,0.0793408930326695,25,0.304963491312425,0.113072459913487,25,0.0644780676460744,0.0275057621802566,25,136.00928,15.5498931173176,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",100,500,"ifeval_min30","strong",0.05,25,0.925765335961777,0.0424707935108426,25,1.28654480253216,0.0479773704222042,25,0.603852313254949,0.0622217541031032,25,0.741519476714366,0.213285952560403,25,0.556649978556316,0.0238719790927331,25,0.141173524188186,0.0234815939978424,25,16.17248,0.432539701453327,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",100,1000,"ifeval_min30","strong",0.05,25,0.952737725252511,0.0265876902360175,25,1.33170321298712,0.0595001418732335,25,0.627963528103918,0.107034205982415,25,0.789590866684513,0.192457893887992,25,0.565283409561212,0.0156036547348078,25,0.155933205004813,0.026862242794092,25,62.41436,7.90077513011645,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",200,500,"ifeval_min30","strong",0.05,25,0.848115385225468,0.0356059376339234,25,1.05861978712088,0.0670735653974085,25,0.502200970855482,0.0967170147167984,25,0.770720127408782,0.32882545621306,25,0.582018710058327,0.0285167323337107,25,0.121252721089688,0.0258140997378336,25,27.186,0.721100547774026,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",200,1000,"ifeval_min30","strong",0.05,25,0.859233976015167,0.0468641511045681,25,1.15431557508843,0.0869229110162032,25,0.591549134205665,0.0932370184221187,25,1.15661444231233,0.336538096137055,25,0.615928231034292,0.0597155010596565,25,0.174493843558676,0.0344787642056414,25,93.66096,10.9792593765093,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",400,500,"ifeval_min30","strong",0.05,25,0.738490120386356,0.0570616966971411,25,0.763341131380641,0.0557441195628711,25,0.261052575345431,0.0449586409172006,25,0.416055625820215,0.153787579707174,25,0.535120925638696,0.0370131344194043,25,0.0667588400803946,0.0156994202123807,25,49.56476,1.42409199960302,25
"viroli_gaussian_gibbs",10,"3-3-3-3-3-3-3-3-3-3",400,1000,"ifeval_min30","strong",0.05,25,0.641420091116317,0.0694356969716635,25,0.631308250120091,0.0691015497088634,25,0.24738487740684,0.0419216987071799,25,0.366946309351024,0.0643268888377441,25,0.488374515299431,0.03942351717933,25,0.0628582650478859,0.018375561972201,25,343.41516,1037.64164775742,25
"viroli_laplace_gibbs",5,"2-2-2-2-2",100,500,"ifeval_min30","strong",0.05,25,0.162259837258657,0.00760635894129926,25,0.438659161165032,0.00600274971608056,25,0.451970780223924,0.0709334665353134,25,0.0849834290389814,0.0233447078665469,25,0.0525612996524384,0.00515106412044367,25,0.044507801932336,0.0126930425734084,25,47.0698,0.410015650107814,25
