"item","block","H","p","p_master","loading_seed","block_size_mode","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","F1","F2","F3","F4","F5"
30,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.16465897415765,0,2.36880912212655,0,0
31,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.46843455545604,0,0,0,0
32,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.52632365492173,0,0,0,0
33,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.21990227955393,0,0,0,0
34,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.39176210947335,0,0,0,0
35,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.00967457890511,0,0,0,0
36,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.87745443801396,0,0,0,0
37,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.81395979202352,0,0,2.28257742524147,0
38,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.60477099544369,0,0,0,0
39,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.73459719587117,0,0,0,0
40,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.1287065281067,0,0,0,0
41,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.73559286328964,0,0,-2.138887881767,0
42,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.23118140990846,0,0,0,0
43,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.04568941006437,0,0,0,0
44,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.90996631490998,0,0,0,0
45,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.15278400573879,0,0,0,0
46,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.95222700247541,0,0,0,0
47,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.95402866113,0,0,0,0
48,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.04789732466452,0,0,0,0
49,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.21543852635659,0,0,0,0
50,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.40722127864137,0,0,0,0
51,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.95609531505033,0,0,0,0
52,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.14581705979072,0,0,0,0
53,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.97916927514598,0,0,0,0
54,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.2679344615899,0,0,0,0
55,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.30307942465879,0,0,0,0
56,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.82017940748483,0,0,0,0
57,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.68830352742225,0,0,0,0
58,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.92998463497497,0,2.21594117674977,0,0
59,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.15209008799866,0,0,0,0
60,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.46351503301412,0,0,0,0
61,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.42208953597583,0,0,0,0
62,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.31915178545751,0,0,0,0
63,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.64605719107203,0,0,2.68853724771179,0
64,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.83621402736753,0,0,0,0
65,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.37771770032123,0,0,0,0
66,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.20888809929602,0,0,0,-2.69835447054356
67,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.55860299663618,-2.6021706701722,0,0,0
68,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.40920642274432,0,0,0,0
69,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.84596419590525,0,0,0,0
70,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.31525120441802,0,2.11778744403273,0,0
71,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.50024810247123,0,0,0,0
72,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.6886569026392,0,0,0,0
73,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.25212758360431,0,0,0,0
74,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.25109101738781,0,0,-2.24035281175748,0
75,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.23851720825769,0,0,-2.63903620629571,0
76,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.98567861109041,0,0,0,0
77,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.19849125063047,0,0,0,0
78,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.1732380639296,0,0,0,0
79,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.50067093875259,0,0,0,0
80,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.5366135572549,0,0,0,0
81,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.95005378150381,0,0,0,0
82,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.21606243262067,0,0,0,0
83,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.87786677060649,0,0,0,0
84,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.01309548923746,0,0,2.87721885973588,0
85,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.76506352145225,0,0,0,0
86,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.63359459117055,0,0,0,0
87,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.60818077623844,0,0,0,0
88,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.97828690544702,0,0,0,0
89,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.45729622524232,0,0,0,0
90,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.25249126460403,0,0,0,0
91,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.74412250937894,0,0,0,0
92,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.54135559173301,0,0,0,0
93,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.28031461406499,0,0,0,0
94,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.06057817488909,0,2.45085399760865,0,0
95,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.52794901584275,0,0,0,0
96,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.35071373661049,0,0,0,0
97,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.12676157569513,0,0,0,0
98,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.24753459263593,0,0,0,0
99,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.26882765605114,0,-2.94595771818422,0,0
100,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.77735605160706,0,0,0,0
101,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.47245696745813,0,0,0,0
102,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.20138741261326,2.75967716053128,0,0,0
103,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.80438514100388,0,0,0,0
104,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.98068124148995,0,0,0,0
105,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.2522537750192,0,0,0,0
106,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.98164367279969,0,0,0,0
107,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.18472277000546,0,0,0,0
108,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.19259232701734,0,0,0,0
109,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.77890243544243,0,0,0,0
110,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.76557761966251,0,0,0,0
111,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.99860623735003,0,0,0,-2.61868723295629
112,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.34074678109027,0,0,0,0
113,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.58644085749984,0,0,0,0
114,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.40712654823437,0,-2.47217025747523,0,0
115,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.44334666547365,0,0,2.62786923535168,0
116,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.42581620602868,0,0,0,0
117,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.78078015544452,0,0,0,0
118,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43802859261632,0,0,0,0
119,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.49446486961097,0,0,0,0
120,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.67387422267348,0,0,0,0
121,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.37218482396565,0,0,0,0
122,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.08324012765661,-2.17067311471328,0,0,0
123,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.19968268764205,0,0,0,0
124,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.73439487046562,0,0,0,0
125,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.00404630089179,0,0,0,0
126,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.84178644511849,0,0,0,0
127,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.54008961981162,0,0,0,0
128,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.41902148583904,0,0,0,0
129,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.24852828402072,2.11538044852205,0,0,0
130,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.31153006944805,0,0,0,0
131,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.14533862564713,0,0,0,0
132,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.15385043015704,0,0,0,0
133,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43495758413337,0,0,0,0
134,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.75448935572058,2.85020146355964,0,0,0
135,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.25390224787407,0,0,0,0
136,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.79604176199064,0,0,0,0
137,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.186984826345,0,0,0,0
138,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.7614433018025,0,0,0,0
139,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.23865146632306,0,0,0,0
140,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.68888968601823,0,-2.59611717564985,0,0
141,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.11217472795397,0,0,0,0
142,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.51252193353139,0,0,0,0
143,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.75842049042694,-2.15743317478336,0,0,0
144,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.94145671301521,0,0,0,0
145,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43220799230039,0,0,0,0
146,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.63769137999043,0,0,0,0
147,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.02953347982839,0,0,0,0
148,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.65660656383261,0,2.51514335465617,0,0
149,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.27175035770051,-2.79573010560125,0,0,0
150,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.08170728664845,0,0,0,0
151,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.14837023080327,0,0,0,0
152,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.56053093797527,0,0,0,0
153,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.00668260385282,0,0,0,0
154,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.63278225786053,0,0,0,0
155,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.18088797014207,0,0,0,0
156,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.81015447597019,0,0,0,0
157,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.18032169691287,0,0,0,0
158,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.01414419850335,0,0,0,0
159,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.62367666652426,2.50478977523744,0,0,0
160,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.79676970234141,0,0,0,0
161,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.49142191419378,0,0,0,0
162,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.78716988209635,0,0,0,0
163,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.39938408276066,0,0,0,0
164,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.17856951081194,0,0,0,0
165,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.05853346083313,0,0,0,0
166,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.05902155977674,0,0,0,0
167,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.49646316515282,0,0,0,0
168,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.16862871381454,0,0,0,0
169,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.12037722207606,0,0,0,0
170,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.45237811794505,0,0,0,0
171,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43479134025984,0,0,0,0
172,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.58561425749213,0,0,0,0
173,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.46657693572342,0,0,0,0
174,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.36419199546799,0,0,0,0
175,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.56041998811997,0,0,0,0
176,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.35390879027545,0,0,0,0
177,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.29199819290079,0,0,0,0
178,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.64572216779925,0,0,0,0
179,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.26041554333642,0,0,0,0
180,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.39892336912453,0,0,0,0
181,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.56251367577352,0,0,0,0
182,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.67405309225433,0,0,0,0
183,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.0713091949001,0,0,0,0
184,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.7137488045264,-2.61657716846094,-2.64774463442154,0,0
185,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.06165388948284,0,0,0,0
186,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.61712103104219,0,0,0,0
187,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.02253386890516,0,0,0,0
188,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.02386612049304,0,0,0,0
189,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.76425531157292,2.28885311353952,0,2.49814305338077,0
190,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.81860136170872,0,0,-2.17730707349256,0
191,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.56420859671198,0,0,0,2.8620788352564
192,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.59579779370688,0,0,0,0
193,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.84351281123236,0,0,0,0
194,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.71493483264931,0,0,0,0
195,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.10724241379648,0,0,0,0
196,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.65653531462885,0,0,0,0
197,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.64968237210996,0,0,0,0
198,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.52613708842546,0,0,0,0
199,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.41923898016103,0,0,0,0
200,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.50878221681342,0,0,0,0
201,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.69095494202338,0,0,0,0
202,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.95893190801144,0,0,-2.39885888481513,0
203,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.83068043645471,0,0,0,0
204,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.65715621015988,0,0,0,2.2660814805422
205,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.9771475228481,0,0,0,0
206,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.77646864647977,0,0,0,0
207,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.97047411836684,0,0,0,0
208,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.20133668649942,0,0,0,0
209,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.18257719418034,0,0,0,0
210,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.45704943384044,0,0,0,0
211,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.26627191528678,0,0,0,0
212,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.91032459237613,0,0,0,0
213,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.90554856113158,0,0,0,0
214,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.29176117340103,0,0,0,0
215,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.21964859357104,0,0,0,0
216,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.08048191317357,0,2.63345076260157,0,0
217,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.6257941541262,0,0,0,0
218,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.18604651303031,0,0,0,0
219,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.1653366999235,0,0,0,0
220,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.13547367951833,0,0,0,0
221,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.76527574891225,2.75848314724863,0,0,0
222,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.5030471784994,0,0,0,0
223,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.44222477287985,0,0,0,0
224,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.00553001626395,-2.64127206197008,0,0,0
225,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.81704785046168,0,0,0,0
226,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43880921346135,0,0,0,0
227,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.37024972215295,0,0,0,0
228,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.13195868115872,0,0,0,0
229,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.72393136355095,0,0,-2.79462921386585,0
230,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.50064986036159,0,0,0,0
231,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.01643730304204,0,0,0,0
232,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.35383958765306,0,0,0,0
233,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.28371108626015,0,0,0,0
234,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.904399987543,0,0,0,0
235,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.04813362937421,0,0,0,-2.64848950784653
236,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.65634357579984,0,0,0,0
237,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.94362609041855,0,0,0,0
238,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.22415230795741,0,0,0,0
239,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.43480811291374,0,0,0,0
240,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.21089055459015,0,0,0,0
241,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.01996006909758,0,0,0,0
242,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.63344875001349,0,0,0,0
243,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.09639820246957,2.42631220351905,-2.30282458057627,0,0
244,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.92743170866743,0,0,0,0
245,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.87675940035842,0,0,0,0
246,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.44164196541533,0,0,0,0
247,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.60157985193655,0,0,0,0
248,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.56573537690565,0,0,0,0
249,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.09339408925734,0,0,0,0
250,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.85817919275723,0,0,0,0
251,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.0960817548912,0,0,0,0
252,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.77395387878641,0,0,0,0
253,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.28335860441439,0,0,0,0
254,1,5,2000,2000,20771531,"ifeval_min30",2,3,2,3,0.05,2.33060761238448,0,0,0,0
