"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","stable_scenario_seeds","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","viroli_normalize_each_draw","viroli_min_scale","canonical_min_scale","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","refine_normalize_factor_scale","refine_normalize_factor_location","refine_factor_score_bound","canonical_normalize_ours","store_refinement_step_history","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_convergence_reason","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep17_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G3-3-3-3-3_sep2",17,"n100p1000",100,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,2052149511,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.09,0.25,0.59,0.79,0.91,17,31,0,73,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,2052149548,TRUE,4,"viroli_laplace_gibbs",0.991471654020991,0.953289414130883,0.980978282540466,0.12994662380546,0.196356212901224,0.958178498525607,0.205638470413512,0.949305243264631,0.258530584218255,NA,NA,0.0831055151154981,0.255555137797496,163.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298025040923448,0.390592058773006,0.0792058444964315,0.986371558638881,0.582883713886519,-0.189120935495112,0.298025040923448,0.390592058773006,0.986371558638882,0.612883784917032,-0.181367514356314,0.00222273262827121,0.422349128981673,0.00701299525329106,243,0,"axis_sorted_product",0.93544306653446,"alpha+loading+joint_mu+joint_var+joint_weight",0.870707515934739,0.85420372464497,"alpha+loading+joint_mu+joint_log_var+joint_weight",6.45020918472815,166.796410178368,170.922448562933,6.49882804852822,177.936098881673,6.45020918472815,165.594218534586,42.1412356184316,113.740636784501,45.4892024791922,118.852342101835,30.0215437496101,151.162306725179,0.0816880464553833,0.00658464431762695,0.0138840675354004,0.000952005386352539,NA,0.00030207633972168,0.0535054206848145,0.00221192836761475,0.00308394432067871,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep17_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",18,"n100p500",100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,731093242,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.13,0.33,0.52,0.73,0.85,40,50,0,96,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,731093279,TRUE,4,"viroli_laplace_gibbs",0.988624797154211,0.938338128032654,0.98386536756408,0.15007631936672,0.164479882938341,0.940328685869192,0.201954901733239,0.93047491672142,0.270563507436804,NA,NA,0.105725424387231,1,141.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0841392948553364,0.103122720162964,0.034858663346373,0.997451290628152,NA,NA,0.0841392948553371,0.103122720162964,0.997451290628182,NA,NA,0.000216278452449101,0.196896747718969,0.000524054545161168,481,0,"axis_sorted_product",0.984261238124671,"alpha+loading+joint_mu+joint_var+joint_weight",0.974296673826478,0.986883559644883,"alpha+loading+joint_mu",4.58786590034842,141.663503588716,149.700866252574,5.15034116888097,139.598910256513,4.58786590034842,140.847500233729,832.465378015146,991.522249123236,817.970907959536,989.215971297104,209.452712089406,386.888353326593,0.0710409879684448,0.00351595878601074,0.0116180181503296,0.00150549411773682,NA,0.000396966934204102,0.0483839511871338,0.00157308578491211,0.00306248664855957,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",18,"n100p1000",100,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1816404007,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.16,0.36,0.55,0.71,0.89,39,50,0,96,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1816404044,TRUE,4,"viroli_laplace_gibbs",0.992799130736703,0.935999407864236,0.989632691421746,0.119405699785762,0.176173293773963,0.942509250230602,0.1985260371474,0.873219084292759,0.336497879736531,NA,NA,0.104555893848594,1,244.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133293014121753,0.0953652849955976,0.066459485105944,0.992035457056278,NA,NA,0.133293014121753,0.0953652849955975,0.992035457056102,NA,NA,0.0004254367012185,0.341761575790527,0.00170073088478288,414,0,"axis_sorted_product",0.971825460229518,"alpha+loading+joint_mu+joint_var+joint_weight",0.961169158145089,0.974906438237943,"alpha+loading+joint_mu",6.13038714948974,148.346316301553,153.374617072172,7.58827377482242,135.086610412289,6.13038714948974,148.514991698521,854.019487890219,981.899816399153,827.282970625856,972.161529207207,240.339539920104,679.50199921649,0.124144077301025,0.0072169303894043,0.0146704912185669,0.00173354148864746,NA,0.000441074371337891,0.0896024703979492,0.00280749797821045,0.00639915466308594,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",18,"n100p500",100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,1228370552,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.14,0.3195,0.535,0.7405,0.89,24,31.5,0,99,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1228370589,TRUE,4,"viroli_laplace_gibbs",0.984779513797081,0.940975780294266,0.972406467526236,0.173598855646516,0.239825415071416,0.941581371437719,0.234563638020948,0.937151492325853,0.274916893159124,NA,NA,0.116535998403878,NA,140.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289688900697613,0.390980842221962,0.0621567385844492,0.994755316740824,0.435061254114376,-0.211668407627348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",8.67391356389174,132.884146207414,140.16320770827,8.67391356389174,184.483931560892,9.28423747932882,130.913553811313,49.4870967444495,113.090017543741,64.832341625534,153.501549149285,57.4036540156909,196.369598795742,0.07054603099823,0.00348711013793945,0.0111944675445557,0.00161850452423096,NA,0.000459194183349609,0.0479940176010132,0.00159597396850586,0.00297248363494873,NA,28,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",18,"n100p1000",100,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,166198317,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.13,0.33,0.56,0.74,0.85,21,33,0,100,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,166198354,TRUE,4,"viroli_laplace_gibbs",0.991030256756655,0.939437119664215,0.986500796958144,0.133266993744976,0.199219951057842,0.944735088147174,0.211216185445247,0.921115052929756,0.275076596058102,NA,NA,0.112911475130841,NA,243.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285069657671203,0.380454490479044,0.0640963705496484,0.993740727618295,0.540229301005409,-0.201842962124567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",7.59225666530284,155.826088546201,159.793555653446,14.9006503935424,182.63996301449,7.59225666530284,154.399268100152,41.7443931595444,131.242819179543,28.8885116064349,168.156692205943,60.3197055274991,244.037576591981,0.123638987541199,0.00722146034240723,0.0146410465240479,0.00181198120117188,NA,0.000509023666381836,0.0891090631484985,0.00280749797821045,0.00630593299865723,NA,28,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",18,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,1886151682,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.13,0.35,0.55,0.76,0.88,45,50,0,31,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1886151719,TRUE,4,"viroli_laplace_gibbs",0.992756708952714,0.953843862141191,0.989285623741934,0.119756904910015,0.138138953482794,0.957439515039043,0.201736048815575,0.940396631855723,0.249693867201459,NA,NA,0.0783086876299644,1,102.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0821992387857743,0.0911244045337685,0.0367159555654588,0.997509541133009,NA,NA,0.0821992387857743,0.0911244045337685,0.99750954113301,NA,NA,0.00515507567873649,0.136862472924026,0.0115674580777994,32,32,"axis_sorted_product",0.958455327344203,"alpha+loading+joint_mu+joint_var+joint_weight",0.956596644375861,0.958566542069655,"alpha+loading+joint_mu",5.56710136604657,153.768243737132,159.828926006613,6.76002519303379,117.34393483282,5.56710136604657,156.89830660572,868.355342740523,980.449863152551,852.947378486425,976.046816298195,229.689281299695,419.464053284591,0.0508025884628296,0.00331759452819824,0.0107693672180176,0.000869035720825195,NA,0.000255107879638672,0.0317970514297485,0.00132608413696289,0.0016019344329834,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",18,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,175732497,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.13,0.34,0.58,0.77,0.93,40,50,0,31,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,175732534,TRUE,4,"viroli_laplace_gibbs",0.995641629694627,0.953386380578623,0.994282950804684,0.0928954961482966,0.140563238217164,0.95796613415684,0.203889685313075,0.933450289778711,0.284723502934969,NA,NA,0.0745340356846467,1,161.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107188829905722,0.0795769730660723,0.0525173437196982,0.994468653186232,NA,NA,0.107188829905722,0.0795769730660723,0.994468653186232,NA,NA,0.0073857190023928,0.200443804747928,0.0145998504535739,32,32,"axis_sorted_product",0.955162895419865,"alpha+loading+joint_mu+joint_var+joint_weight",0.954274311130348,0.955149285424865,"alpha+loading+joint_mu",3.89422189658893,149.880715721778,154.487827127831,4.11152620375679,110.311556703185,3.89422189658893,154.289877002093,879.822601310751,1000,861.52013595086,1000,382.302903138775,960.784960753889,0.0809869766235352,0.00662291049957275,0.0136020183563232,0.000931501388549805,NA,0.000267982482910156,0.0529510974884033,0.00222158432006836,0.00314199924468994,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",18,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,1608563337,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.1,0.34,0.565,0.78,0.9,20,33,0,76,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1608563374,TRUE,4,"viroli_laplace_gibbs",0.991200981199641,0.960645598496651,0.98746403603833,0.131992640797552,0.203044737505833,0.95994984050597,0.206146368503479,0.927977399337443,0.268237496388146,NA,NA,0.0871712872049864,0.455735708304788,103.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271665215093211,0.370754204263882,0.0525905976667988,0.995933781430283,0.684013115683289,0.0390374309735814,0.271665215093211,0.370754204263882,0.995933781430302,0.699293345521275,0.0352649777008901,0.00147857345467754,0.282651935752751,0.00610303971435461,243,0,"axis_sorted_product",0.933149601625505,"alpha+loading+joint_mu+joint_var+joint_weight",0.86860782307248,0.872052744257211,"alpha+loading+joint_mu+joint_log_var+joint_weight",9.915804722656,169.39124530728,173.699123352254,15.122337030782,196.316781756731,9.915804722656,166.029232561231,58.4360135973447,129.028288431268,41.5604931493243,182.433626188818,34.4428412423403,187.510165519374,0.051350474357605,0.00337791442871094,0.0108305215835571,0.000913619995117188,NA,0.000295042991638184,0.032107949256897,0.00134611129760742,0.00156211853027344,NA,14,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G3-3-3-3-3_sep2",18,"n100p1000",100,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,2045627152,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.13,0.31,0.59,0.8,0.9,26,34,0,81,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,2045627189,TRUE,4,"viroli_laplace_gibbs",0.992614508480308,0.956882965674817,0.987719653718267,0.120926726611572,0.185431978565906,0.957934084400033,0.211519496894456,0.949004630253649,0.239909528504387,NA,NA,0.086036658143436,0.426136857664551,161.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266624706767386,0.357460368723291,0.059522030408927,0.996503280379547,0.605786321306793,-0.208136375552582,0.266624706767386,0.357460368723291,0.996503280379567,0.62176212573166,-0.203405665159953,0.00166606121548739,0.314745261035766,0.00663835590821064,243,0,"axis_sorted_product",0.940989833965963,"alpha+loading+joint_mu+joint_var+joint_weight",0.88588264853266,0.865257004678359,"alpha+loading+joint_mu+joint_log_var+joint_weight",6.00195893137334,183.449618397417,184.420246206207,10.3424252669514,183.237232220005,6.00195893137334,183.450858101941,57.7434626882583,153.622270359452,74.8466401237203,210.785795653395,81.1708507932337,248.823629281897,0.0811779499053955,0.00673305988311768,0.0134155750274658,0.000947952270507812,NA,0.000302791595458984,0.0531994104385376,0.00221109390258789,0.00316905975341797,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep19_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",19,"n100p500",100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1112173683,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.13,0.32,0.53,0.73,0.92,41,50,0,97,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1112173720,TRUE,4,"viroli_laplace_gibbs",0.990342670491872,0.934067581493261,0.987524629082527,0.13828055693442,0.1746746400121,0.937061439948582,0.210051449398407,0.912900519237385,0.325980578420496,NA,NA,0.10672362587955,1,151.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0986275708758919,0.10056301855471,0.0456243950368755,0.995871595700899,NA,NA,0.0986275708758918,0.10056301855471,0.995871595700671,NA,NA,0.000286196754779598,0.235447133603176,0.00101399082268376,431,0,"axis_sorted_product",0.981118099835609,"alpha+loading+joint_mu+joint_var+joint_weight",0.970834053734634,0.984145509255043,"alpha+loading+joint_mu",7.02613076698339,137.250650141596,146.781931265168,8.33259598757898,134.006007464341,7.02613076698339,136.602826240995,944.061138392992,1000,913.455253023738,1000,219.704137053049,463.406404259431,0.076495885848999,0.00367164611816406,0.0127080678939819,0.00171756744384766,NA,0.000451087951660156,0.0518350601196289,0.0017390251159668,0.00324249267578125,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep19_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
