"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","stable_scenario_seeds","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","viroli_normalize_each_draw","viroli_min_scale","canonical_min_scale","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","refine_normalize_factor_scale","refine_normalize_factor_location","refine_factor_score_bound","canonical_normalize_ours","store_refinement_step_history","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_convergence_reason","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep17_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",17,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,1640306471,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.11,0.34,0.55,0.75,0.88,45,50,0,32,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1640306508,TRUE,4,"viroli_laplace_gibbs",0.992266843001266,0.955439465696764,0.989576196808076,0.123740255606224,0.145196508335051,0.957577264272686,0.201793810966197,0.926906850352486,0.274267703215204,NA,NA,0.0803039008700316,1,103.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622096929264907,0.0680616234616512,0.0281239807571613,0.998693834619873,NA,NA,0.0622096929264907,0.0680616234616512,0.998693834619872,NA,NA,0.00393994249401648,0.106080385093388,0.0080459482277981,32,32,"axis_sorted_product",0.956515997564997,"alpha+loading+joint_mu+joint_var+joint_weight",0.954692149061576,0.956596282510512,"alpha+loading+joint_mu",7.61898335030349,156.451723305639,161.516903963511,9.10064389121901,139.744034818609,7.61898335030349,158.072259687637,903.371226453738,953.831762956974,892.368885797629,952.418177589621,203.751086711296,472.015086098475,0.0518009662628174,0.00330305099487305,0.0109895467758179,0.000886917114257812,NA,0.000260114669799805,0.0323190689086914,0.00134396553039551,0.00161445140838623,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep17_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",17,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,182254856,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.15,0.37,0.54,0.74,0.9,44,50,0,30,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,182254893,TRUE,4,"viroli_laplace_gibbs",0.995115650557521,0.953740737940339,0.992381778721706,0.0983413031035666,0.130198053117089,0.957443213684015,0.200958952994728,0.925194017125371,0.279206387038375,NA,NA,0.078873109378395,1,163.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757773628620325,0.0688516739330178,0.0363967276594778,0.997381313412609,NA,NA,0.0757773628620325,0.0688516739330178,0.997381313412609,NA,NA,0.00510769376290671,0.135260844839714,0.0108333974154384,32,32,"axis_sorted_product",0.95331450157581,"alpha+loading+joint_mu+joint_var+joint_weight",0.953227368478105,0.953345199672934,"alpha+loading+joint_mu",4.86774962416676,162.742270947852,166.266382759853,5.72344707046473,139.177210976921,4.86774962416676,164.496123959206,934.889940117169,1000,903.394531929598,1000,477.066940195359,752.272593308765,0.0818610191345215,0.00655937194824219,0.0140769481658936,0.000941991806030273,NA,0.000266075134277344,0.0534369945526123,0.00221347808837891,0.00327897071838379,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep17_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",17,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,1362718126,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.12,0.3495,0.56,0.76,0.86,23,32,0,80,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1362718163,TRUE,4,"viroli_laplace_gibbs",0.988821660900871,0.96031432105789,0.983361057312693,0.148772011535356,0.263987803508837,0.959488274401222,0.22968767556966,0.909247670523717,0.299576174769683,NA,NA,0.0907258117158617,0.297224391282743,102.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22069048417326,0.266652972920748,0.0686815159257508,0.996816194290322,0.438232252084928,-0.559425733302322,0.220690484173259,0.266652972920747,0.99681619429033,0.485087438483933,-0.5369179721324,0.00191254198858025,0.362421802493933,0.00740707169103989,243,0,"axis_sorted_product",0.943848194254209,"alpha+loading+joint_mu+joint_var+joint_weight",0.805974133907965,0.92597509764778,"alpha+loading+joint_mu+joint_log_var+joint_weight",13.098681744806,177.901656587995,181.799492905038,18.2021653543211,216.645017630258,13.098681744806,172.652298106732,111.796408603106,146.998440005153,37.3047308464992,217.074081480405,84.001031906248,278.128651321598,0.0512120723724365,0.00335144996643066,0.0107574462890625,0.000902891159057617,NA,0.000298976898193359,0.0318950414657593,0.00134599208831787,0.0016484260559082,NA,13,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep17_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G3-3-3-3-3_sep2",17,"n100p1000",100,1000,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,TRUE,23012731,20772531,23012731,2052149511,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.08,0.26,0.59,0.78,0.9,17,31,0,73,243,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,2052149548,TRUE,4,"viroli_laplace_gibbs",0.99037912352259,0.953166362238549,0.980083932660378,0.138019329897202,0.216041973038798,0.957927993759021,0.213299594735006,0.949852193975969,0.252919225119766,NA,NA,0.0831722028444463,0.218332894687371,161.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254229398207154,0.322397229053925,0.0741658638356572,0.991618191975157,0.463782059770644,-0.192558271741899,0.254229398207154,0.322397229053925,0.991618191975154,0.45246739198907,-0.185485787948754,0.00207770589467781,0.393098851580662,0.00692899078321975,243,0,"axis_sorted_product",0.94426463362369,"alpha+loading+joint_mu+joint_var+joint_weight",0.858040700093854,0.909061023122324,"alpha+loading+joint_mu+joint_log_var+joint_weight",7.65866003741906,171.003740630941,174.219716841911,11.4274459258577,178.022047845273,7.65866003741906,170.379717376695,63.1480657587797,125.355639666475,55.6725159879578,233.185527625865,142.225625640533,234.068999722043,0.0810859203338623,0.00657057762145996,0.0137865543365479,0.000957965850830078,NA,0.000305891036987305,0.0529804229736328,0.00220155715942383,0.00305604934692383,NA,15,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep17_H5_G3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",18,"n100p500",100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,731093242,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.14,0.33,0.52,0.7205,0.84,40,50,0,96,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,731093279,TRUE,4,"viroli_laplace_gibbs",0.986024209734072,0.940757097420403,0.977793781859146,0.166349225205702,0.177881630324189,0.94318494891531,0.194939669955231,0.936620832076363,0.261679372870232,NA,NA,0.110682693835689,1,139.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0827782543952925,0.0947832429120564,0.0356791525855278,0.99726130315949,NA,NA,0.0827782543952923,0.0947832429120563,0.997261303159534,NA,NA,0.000221487401636303,0.200240718896899,0.000552584754351892,472,0,"axis_sorted_product",0.984757598585129,"alpha+loading+joint_mu+joint_var+joint_weight",0.975802404106224,0.987170145470163,"alpha+loading+joint_mu",5.0530772074255,139.598395186447,148.816687158864,5.50450575426286,146.767438283873,5.0530772074255,138.362965061299,732.396490313188,921.955557443848,370.765009898994,899.311414372108,139.379665930027,295.670094590043,0.069998025894165,0.00343501567840576,0.0113475322723389,0.00149798393249512,NA,0.000398874282836914,0.0476635694503784,0.00156557559967041,0.00292444229125977,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G2-2-2-2-2-2-2-2-2-2_sep2",18,"n100p1000",100,1000,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",1024,TRUE,TRUE,26762731,21272531,26762731,1816404007,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.14,0.36,0.55,0.71,0.89,39,50,0,96,1024,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1816404044,TRUE,4,"viroli_laplace_gibbs",0.992239499953773,0.939416998596734,0.990076356659398,0.123958824177742,0.17750609815663,0.945073343717369,0.192274290613573,0.88448172543808,0.31975624253283,NA,NA,0.107079688155295,1,230.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130964963516428,0.0864210494592478,0.0669539525378934,0.99179188805151,NA,NA,0.130964963516428,0.0864210494592477,0.991791888051623,NA,NA,0.000428999504825953,0.343380116934288,0.0017498068131692,404,0,"axis_sorted_product",0.973002679577669,"alpha+loading+joint_mu+joint_var+joint_weight",0.96328219107466,0.975674352511248,"alpha+loading+joint_mu",5.64617212726736,148.827603108541,154.503731840208,7.56324562668144,142.780633894678,5.64617212726736,148.57926255456,805.301711796531,975.278931705713,770.41794728247,963.393564309407,180.070780985899,411.229068595288,0.11458146572113,0.00674653053283691,0.0127649307250977,0.00154805183410645,NA,0.000399112701416016,0.0833250284194946,0.00259792804718018,0.00574052333831787,NA,20,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G2_2_2_2_2_2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",18,"n100p500",100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,1228370552,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",35,40,114,49,68,12,24,1.46,0.46,0.0511111111111111,1.49387145978305,1.47518526363065,10.4971781017713,12.4665011762326,8.77180576661721,9.46810790810068,0,0,0,0,0.13,0.32,0.535,0.75,0.88,24,31.5,0,99,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1228370589,TRUE,4,"viroli_laplace_gibbs",0.984388617156356,0.942208501317452,0.975233658827981,0.17581393013756,0.248976398541529,0.943556214810682,0.232074129390592,0.942628632994547,0.263069006559956,NA,NA,0.116065605772055,NA,139.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24794291343926,0.307241715649313,0.0705993215539807,0.993558941637588,0.503082082662426,-0.274593510159987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",8.8601190546112,133.806831277144,140.901715998103,8.89340506176522,170.416739969965,8.8601190546112,131.324176660384,35.1779241615188,147.984610466774,71.9457280223342,222.431216967982,74.4423101132989,258.279401168215,0.0700740814208984,0.00342702865600586,0.0111430883407593,0.00160360336303711,NA,0.000452995300292969,0.0477701425552368,0.00160551071166992,0.00301492214202881,NA,29,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H10_G3-3-3-3-3-3-3-3-3-3_sep2",18,"n100p1000",100,1000,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",59049,TRUE,TRUE,29512731,21272531,29512731,166198317,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",47,65,325,81,117.5,31,48,1.453,0.453,0.0503333333333333,1.49661720458767,1.48147101980217,13.6190719845601,16.4379019131997,10.2701878813988,12.1960853160108,0,0,0,0,0.13,0.33,0.56,0.74,0.85,21,33,0,100,59049,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,166198354,TRUE,4,"viroli_laplace_gibbs",0.990473413816991,0.940502741653137,0.9872297385585,0.137341328966766,0.208147841051633,0.943677018452054,0.211011084734912,0.917818183120395,0.279395333098135,NA,NA,0.112586349804106,NA,229.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254118131113423,0.318000393631051,0.0663953342838344,0.992078910078758,0.406938457130491,-0.158673637951573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_large_K",NA,"skipped_large_K",NA,NA,"skipped_large_K",5.48993589055664,156.754121312482,160.992193493275,5.65404691352357,196.415461887138,5.48993589055664,155.07774370486,65.0233921072534,130.465309761406,56.3747875369724,226.496655162856,117.229275376433,254.130593771101,0.113888621330261,0.00674939155578613,0.0128324031829834,0.00166094303131104,NA,0.000463962554931641,0.0826500654220581,0.00263106822967529,0.00559854507446289,NA,28,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H10_G3_3_3_3_3_3_3_3_3_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",18,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,1886151682,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,1.50136164443148,1.50600129747763,12.9227151090441,15.4820459090462,11.307991314074,13.497656631278,0,0,0,0,0.13,0.36,0.56,0.77,0.89,45,50,0,31,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,1886151719,TRUE,4,"viroli_laplace_gibbs",0.99048642313882,0.954190214303516,0.983145774059767,0.137247521599251,0.151481711925736,0.957918245840546,0.19965381395372,0.944480494290719,0.2449659375761,NA,NA,0.0825585337689992,0.974361706378275,102.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770285896878162,0.0844792004518585,0.0348601038260038,0.997658475398748,NA,NA,0.0770285896878162,0.0844792004518585,0.997658475398745,NA,NA,0.00489234405382798,0.129310145140811,0.0110513157042599,32,32,"axis_sorted_product",0.959171929175594,"alpha+loading+joint_mu+joint_var+joint_weight",0.957610092091364,0.959303813653578,"alpha+loading+joint_mu",7.73994487399345,156.963773448681,162.297711331246,9.65140733161228,136.517219298237,7.73994487399345,157.892075331072,895.840072910896,909.397949689594,874.482647755442,910.973666917229,105.181577518933,326.633418842491,0.0512286424636841,0.00335192680358887,0.010765552520752,0.00088798999786377,NA,0.000257968902587891,0.0319900512695312,0.00132989883422852,0.0016326904296875,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",18,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,TRUE,22262731,20772531,22262731,175732497,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",1,2,1,2,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,1.49984542591404,1.53040684082993,16.8944932600132,21.1863162712866,14.3194635013082,18.5206828749047,0,0,0,0,0.13,0.34,0.575,0.77,0.93,40,50,0,31,32,NA,3,"bayesian_lasso_scale_mixture",TRUE,1e-04,1e-04,0.05,175732534,TRUE,4,"viroli_laplace_gibbs",0.994748448207437,0.953940597995162,0.993756970756702,0.101970939729291,0.145388837281544,0.957999117626649,0.202759526861698,0.934680809255224,0.274254824620679,NA,NA,0.0770927583970313,1,160.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103262433584739,0.0658376157319937,0.052345461380286,0.994504584942161,NA,NA,0.103262433584739,0.0658376157319937,0.99450458494216,NA,NA,0.00736154246446651,0.199566206404048,0.014558008810272,32,32,"axis_sorted_product",0.955618836751446,"alpha+loading+joint_mu+joint_var+joint_weight",0.954713318863848,0.955601782725813,"alpha+loading+joint_mu",5.09430233844972,152.300458147838,156.65776367278,5.33443062712487,119.667909011295,5.09430233844972,155.238427181975,879.815086952221,1000,864.100852827703,1000,402.728405429937,773.341700353231,0.0802279710769653,0.00661444664001465,0.0130094289779663,0.000926971435546875,NA,0.000267505645751953,0.0528088808059692,0.00220894813537598,0.00328493118286133,NA,10,1000,NA,2000,NA,NA,NA,"fixed_ifeval_parallel_viroli_laplace_penalty3_rep18_H5_G2_2_2_2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
